Time (UTC-0),Q,soy,doy
2017-07-25 04:08:30,0.14765,17726910.00000,205.17257
2017-07-25 04:08:35,0.14963,17726915.00000,205.17263
2017-07-25 04:08:40,0.15139,17726920.00000,205.17269
2017-07-25 04:08:45,0.15196,17726925.00000,205.17274
2017-07-25 04:08:50,0.15204,17726930.00000,205.17280
2017-07-25 04:08:55,0.15167,17726935.00000,205.17286
2017-07-25 04:09:00,0.15425,17726940.00000,205.17292
2017-07-25 04:09:05,0.15480,17726945.00000,205.17297
2017-07-25 04:09:10,0.15562,17726950.00000,205.17303
2017-07-25 04:09:15,0.15811,17726955.00000,205.17309
2017-07-25 04:09:20,0.15732,17726960.00000,205.17315
2017-07-25 04:09:25,0.15941,17726965.00000,205.17321
2017-07-25 04:09:30,0.15852,17726970.00000,205.17326
2017-07-25 04:09:35,0.15909,17726975.00000,205.17332
2017-07-25 04:09:40,0.16003,17726980.00000,205.17338
2017-07-25 04:09:45,0.15980,17726985.00000,205.17344
2017-07-25 04:09:50,0.16195,17726990.00000,205.17350
2017-07-25 04:09:55,0.16200,17726995.00000,205.17355
2017-07-25 04:10:00,0.16267,17727000.00000,205.17361
2017-07-25 04:10:05,0.16342,17727005.00000,205.17367
2017-07-25 04:10:10,0.16319,17727010.00000,205.17373
2017-07-25 04:10:15,0.16152,17727015.00000,205.17378
2017-07-25 04:10:20,0.16113,17727020.00000,205.17384
2017-07-25 04:10:25,0.15902,17727025.00000,205.17390
2017-07-25 04:10:30,0.15698,17727030.00000,205.17396
2017-07-25 04:10:35,0.15499,17727035.00000,205.17402
2017-07-25 04:10:40,0.15325,17727040.00000,205.17407
2017-07-25 04:10:45,0.15090,17727045.00000,205.17413
2017-07-25 04:10:50,0.14814,17727050.00000,205.17419
2017-07-25 04:10:55,0.14734,17727055.00000,205.17425
2017-07-25 04:11:00,0.14733,17727060.00000,205.17431
2017-07-25 04:11:05,0.14562,17727065.00000,205.17436
2017-07-25 04:11:10,0.14744,17727070.00000,205.17442
2017-07-25 04:11:15,0.14399,17727075.00000,205.17448
2017-07-25 04:11:20,0.14450,17727080.00000,205.17454
2017-07-25 04:11:25,0.14544,17727085.00000,205.17459
2017-07-25 04:11:30,0.14538,17727090.00000,205.17465
2017-07-25 04:11:35,0.14571,17727095.00000,205.17471
2017-07-25 04:11:40,0.14608,17727100.00000,205.17477
2017-07-25 04:11:45,0.14622,17727105.00000,205.17483
2017-07-25 04:11:50,0.14570,17727110.00000,205.17488
2017-07-25 04:11:55,0.14625,17727115.00000,205.17494
2017-07-25 04:12:00,0.14630,17727120.00000,205.17500
2017-07-25 04:12:05,0.14803,17727125.00000,205.17506
2017-07-25 04:12:10,0.14737,17727130.00000,205.17512
2017-07-25 04:12:15,0.14885,17727135.00000,205.17517
2017-07-25 04:12:20,0.14930,17727140.00000,205.17523
2017-07-25 04:12:25,0.14957,17727145.00000,205.17529
2017-07-25 04:12:30,0.15015,17727150.00000,205.17535
2017-07-25 04:12:35,0.15166,17727155.00000,205.17541
2017-07-25 04:12:40,0.15270,17727160.00000,205.17546
2017-07-25 04:12:45,0.15406,17727165.00000,205.17552
2017-07-25 04:12:50,0.15519,17727170.00000,205.17558
2017-07-25 04:12:55,0.15471,17727175.00000,205.17564
2017-07-25 04:13:00,0.15540,17727180.00000,205.17569
2017-07-25 04:13:05,0.15640,17727185.00000,205.17575
2017-07-25 04:13:10,0.15610,17727190.00000,205.17581
2017-07-25 04:13:15,0.15563,17727195.00000,205.17587
2017-07-25 04:13:20,0.15525,17727200.00000,205.17593
2017-07-25 04:13:25,0.15512,17727205.00000,205.17598
2017-07-25 04:13:30,0.15572,17727210.00000,205.17604
2017-07-25 04:13:35,0.15516,17727215.00000,205.17610
2017-07-25 04:13:40,0.15563,17727220.00000,205.17616
2017-07-25 04:13:45,0.15529,17727225.00000,205.17622
2017-07-25 04:13:50,0.15537,17727230.00000,205.17627
2017-07-25 04:13:55,0.15453,17727235.00000,205.17633
2017-07-25 04:14:00,0.15378,17727240.00000,205.17639
2017-07-25 04:14:05,0.15312,17727245.00000,205.17645
2017-07-25 04:14:10,0.15295,17727250.00000,205.17650
2017-07-25 04:14:15,0.15245,17727255.00000,205.17656
2017-07-25 04:14:20,0.15230,17727260.00000,205.17662
2017-07-25 04:14:25,0.15097,17727265.00000,205.17668
2017-07-25 04:14:30,0.15165,17727270.00000,205.17674
2017-07-25 04:14:35,0.15050,17727275.00000,205.17679
2017-07-25 04:14:40,0.14980,17727280.00000,205.17685
2017-07-25 04:14:45,0.14955,17727285.00000,205.17691
2017-07-25 04:14:50,0.14837,17727290.00000,205.17697
2017-07-25 04:14:55,0.14859,17727295.00000,205.17703
2017-07-25 04:15:00,0.14865,17727300.00000,205.17708
2017-07-25 04:15:05,0.14864,17727305.00000,205.17714
2017-07-25 04:15:10,0.14963,17727310.00000,205.17720
2017-07-25 04:15:15,0.15045,17727315.00000,205.17726
2017-07-25 04:15:20,0.15166,17727320.00000,205.17731
2017-07-25 04:15:25,0.15208,17727325.00000,205.17737
2017-07-25 04:15:30,0.15207,17727330.00000,205.17743
2017-07-25 04:15:35,0.15342,17727335.00000,205.17749
2017-07-25 04:15:40,0.15424,17727340.00000,205.17755
2017-07-25 04:15:45,0.15395,17727345.00000,205.17760
2017-07-25 04:15:50,0.15423,17727350.00000,205.17766
2017-07-25 04:15:55,0.15263,17727355.00000,205.17772
2017-07-25 04:16:00,0.15213,17727360.00000,205.17778
2017-07-25 04:16:05,0.15059,17727365.00000,205.17784
2017-07-25 04:16:10,0.14931,17727370.00000,205.17789
2017-07-25 04:16:15,0.14759,17727375.00000,205.17795
2017-07-25 04:16:20,0.14617,17727380.00000,205.17801
2017-07-25 04:16:25,0.14340,17727385.00000,205.17807
2017-07-25 04:16:30,0.14471,17727390.00000,205.17812
2017-07-25 04:16:35,0.14417,17727395.00000,205.17818
2017-07-25 04:16:40,0.14455,17727400.00000,205.17824
2017-07-25 04:16:45,0.14489,17727405.00000,205.17830
2017-07-25 04:16:50,0.14603,17727410.00000,205.17836
2017-07-25 04:16:55,0.14646,17727415.00000,205.17841
2017-07-25 04:17:00,0.14702,17727420.00000,205.17847
2017-07-25 04:17:05,0.14866,17727425.00000,205.17853
2017-07-25 04:17:10,0.15061,17727430.00000,205.17859
2017-07-25 04:17:15,0.15344,17727435.00000,205.17865
2017-07-25 04:17:20,0.15520,17727440.00000,205.17870
2017-07-25 04:17:25,0.15547,17727445.00000,205.17876
2017-07-25 04:17:30,0.15612,17727450.00000,205.17882
2017-07-25 04:17:35,0.15679,17727455.00000,205.17888
2017-07-25 04:17:40,0.15579,17727460.00000,205.17894
2017-07-25 04:17:45,0.15725,17727465.00000,205.17899
2017-07-25 04:17:50,0.15748,17727470.00000,205.17905
2017-07-25 04:17:55,0.15709,17727475.00000,205.17911
2017-07-25 04:18:00,0.15644,17727480.00000,205.17917
2017-07-25 04:18:05,0.15566,17727485.00000,205.17922
2017-07-25 04:18:10,0.15508,17727490.00000,205.17928
2017-07-25 04:18:15,0.15554,17727495.00000,205.17934
2017-07-25 04:18:20,0.15439,17727500.00000,205.17940
2017-07-25 04:18:25,0.15356,17727505.00000,205.17946
2017-07-25 04:18:30,0.15309,17727510.00000,205.17951
2017-07-25 04:18:35,0.15178,17727515.00000,205.17957
2017-07-25 04:18:40,0.15246,17727520.00000,205.17963
2017-07-25 04:18:45,0.15036,17727525.00000,205.17969
2017-07-25 04:18:50,0.14867,17727530.00000,205.17975
2017-07-25 04:18:55,0.14911,17727535.00000,205.17980
2017-07-25 04:19:00,0.14832,17727540.00000,205.17986
2017-07-25 04:19:05,0.14711,17727545.00000,205.17992
2017-07-25 04:19:10,0.14612,17727550.00000,205.17998
2017-07-25 04:19:15,0.14559,17727555.00000,205.18003
2017-07-25 04:19:20,0.14597,17727560.00000,205.18009
2017-07-25 04:19:25,0.14676,17727565.00000,205.18015
2017-07-25 04:19:30,0.14691,17727570.00000,205.18021
2017-07-25 04:19:35,0.14603,17727575.00000,205.18027
2017-07-25 04:19:40,0.14607,17727580.00000,205.18032
2017-07-25 04:19:45,0.14670,17727585.00000,205.18038
2017-07-25 04:19:50,0.14494,17727590.00000,205.18044
2017-07-25 04:19:55,0.14437,17727595.00000,205.18050
2017-07-25 04:20:00,0.14417,17727600.00000,205.18056
2017-07-25 04:20:05,0.14332,17727605.00000,205.18061
2017-07-25 04:20:10,0.14270,17727610.00000,205.18067
2017-07-25 04:20:15,0.14202,17727615.00000,205.18073
2017-07-25 04:20:20,0.14246,17727620.00000,205.18079
2017-07-25 04:20:25,0.14202,17727625.00000,205.18084
2017-07-25 04:20:30,0.14248,17727630.00000,205.18090
2017-07-25 04:20:35,0.14291,17727635.00000,205.18096
2017-07-25 04:20:40,0.14248,17727640.00000,205.18102
2017-07-25 04:20:45,0.14266,17727645.00000,205.18108
2017-07-25 04:20:50,0.14295,17727650.00000,205.18113
2017-07-25 04:20:55,0.14445,17727655.00000,205.18119
2017-07-25 04:21:00,0.14518,17727660.00000,205.18125
2017-07-25 04:21:05,0.14567,17727665.00000,205.18131
2017-07-25 04:21:10,0.14653,17727670.00000,205.18137
2017-07-25 04:21:15,0.14666,17727675.00000,205.18142
2017-07-25 04:21:20,0.14657,17727680.00000,205.18148
2017-07-25 04:21:25,0.14742,17727685.00000,205.18154
2017-07-25 04:21:30,0.14717,17727690.00000,205.18160
2017-07-25 04:21:35,0.14801,17727695.00000,205.18166
2017-07-25 04:21:40,0.14695,17727700.00000,205.18171
2017-07-25 04:21:45,0.14864,17727705.00000,205.18177
2017-07-25 04:21:50,0.14839,17727710.00000,205.18183
2017-07-25 04:21:55,0.14794,17727715.00000,205.18189
2017-07-25 04:22:00,0.14779,17727720.00000,205.18194
2017-07-25 04:22:05,0.14836,17727725.00000,205.18200
2017-07-25 04:22:10,0.14854,17727730.00000,205.18206
2017-07-25 04:22:15,0.14779,17727735.00000,205.18212
2017-07-25 04:22:20,0.14761,17727740.00000,205.18218
2017-07-25 04:22:25,0.14668,17727745.00000,205.18223
2017-07-25 04:22:30,0.14636,17727750.00000,205.18229
2017-07-25 04:22:35,0.14549,17727755.00000,205.18235
2017-07-25 04:22:40,0.14559,17727760.00000,205.18241
2017-07-25 04:22:45,0.14567,17727765.00000,205.18247
2017-07-25 04:22:50,0.14585,17727770.00000,205.18252
2017-07-25 04:22:55,0.14627,17727775.00000,205.18258
2017-07-25 04:23:00,0.14720,17727780.00000,205.18264
2017-07-25 04:23:05,0.14767,17727785.00000,205.18270
2017-07-25 04:23:10,0.14906,17727790.00000,205.18275
2017-07-25 04:23:15,0.14972,17727795.00000,205.18281
2017-07-25 04:23:20,0.15076,17727800.00000,205.18287
2017-07-25 04:23:25,0.15164,17727805.00000,205.18293
2017-07-25 04:23:30,0.15157,17727810.00000,205.18299
2017-07-25 04:23:35,0.15135,17727815.00000,205.18304
2017-07-25 04:23:40,0.15169,17727820.00000,205.18310
2017-07-25 04:23:45,0.15251,17727825.00000,205.18316
2017-07-25 04:23:50,0.15183,17727830.00000,205.18322
2017-07-25 04:23:55,0.15180,17727835.00000,205.18328
2017-07-25 04:24:00,0.15105,17727840.00000,205.18333
2017-07-25 04:24:05,0.15036,17727845.00000,205.18339
2017-07-25 04:24:10,0.14975,17727850.00000,205.18345
2017-07-25 04:24:15,0.14896,17727855.00000,205.18351
2017-07-25 04:24:20,0.14928,17727860.00000,205.18356
2017-07-25 04:24:25,0.14635,17727865.00000,205.18362
2017-07-25 04:24:30,0.14543,17727870.00000,205.18368
2017-07-25 04:24:35,0.14482,17727875.00000,205.18374
2017-07-25 04:24:40,0.14694,17727880.00000,205.18380
2017-07-25 04:24:45,0.14737,17727885.00000,205.18385
2017-07-25 04:24:50,0.14362,17727890.00000,205.18391
2017-07-25 04:24:55,0.14214,17727895.00000,205.18397
2017-07-25 04:25:00,0.14362,17727900.00000,205.18403
2017-07-25 04:25:05,0.14435,17727905.00000,205.18409
2017-07-25 04:25:10,0.14233,17727910.00000,205.18414
2017-07-25 04:25:15,0.14278,17727915.00000,205.18420
2017-07-25 04:25:20,0.14348,17727920.00000,205.18426
2017-07-25 04:25:25,0.14245,17727925.00000,205.18432
2017-07-25 04:25:30,0.14482,17727930.00000,205.18438
2017-07-25 04:25:35,0.14505,17727935.00000,205.18443
2017-07-25 04:25:40,0.14546,17727940.00000,205.18449
2017-07-25 04:25:45,0.14745,17727945.00000,205.18455
2017-07-25 04:25:50,0.14655,17727950.00000,205.18461
2017-07-25 04:25:55,0.14767,17727955.00000,205.18466
2017-07-25 04:26:00,0.14860,17727960.00000,205.18472
2017-07-25 04:26:05,0.14870,17727965.00000,205.18478
2017-07-25 04:26:10,0.14906,17727970.00000,205.18484
2017-07-25 04:26:15,0.14934,17727975.00000,205.18490
2017-07-25 04:26:20,0.15018,17727980.00000,205.18495
2017-07-25 04:26:25,0.15108,17727985.00000,205.18501
2017-07-25 04:26:30,0.15150,17727990.00000,205.18507
2017-07-25 04:26:35,0.15302,17727995.00000,205.18513
2017-07-25 04:26:40,0.15335,17728000.00000,205.18519
2017-07-25 04:26:45,0.15275,17728005.00000,205.18524
2017-07-25 04:26:50,0.15238,17728010.00000,205.18530
2017-07-25 04:26:55,0.15226,17728015.00000,205.18536
2017-07-25 04:27:00,0.15271,17728020.00000,205.18542
2017-07-25 04:27:05,0.15160,17728025.00000,205.18547
2017-07-25 04:27:10,0.15104,17728030.00000,205.18553
2017-07-25 04:27:15,0.15144,17728035.00000,205.18559
2017-07-25 04:27:20,0.14987,17728040.00000,205.18565
2017-07-25 04:27:25,0.14988,17728045.00000,205.18571
2017-07-25 04:27:30,0.14951,17728050.00000,205.18576
2017-07-25 04:27:35,0.14964,17728055.00000,205.18582
2017-07-25 04:27:40,0.15005,17728060.00000,205.18588
2017-07-25 04:27:45,0.14899,17728065.00000,205.18594
2017-07-25 04:27:50,0.14861,17728070.00000,205.18600
2017-07-25 04:27:55,0.14816,17728075.00000,205.18605
2017-07-25 04:28:00,0.14763,17728080.00000,205.18611
2017-07-25 04:28:05,0.14678,17728085.00000,205.18617
2017-07-25 04:28:10,0.14731,17728090.00000,205.18623
2017-07-25 04:28:15,0.14523,17728095.00000,205.18628
2017-07-25 04:28:20,0.14542,17728100.00000,205.18634
2017-07-25 04:28:25,0.14528,17728105.00000,205.18640
2017-07-25 04:28:30,0.14560,17728110.00000,205.18646
2017-07-25 04:28:35,0.14410,17728115.00000,205.18652
2017-07-25 04:28:40,0.14445,17728120.00000,205.18657
2017-07-25 04:28:45,0.14412,17728125.00000,205.18663
2017-07-25 04:28:50,0.14468,17728130.00000,205.18669
2017-07-25 04:28:55,0.14522,17728135.00000,205.18675
2017-07-25 04:29:00,0.14566,17728140.00000,205.18681
2017-07-25 04:29:05,0.14611,17728145.00000,205.18686
2017-07-25 04:29:10,0.14611,17728150.00000,205.18692
2017-07-25 04:29:15,0.14590,17728155.00000,205.18698
2017-07-25 04:29:20,0.14558,17728160.00000,205.18704
2017-07-25 04:29:25,0.14680,17728165.00000,205.18709
2017-07-25 04:29:30,0.14623,17728170.00000,205.18715
2017-07-25 04:29:35,0.14642,17728175.00000,205.18721
2017-07-25 04:29:40,0.14686,17728180.00000,205.18727
2017-07-25 04:29:45,0.14595,17728185.00000,205.18733
2017-07-25 04:29:50,0.14644,17728190.00000,205.18738
2017-07-25 04:29:55,0.14651,17728195.00000,205.18744
2017-07-25 04:30:00,0.14671,17728200.00000,205.18750
2017-07-25 04:30:05,0.14682,17728205.00000,205.18756
2017-07-25 04:30:10,0.14654,17728210.00000,205.18762
2017-07-25 04:30:15,0.14548,17728215.00000,205.18767
2017-07-25 04:30:20,0.14569,17728220.00000,205.18773
2017-07-25 04:30:25,0.14484,17728225.00000,205.18779
2017-07-25 04:30:30,0.14446,17728230.00000,205.18785
2017-07-25 04:30:35,0.14413,17728235.00000,205.18791
2017-07-25 04:30:40,0.14444,17728240.00000,205.18796
2017-07-25 04:30:45,0.14532,17728245.00000,205.18802
2017-07-25 04:30:50,0.14318,17728250.00000,205.18808
2017-07-25 04:30:55,0.14134,17728255.00000,205.18814
2017-07-25 04:31:00,0.14269,17728260.00000,205.18819
2017-07-25 04:31:05,0.14329,17728265.00000,205.18825
2017-07-25 04:31:10,0.14337,17728270.00000,205.18831
2017-07-25 04:31:15,0.14371,17728275.00000,205.18837
2017-07-25 04:31:20,0.14434,17728280.00000,205.18843
2017-07-25 04:31:25,0.14397,17728285.00000,205.18848
2017-07-25 04:31:30,0.14454,17728290.00000,205.18854
2017-07-25 04:31:35,0.14502,17728295.00000,205.18860
2017-07-25 04:31:40,0.14525,17728300.00000,205.18866
2017-07-25 04:31:45,0.14496,17728305.00000,205.18872
2017-07-25 04:31:50,0.14625,17728310.00000,205.18877
2017-07-25 04:31:55,0.14591,17728315.00000,205.18883
2017-07-25 04:32:00,0.14560,17728320.00000,205.18889
2017-07-25 04:32:05,0.14618,17728325.00000,205.18895
2017-07-25 04:32:10,0.14602,17728330.00000,205.18900
2017-07-25 04:32:15,0.14715,17728335.00000,205.18906
2017-07-25 04:32:20,0.14614,17728340.00000,205.18912
2017-07-25 04:32:25,0.14627,17728345.00000,205.18918
2017-07-25 04:32:30,0.14738,17728350.00000,205.18924
2017-07-25 04:32:35,0.14840,17728355.00000,205.18929
2017-07-25 04:32:40,0.14781,17728360.00000,205.18935
2017-07-25 04:32:45,0.15106,17728365.00000,205.18941
2017-07-25 04:32:50,0.15446,17728370.00000,205.18947
2017-07-25 04:32:55,0.15325,17728375.00000,205.18953
2017-07-25 04:33:00,0.15492,17728380.00000,205.18958
2017-07-25 04:33:05,0.15479,17728385.00000,205.18964
2017-07-25 04:33:10,0.15428,17728390.00000,205.18970
2017-07-25 04:33:15,0.15439,17728395.00000,205.18976
2017-07-25 04:33:20,0.15433,17728400.00000,205.18981
2017-07-25 04:33:25,0.15573,17728405.00000,205.18987
2017-07-25 04:33:30,0.15576,17728410.00000,205.18993
2017-07-25 04:33:35,0.15573,17728415.00000,205.18999
2017-07-25 04:33:40,0.15568,17728420.00000,205.19005
2017-07-25 04:33:45,0.15553,17728425.00000,205.19010
2017-07-25 04:33:50,0.15498,17728430.00000,205.19016
2017-07-25 04:33:55,0.15578,17728435.00000,205.19022
2017-07-25 04:34:00,0.15547,17728440.00000,205.19028
2017-07-25 04:34:05,0.15571,17728445.00000,205.19034
2017-07-25 04:34:10,0.15513,17728450.00000,205.19039
2017-07-25 04:34:15,0.15446,17728455.00000,205.19045
2017-07-25 04:34:20,0.15479,17728460.00000,205.19051
2017-07-25 04:34:25,0.15430,17728465.00000,205.19057
2017-07-25 04:34:30,0.15257,17728470.00000,205.19062
2017-07-25 04:34:35,0.15163,17728475.00000,205.19068
2017-07-25 04:34:40,0.15250,17728480.00000,205.19074
2017-07-25 04:34:45,0.15240,17728485.00000,205.19080
2017-07-25 04:34:50,0.15244,17728490.00000,205.19086
2017-07-25 04:34:55,0.15209,17728495.00000,205.19091
2017-07-25 04:35:00,0.15232,17728500.00000,205.19097
2017-07-25 04:35:05,0.15263,17728505.00000,205.19103
2017-07-25 04:35:10,0.15249,17728510.00000,205.19109
2017-07-25 04:35:15,0.15274,17728515.00000,205.19115
2017-07-25 04:35:20,0.15259,17728520.00000,205.19120
2017-07-25 04:35:25,0.15239,17728525.00000,205.19126
2017-07-25 04:35:30,0.15253,17728530.00000,205.19132
2017-07-25 04:35:35,0.15304,17728535.00000,205.19138
2017-07-25 04:35:40,0.15295,17728540.00000,205.19144
2017-07-25 04:35:45,0.15325,17728545.00000,205.19149
2017-07-25 04:35:50,0.15290,17728550.00000,205.19155
2017-07-25 04:35:55,0.15326,17728555.00000,205.19161
2017-07-25 04:36:00,0.15304,17728560.00000,205.19167
2017-07-25 04:36:05,0.15150,17728565.00000,205.19172
2017-07-25 04:36:10,0.15189,17728570.00000,205.19178
2017-07-25 04:36:15,0.15173,17728575.00000,205.19184
2017-07-25 04:36:20,0.15283,17728580.00000,205.19190
2017-07-25 04:36:25,0.14934,17728585.00000,205.19196
2017-07-25 04:36:30,0.14926,17728590.00000,205.19201
2017-07-25 04:36:35,0.14949,17728595.00000,205.19207
2017-07-25 04:36:40,0.15009,17728600.00000,205.19213
2017-07-25 04:36:45,0.14942,17728605.00000,205.19219
2017-07-25 04:36:50,0.14956,17728610.00000,205.19225
2017-07-25 04:36:55,0.15023,17728615.00000,205.19230
2017-07-25 04:37:00,0.15132,17728620.00000,205.19236
2017-07-25 04:37:05,0.15061,17728625.00000,205.19242
2017-07-25 04:37:10,0.14393,17728630.00000,205.19248
2017-07-25 04:37:15,0.14301,17728635.00000,205.19253
2017-07-25 04:37:20,0.14553,17728640.00000,205.19259
2017-07-25 04:37:25,0.14152,17728645.00000,205.19265
2017-07-25 04:37:30,0.13845,17728650.00000,205.19271
2017-07-25 04:37:35,0.13741,17728655.00000,205.19277
2017-07-25 04:37:40,0.13832,17728660.00000,205.19282
2017-07-25 04:37:45,0.13948,17728665.00000,205.19288
2017-07-25 04:37:50,0.13943,17728670.00000,205.19294
2017-07-25 04:37:55,0.14092,17728675.00000,205.19300
2017-07-25 04:38:00,0.14126,17728680.00000,205.19306
2017-07-25 04:38:05,0.14148,17728685.00000,205.19311
2017-07-25 04:38:10,0.14175,17728690.00000,205.19317
2017-07-25 04:38:15,0.14745,17728695.00000,205.19323
2017-07-25 04:38:20,0.14821,17728700.00000,205.19329
2017-07-25 04:38:25,0.14899,17728705.00000,205.19334
2017-07-25 04:38:30,0.14872,17728710.00000,205.19340
2017-07-25 04:38:35,0.14907,17728715.00000,205.19346
2017-07-25 04:38:40,0.14880,17728720.00000,205.19352
2017-07-25 04:38:45,0.15045,17728725.00000,205.19358
2017-07-25 04:38:50,0.14874,17728730.00000,205.19363
2017-07-25 04:38:55,0.14692,17728735.00000,205.19369
2017-07-25 04:39:00,0.14845,17728740.00000,205.19375
2017-07-25 04:39:05,0.14853,17728745.00000,205.19381
2017-07-25 04:39:10,0.14823,17728750.00000,205.19387
2017-07-25 04:39:15,0.14805,17728755.00000,205.19392
2017-07-25 04:39:20,0.14787,17728760.00000,205.19398
2017-07-25 04:39:25,0.14748,17728765.00000,205.19404
2017-07-25 04:39:30,0.14662,17728770.00000,205.19410
2017-07-25 04:39:35,0.14682,17728775.00000,205.19416
2017-07-25 04:39:40,0.14654,17728780.00000,205.19421
2017-07-25 04:39:45,0.14609,17728785.00000,205.19427
2017-07-25 04:39:50,0.14625,17728790.00000,205.19433
2017-07-25 04:39:55,0.14615,17728795.00000,205.19439
2017-07-25 04:40:00,0.14588,17728800.00000,205.19444
2017-07-25 04:40:05,0.14677,17728805.00000,205.19450
2017-07-25 04:40:10,0.14656,17728810.00000,205.19456
2017-07-25 04:40:15,0.14697,17728815.00000,205.19462
2017-07-25 04:40:20,0.14730,17728820.00000,205.19468
2017-07-25 04:40:25,0.14708,17728825.00000,205.19473
2017-07-25 04:40:30,0.14724,17728830.00000,205.19479
2017-07-25 04:40:35,0.14692,17728835.00000,205.19485
2017-07-25 04:40:40,0.14768,17728840.00000,205.19491
2017-07-25 04:40:45,0.14763,17728845.00000,205.19497
2017-07-25 04:40:50,0.14762,17728850.00000,205.19502
2017-07-25 04:40:55,0.14731,17728855.00000,205.19508
2017-07-25 04:41:00,0.14761,17728860.00000,205.19514
2017-07-25 04:41:05,0.14726,17728865.00000,205.19520
2017-07-25 04:41:10,0.14709,17728870.00000,205.19525
2017-07-25 04:41:15,0.14717,17728875.00000,205.19531
2017-07-25 04:41:20,0.14708,17728880.00000,205.19537
2017-07-25 04:41:25,0.14654,17728885.00000,205.19543
2017-07-25 04:41:30,0.14625,17728890.00000,205.19549
2017-07-25 04:41:35,0.14537,17728895.00000,205.19554
2017-07-25 04:41:40,0.14559,17728900.00000,205.19560
2017-07-25 04:41:45,0.14531,17728905.00000,205.19566
2017-07-25 04:41:50,0.14552,17728910.00000,205.19572
2017-07-25 04:41:55,0.14540,17728915.00000,205.19578
2017-07-25 04:42:00,0.14556,17728920.00000,205.19583
2017-07-25 04:42:05,0.14638,17728925.00000,205.19589
2017-07-25 04:42:10,0.14685,17728930.00000,205.19595
2017-07-25 04:42:15,0.14623,17728935.00000,205.19601
2017-07-25 04:42:20,0.14522,17728940.00000,205.19606
2017-07-25 04:42:25,0.14561,17728945.00000,205.19612
2017-07-25 04:42:30,0.14623,17728950.00000,205.19618
2017-07-25 04:42:35,0.14687,17728955.00000,205.19624
2017-07-25 04:42:40,0.14777,17728960.00000,205.19630
2017-07-25 04:42:45,0.14680,17728965.00000,205.19635
2017-07-25 04:42:50,0.14695,17728970.00000,205.19641
2017-07-25 04:42:55,0.14696,17728975.00000,205.19647
2017-07-25 04:43:00,0.14699,17728980.00000,205.19653
2017-07-25 04:43:05,0.14686,17728985.00000,205.19659
2017-07-25 04:43:10,0.14658,17728990.00000,205.19664
2017-07-25 04:43:15,0.14651,17728995.00000,205.19670
2017-07-25 04:43:20,0.14675,17729000.00000,205.19676
2017-07-25 04:43:25,0.14652,17729005.00000,205.19682
2017-07-25 04:43:30,0.14602,17729010.00000,205.19688
2017-07-25 04:43:35,0.14615,17729015.00000,205.19693
2017-07-25 04:43:40,0.14622,17729020.00000,205.19699
2017-07-25 04:43:45,0.14563,17729025.00000,205.19705
2017-07-25 04:43:50,0.14603,17729030.00000,205.19711
2017-07-25 04:43:55,0.14355,17729035.00000,205.19716
2017-07-25 04:44:00,0.14352,17729040.00000,205.19722
2017-07-25 04:44:05,0.14280,17729045.00000,205.19728
2017-07-25 04:44:10,0.14163,17729050.00000,205.19734
2017-07-25 04:44:15,0.14296,17729055.00000,205.19740
2017-07-25 04:44:20,0.14348,17729060.00000,205.19745
2017-07-25 04:44:25,0.14008,17729065.00000,205.19751
2017-07-25 04:44:30,0.13790,17729070.00000,205.19757
2017-07-25 04:44:35,0.13708,17729075.00000,205.19763
2017-07-25 04:44:40,0.13699,17729080.00000,205.19769
2017-07-25 04:44:45,0.13582,17729085.00000,205.19774
2017-07-25 04:44:50,0.13653,17729090.00000,205.19780
2017-07-25 04:44:55,0.13471,17729095.00000,205.19786
2017-07-25 04:45:00,0.13548,17729100.00000,205.19792
2017-07-25 04:45:05,0.13557,17729105.00000,205.19797
2017-07-25 04:45:10,0.13636,17729110.00000,205.19803
2017-07-25 04:45:15,0.13705,17729115.00000,205.19809
2017-07-25 04:45:20,0.13603,17729120.00000,205.19815
2017-07-25 04:45:25,0.13653,17729125.00000,205.19821
2017-07-25 04:45:30,0.13621,17729130.00000,205.19826
2017-07-25 04:45:35,0.13621,17729135.00000,205.19832
2017-07-25 04:45:40,0.13721,17729140.00000,205.19838
2017-07-25 04:45:45,0.14115,17729145.00000,205.19844
2017-07-25 04:45:50,0.13713,17729150.00000,205.19850
2017-07-25 04:45:55,0.13866,17729155.00000,205.19855
2017-07-25 04:46:00,0.13772,17729160.00000,205.19861
2017-07-25 04:46:05,0.13693,17729165.00000,205.19867
2017-07-25 04:46:10,0.13699,17729170.00000,205.19873
2017-07-25 04:46:15,0.13771,17729175.00000,205.19878
2017-07-25 04:46:20,0.13823,17729180.00000,205.19884
2017-07-25 04:46:25,0.13801,17729185.00000,205.19890
2017-07-25 04:46:30,0.13751,17729190.00000,205.19896
2017-07-25 04:46:35,0.13778,17729195.00000,205.19902
2017-07-25 04:46:40,0.13698,17729200.00000,205.19907
2017-07-25 04:46:45,0.13721,17729205.00000,205.19913
2017-07-25 04:46:50,0.13714,17729210.00000,205.19919
2017-07-25 04:46:55,0.13642,17729215.00000,205.19925
2017-07-25 04:47:00,0.13518,17729220.00000,205.19931
2017-07-25 04:47:05,0.13604,17729225.00000,205.19936
2017-07-25 04:47:10,0.13619,17729230.00000,205.19942
2017-07-25 04:47:15,0.13707,17729235.00000,205.19948
