Time (UTC-0),Discharge (m^3/s),SecOfYear,DayOfYear
2017-07-14 18:38:50,0.04292,16828730.00000,194.77697
2017-07-14 18:38:55,0.04359,16828735.00000,194.77703
2017-07-14 18:39:00,0.04301,16828740.00000,194.77708
2017-07-14 18:39:05,0.04284,16828745.00000,194.77714
2017-07-14 18:39:10,0.04328,16828750.00000,194.77720
2017-07-14 18:39:15,0.04318,16828755.00000,194.77726
2017-07-14 18:39:20,0.04322,16828760.00000,194.77731
2017-07-14 18:39:25,0.04303,16828765.00000,194.77737
2017-07-14 18:39:30,0.04308,16828770.00000,194.77743
2017-07-14 18:39:35,0.04334,16828775.00000,194.77749
2017-07-14 18:39:40,0.04313,16828780.00000,194.77755
2017-07-14 18:39:45,0.04333,16828785.00000,194.77760
2017-07-14 18:39:50,0.04327,16828790.00000,194.77766
2017-07-14 18:39:55,0.04338,16828795.00000,194.77772
2017-07-14 18:40:00,0.04330,16828800.00000,194.77778
2017-07-14 18:40:05,0.04332,16828805.00000,194.77784
2017-07-14 18:40:10,0.04303,16828810.00000,194.77789
2017-07-14 18:40:15,0.04301,16828815.00000,194.77795
2017-07-14 18:40:20,0.04333,16828820.00000,194.77801
2017-07-14 18:40:25,0.04328,16828825.00000,194.77807
2017-07-14 18:40:30,0.04352,16828830.00000,194.77813
2017-07-14 18:40:35,0.04306,16828835.00000,194.77818
2017-07-14 18:40:40,0.04335,16828840.00000,194.77824
2017-07-14 18:40:45,0.04311,16828845.00000,194.77830
2017-07-14 18:40:50,0.04318,16828850.00000,194.77836
2017-07-14 18:40:55,0.04335,16828855.00000,194.77841
2017-07-14 18:41:00,0.04331,16828860.00000,194.77847
2017-07-14 18:41:05,0.04312,16828865.00000,194.77853
2017-07-14 18:41:10,0.04310,16828870.00000,194.77859
2017-07-14 18:41:15,0.04365,16828875.00000,194.77865
2017-07-14 18:41:20,0.04343,16828880.00000,194.77870
2017-07-14 18:41:25,0.04328,16828885.00000,194.77876
2017-07-14 18:41:30,0.04335,16828890.00000,194.77882
2017-07-14 18:41:35,0.04332,16828895.00000,194.77888
2017-07-14 18:41:40,0.04342,16828900.00000,194.77894
2017-07-14 18:41:45,0.04342,16828905.00000,194.77899
2017-07-14 18:41:50,0.04326,16828910.00000,194.77905
2017-07-14 18:41:55,0.04321,16828915.00000,194.77911
2017-07-14 18:42:00,0.04357,16828920.00000,194.77917
2017-07-14 18:42:05,0.04312,16828925.00000,194.77922
2017-07-14 18:42:10,0.04335,16828930.00000,194.77928
2017-07-14 18:42:15,0.04342,16828935.00000,194.77934
2017-07-14 18:42:20,0.04311,16828940.00000,194.77940
2017-07-14 18:42:25,0.04265,16828945.00000,194.77946
2017-07-14 18:42:30,0.04306,16828950.00000,194.77951
2017-07-14 18:42:35,0.04331,16828955.00000,194.77957
2017-07-14 18:42:40,0.04331,16828960.00000,194.77963
2017-07-14 18:42:45,0.04339,16828965.00000,194.77969
2017-07-14 18:42:50,0.04283,16828970.00000,194.77975
2017-07-14 18:42:55,0.04301,16828975.00000,194.77980
2017-07-14 18:43:00,0.04292,16828980.00000,194.77986
2017-07-14 18:43:05,0.04287,16828985.00000,194.77992
2017-07-14 18:43:10,0.04314,16828990.00000,194.77998
2017-07-14 18:43:15,0.04294,16828995.00000,194.78003
2017-07-14 18:43:20,0.04265,16829000.00000,194.78009
2017-07-14 18:43:25,0.04298,16829005.00000,194.78015
2017-07-14 18:43:30,0.04267,16829010.00000,194.78021
2017-07-14 18:43:35,0.04269,16829015.00000,194.78027
2017-07-14 18:43:40,0.04299,16829020.00000,194.78032
2017-07-14 18:43:45,0.04311,16829025.00000,194.78038
2017-07-14 18:43:50,0.04273,16829030.00000,194.78044
2017-07-14 18:43:55,0.04282,16829035.00000,194.78050
2017-07-14 18:44:00,0.04270,16829040.00000,194.78056
2017-07-14 18:44:05,0.04310,16829045.00000,194.78061
2017-07-14 18:44:10,0.04298,16829050.00000,194.78067
2017-07-14 18:44:15,0.04257,16829055.00000,194.78073
2017-07-14 18:44:20,0.04275,16829060.00000,194.78079
2017-07-14 18:44:25,0.04286,16829065.00000,194.78084
2017-07-14 18:44:30,0.04264,16829070.00000,194.78090
2017-07-14 18:44:35,0.04265,16829075.00000,194.78096
2017-07-14 18:44:40,0.04261,16829080.00000,194.78102
2017-07-14 18:44:45,0.04261,16829085.00000,194.78108
2017-07-14 18:44:50,0.04261,16829090.00000,194.78113
2017-07-14 18:44:55,0.04279,16829095.00000,194.78119
2017-07-14 18:45:00,0.04277,16829100.00000,194.78125
2017-07-14 18:45:05,0.04277,16829105.00000,194.78131
2017-07-14 18:45:10,0.04228,16829110.00000,194.78137
2017-07-14 18:45:15,0.04281,16829115.00000,194.78142
2017-07-14 18:45:20,0.04230,16829120.00000,194.78148
2017-07-14 18:45:25,0.04203,16829125.00000,194.78154
2017-07-14 18:45:30,0.04272,16829130.00000,194.78160
2017-07-14 18:45:35,0.04230,16829135.00000,194.78166
2017-07-14 18:45:40,0.04257,16829140.00000,194.78171
2017-07-14 18:45:45,0.04245,16829145.00000,194.78177
2017-07-14 18:45:50,0.04237,16829150.00000,194.78183
2017-07-14 18:45:55,0.04222,16829155.00000,194.78189
2017-07-14 18:46:00,0.04248,16829160.00000,194.78194
2017-07-14 18:46:05,0.04245,16829165.00000,194.78200
2017-07-14 18:46:10,0.04263,16829170.00000,194.78206
2017-07-14 18:46:15,0.04296,16829175.00000,194.78212
2017-07-14 18:46:20,0.04244,16829180.00000,194.78218
2017-07-14 18:46:25,0.04253,16829185.00000,194.78223
2017-07-14 18:46:30,0.04242,16829190.00000,194.78229
2017-07-14 18:46:35,0.04266,16829195.00000,194.78235
2017-07-14 18:46:40,0.04257,16829200.00000,194.78241
2017-07-14 18:46:45,0.04232,16829205.00000,194.78247
2017-07-14 18:46:50,0.04273,16829210.00000,194.78252
2017-07-14 18:46:55,0.04270,16829215.00000,194.78258
2017-07-14 18:47:00,0.04233,16829220.00000,194.78264
2017-07-14 18:47:05,0.04245,16829225.00000,194.78270
2017-07-14 18:47:10,0.04238,16829230.00000,194.78275
2017-07-14 18:47:15,0.04277,16829235.00000,194.78281
2017-07-14 18:47:20,0.04286,16829240.00000,194.78287
2017-07-14 18:47:25,0.04241,16829245.00000,194.78293
2017-07-14 18:47:30,0.04274,16829250.00000,194.78299
2017-07-14 18:47:35,0.04292,16829255.00000,194.78304
2017-07-14 18:47:40,0.04243,16829260.00000,194.78310
2017-07-14 18:47:45,0.04240,16829265.00000,194.78316
2017-07-14 18:47:50,0.04240,16829270.00000,194.78322
2017-07-14 18:47:55,0.04241,16829275.00000,194.78328
2017-07-14 18:48:00,0.04227,16829280.00000,194.78333
2017-07-14 18:48:05,0.04242,16829285.00000,194.78339
2017-07-14 18:48:10,0.04243,16829290.00000,194.78345
2017-07-14 18:48:15,0.04238,16829295.00000,194.78351
2017-07-14 18:48:20,0.04209,16829300.00000,194.78356
2017-07-14 18:48:25,0.04194,16829305.00000,194.78362
2017-07-14 18:48:30,0.04205,16829310.00000,194.78368
2017-07-14 18:48:35,0.04205,16829315.00000,194.78374
2017-07-14 18:48:40,0.04212,16829320.00000,194.78380
2017-07-14 18:48:45,0.04218,16829325.00000,194.78385
2017-07-14 18:48:50,0.04232,16829330.00000,194.78391
2017-07-14 18:48:55,0.04200,16829335.00000,194.78397
2017-07-14 18:49:00,0.04188,16829340.00000,194.78403
2017-07-14 18:49:05,0.04210,16829345.00000,194.78409
2017-07-14 18:49:10,0.04248,16829350.00000,194.78414
2017-07-14 18:49:15,0.04229,16829355.00000,194.78420
2017-07-14 18:49:20,0.04237,16829360.00000,194.78426
2017-07-14 18:49:25,0.04224,16829365.00000,194.78432
2017-07-14 18:49:30,0.04249,16829370.00000,194.78437
2017-07-14 18:49:35,0.04208,16829375.00000,194.78443
2017-07-14 18:49:40,0.04235,16829380.00000,194.78449
2017-07-14 18:49:45,0.04224,16829385.00000,194.78455
2017-07-14 18:49:50,0.04248,16829390.00000,194.78461
2017-07-14 18:49:55,0.04236,16829395.00000,194.78466
2017-07-14 18:50:00,0.04228,16829400.00000,194.78472
2017-07-14 18:50:05,0.04211,16829405.00000,194.78478
2017-07-14 18:50:10,0.04213,16829410.00000,194.78484
2017-07-14 18:50:15,0.04247,16829415.00000,194.78490
2017-07-14 18:50:20,0.04237,16829420.00000,194.78495
2017-07-14 18:50:25,0.04204,16829425.00000,194.78501
2017-07-14 18:50:30,0.04248,16829430.00000,194.78507
2017-07-14 18:50:35,0.04176,16829435.00000,194.78513
2017-07-14 18:50:40,0.04213,16829440.00000,194.78519
2017-07-14 18:50:45,0.04205,16829445.00000,194.78524
2017-07-14 18:50:50,0.04235,16829450.00000,194.78530
2017-07-14 18:50:55,0.04238,16829455.00000,194.78536
2017-07-14 18:51:00,0.04205,16829460.00000,194.78542
2017-07-14 18:51:05,0.04185,16829465.00000,194.78547
2017-07-14 18:51:10,0.04225,16829470.00000,194.78553
2017-07-14 18:51:15,0.04208,16829475.00000,194.78559
2017-07-14 18:51:20,0.04188,16829480.00000,194.78565
2017-07-14 18:51:25,0.04213,16829485.00000,194.78571
2017-07-14 18:51:30,0.04199,16829490.00000,194.78576
2017-07-14 18:51:35,0.04170,16829495.00000,194.78582
2017-07-14 18:51:40,0.04163,16829500.00000,194.78588
2017-07-14 18:51:45,0.04164,16829505.00000,194.78594
2017-07-14 18:51:50,0.04145,16829510.00000,194.78600
2017-07-14 18:51:55,0.04159,16829515.00000,194.78605
2017-07-14 18:52:00,0.04147,16829520.00000,194.78611
2017-07-14 18:52:05,0.04186,16829525.00000,194.78617
2017-07-14 18:52:10,0.04164,16829530.00000,194.78623
2017-07-14 18:52:15,0.04151,16829535.00000,194.78628
2017-07-14 18:52:20,0.04152,16829540.00000,194.78634
2017-07-14 18:52:25,0.04199,16829545.00000,194.78640
2017-07-14 18:52:30,0.04149,16829550.00000,194.78646
2017-07-14 18:52:35,0.04141,16829555.00000,194.78652
2017-07-14 18:52:40,0.04176,16829560.00000,194.78657
2017-07-14 18:52:45,0.04156,16829565.00000,194.78663
2017-07-14 18:52:50,0.04184,16829570.00000,194.78669
2017-07-14 18:52:55,0.04167,16829575.00000,194.78675
2017-07-14 18:53:00,0.04178,16829580.00000,194.78681
2017-07-14 18:53:05,0.04180,16829585.00000,194.78686
2017-07-14 18:53:10,0.04139,16829590.00000,194.78692
2017-07-14 18:53:15,0.04179,16829595.00000,194.78698
2017-07-14 18:53:20,0.04228,16829600.00000,194.78704
2017-07-14 18:53:25,0.04207,16829605.00000,194.78709
2017-07-14 18:53:30,0.04177,16829610.00000,194.78715
2017-07-14 18:53:35,0.04166,16829615.00000,194.78721
2017-07-14 18:53:40,0.04221,16829620.00000,194.78727
2017-07-14 18:53:45,0.04223,16829625.00000,194.78733
2017-07-14 18:53:50,0.04250,16829630.00000,194.78738
2017-07-14 18:53:55,0.04221,16829635.00000,194.78744
2017-07-14 18:54:00,0.04194,16829640.00000,194.78750
2017-07-14 18:54:05,0.04226,16829645.00000,194.78756
2017-07-14 18:54:10,0.04225,16829650.00000,194.78762
2017-07-14 18:54:15,0.04188,16829655.00000,194.78767
2017-07-14 18:54:20,0.04186,16829660.00000,194.78773
2017-07-14 18:54:25,0.04228,16829665.00000,194.78779
2017-07-14 18:54:30,0.04207,16829670.00000,194.78785
2017-07-14 18:54:35,0.04216,16829675.00000,194.78791
2017-07-14 18:54:40,0.04202,16829680.00000,194.78796
2017-07-14 18:54:45,0.04212,16829685.00000,194.78802
2017-07-14 18:54:50,0.04211,16829690.00000,194.78808
2017-07-14 18:54:55,0.04197,16829695.00000,194.78814
2017-07-14 18:55:00,0.04216,16829700.00000,194.78819
2017-07-14 18:55:05,0.04174,16829705.00000,194.78825
2017-07-14 18:55:10,0.04201,16829710.00000,194.78831
2017-07-14 18:55:15,0.04224,16829715.00000,194.78837
2017-07-14 18:55:20,0.04196,16829720.00000,194.78843
2017-07-14 18:55:25,0.04200,16829725.00000,194.78848
2017-07-14 18:55:30,0.04165,16829730.00000,194.78854
2017-07-14 18:55:35,0.04231,16829735.00000,194.78860
2017-07-14 18:55:40,0.04225,16829740.00000,194.78866
2017-07-14 18:55:45,0.04206,16829745.00000,194.78872
2017-07-14 18:55:50,0.04191,16829750.00000,194.78877
2017-07-14 18:55:55,0.04194,16829755.00000,194.78883
2017-07-14 18:56:00,0.04236,16829760.00000,194.78889
2017-07-14 18:56:05,0.04223,16829765.00000,194.78895
2017-07-14 18:56:10,0.04225,16829770.00000,194.78900
2017-07-14 18:56:15,0.04208,16829775.00000,194.78906
2017-07-14 18:56:20,0.04219,16829780.00000,194.78912
2017-07-14 18:56:25,0.04222,16829785.00000,194.78918
2017-07-14 18:56:30,0.04188,16829790.00000,194.78924
2017-07-14 18:56:35,0.04220,16829795.00000,194.78929
2017-07-14 18:56:40,0.04225,16829800.00000,194.78935
2017-07-14 18:56:45,0.04241,16829805.00000,194.78941
2017-07-14 18:56:50,0.04212,16829810.00000,194.78947
2017-07-14 18:56:55,0.04208,16829815.00000,194.78953
2017-07-14 18:57:00,0.04189,16829820.00000,194.78958
2017-07-14 18:57:05,0.04235,16829825.00000,194.78964
2017-07-14 18:57:10,0.04206,16829830.00000,194.78970
2017-07-14 18:57:15,0.04199,16829835.00000,194.78976
2017-07-14 18:57:20,0.04202,16829840.00000,194.78981
2017-07-14 18:57:25,0.04238,16829845.00000,194.78987
2017-07-14 18:57:30,0.04224,16829850.00000,194.78993
2017-07-14 18:57:35,0.04222,16829855.00000,194.78999
2017-07-14 18:57:40,0.04219,16829860.00000,194.79005
2017-07-14 18:57:45,0.04244,16829865.00000,194.79010
2017-07-14 18:57:50,0.04252,16829870.00000,194.79016
2017-07-14 18:57:55,0.04225,16829875.00000,194.79022
2017-07-14 18:58:00,0.04235,16829880.00000,194.79028
2017-07-14 18:58:05,0.04224,16829885.00000,194.79034
2017-07-14 18:58:10,0.04251,16829890.00000,194.79039
2017-07-14 18:58:15,0.04238,16829895.00000,194.79045
2017-07-14 18:58:20,0.04226,16829900.00000,194.79051
2017-07-14 18:58:25,0.04235,16829905.00000,194.79057
2017-07-14 18:58:30,0.04216,16829910.00000,194.79063
2017-07-14 18:58:35,0.04229,16829915.00000,194.79068
2017-07-14 18:58:40,0.04211,16829920.00000,194.79074
2017-07-14 18:58:45,0.04225,16829925.00000,194.79080
2017-07-14 18:58:50,0.04243,16829930.00000,194.79086
2017-07-14 18:58:55,0.04232,16829935.00000,194.79091
2017-07-14 18:59:00,0.04217,16829940.00000,194.79097
2017-07-14 18:59:05,0.04209,16829945.00000,194.79103
2017-07-14 18:59:10,0.04224,16829950.00000,194.79109
2017-07-14 18:59:15,0.04207,16829955.00000,194.79115
2017-07-14 18:59:20,0.04187,16829960.00000,194.79120
2017-07-14 18:59:25,0.04226,16829965.00000,194.79126
2017-07-14 18:59:30,0.04237,16829970.00000,194.79132
2017-07-14 18:59:35,0.04221,16829975.00000,194.79138
2017-07-14 18:59:40,0.04195,16829980.00000,194.79144
2017-07-14 18:59:45,0.04231,16829985.00000,194.79149
2017-07-14 18:59:50,0.04177,16829990.00000,194.79155
2017-07-14 18:59:55,0.04205,16829995.00000,194.79161
2017-07-14 19:00:00,0.04236,16830000.00000,194.79167
2017-07-14 19:00:05,0.04214,16830005.00000,194.79172
2017-07-14 19:00:10,0.04191,16830010.00000,194.79178
2017-07-14 19:00:15,0.04198,16830015.00000,194.79184
2017-07-14 19:00:20,0.04205,16830020.00000,194.79190
2017-07-14 19:00:25,0.04181,16830025.00000,194.79196
2017-07-14 19:00:30,0.04210,16830030.00000,194.79201
2017-07-14 19:00:35,0.04201,16830035.00000,194.79207
2017-07-14 19:00:40,0.04177,16830040.00000,194.79213
2017-07-14 19:00:45,0.04168,16830045.00000,194.79219
2017-07-14 19:00:50,0.04190,16830050.00000,194.79225
2017-07-14 19:00:55,0.04158,16830055.00000,194.79230
2017-07-14 19:01:00,0.04173,16830060.00000,194.79236
2017-07-14 19:01:05,0.04160,16830065.00000,194.79242
2017-07-14 19:01:10,0.04162,16830070.00000,194.79248
2017-07-14 19:01:15,0.04189,16830075.00000,194.79253
2017-07-14 19:01:20,0.04190,16830080.00000,194.79259
2017-07-14 19:01:25,0.04174,16830085.00000,194.79265
2017-07-14 19:01:30,0.04197,16830090.00000,194.79271
2017-07-14 19:01:35,0.04197,16830095.00000,194.79277
2017-07-14 19:01:40,0.04174,16830100.00000,194.79282
2017-07-14 19:01:45,0.04173,16830105.00000,194.79288
2017-07-14 19:01:50,0.04153,16830110.00000,194.79294
2017-07-14 19:01:55,0.04175,16830115.00000,194.79300
2017-07-14 19:02:00,0.04193,16830120.00000,194.79306
2017-07-14 19:02:05,0.04173,16830125.00000,194.79311
2017-07-14 19:02:10,0.04171,16830130.00000,194.79317
2017-07-14 19:02:15,0.04176,16830135.00000,194.79323
2017-07-14 19:02:20,0.04149,16830140.00000,194.79329
2017-07-14 19:02:25,0.04158,16830145.00000,194.79334
2017-07-14 19:02:30,0.04183,16830150.00000,194.79340
2017-07-14 19:02:35,0.04174,16830155.00000,194.79346
2017-07-14 19:02:40,0.04180,16830160.00000,194.79352
2017-07-14 19:02:45,0.04180,16830165.00000,194.79358
2017-07-14 19:02:50,0.04173,16830170.00000,194.79363
2017-07-14 19:02:55,0.04213,16830175.00000,194.79369
2017-07-14 19:03:00,0.04150,16830180.00000,194.79375
2017-07-14 19:03:05,0.04179,16830185.00000,194.79381
2017-07-14 19:03:10,0.04177,16830190.00000,194.79387
2017-07-14 19:03:15,0.04169,16830195.00000,194.79392
2017-07-14 19:03:20,0.04176,16830200.00000,194.79398
2017-07-14 19:03:25,0.04161,16830205.00000,194.79404
2017-07-14 19:03:30,0.04175,16830210.00000,194.79410
2017-07-14 19:03:35,0.04197,16830215.00000,194.79416
2017-07-14 19:03:40,0.04159,16830220.00000,194.79421
2017-07-14 19:03:45,0.04172,16830225.00000,194.79427
2017-07-14 19:03:50,0.04185,16830230.00000,194.79433
2017-07-14 19:03:55,0.04174,16830235.00000,194.79439
2017-07-14 19:04:00,0.04200,16830240.00000,194.79444
2017-07-14 19:04:05,0.04187,16830245.00000,194.79450
2017-07-14 19:04:10,0.04189,16830250.00000,194.79456
2017-07-14 19:04:15,0.04206,16830255.00000,194.79462
2017-07-14 19:04:20,0.04166,16830260.00000,194.79468
2017-07-14 19:04:25,0.04178,16830265.00000,194.79473
2017-07-14 19:04:30,0.04159,16830270.00000,194.79479
2017-07-14 19:04:35,0.04144,16830275.00000,194.79485
2017-07-14 19:04:40,0.04183,16830280.00000,194.79491
2017-07-14 19:04:45,0.04158,16830285.00000,194.79497
2017-07-14 19:04:50,0.04208,16830290.00000,194.79502
2017-07-14 19:04:55,0.04158,16830295.00000,194.79508
2017-07-14 19:05:00,0.04162,16830300.00000,194.79514
2017-07-14 19:05:05,0.04195,16830305.00000,194.79520
2017-07-14 19:05:10,0.04164,16830310.00000,194.79525
2017-07-14 19:05:15,0.04157,16830315.00000,194.79531
2017-07-14 19:05:20,0.04191,16830320.00000,194.79537
2017-07-14 19:05:25,0.04186,16830325.00000,194.79543
2017-07-14 19:05:30,0.04222,16830330.00000,194.79549
2017-07-14 19:05:35,0.04186,16830335.00000,194.79554
2017-07-14 19:05:40,0.04210,16830340.00000,194.79560
2017-07-14 19:05:45,0.04229,16830345.00000,194.79566
2017-07-14 19:05:50,0.04171,16830350.00000,194.79572
2017-07-14 19:05:55,0.04178,16830355.00000,194.79578
2017-07-14 19:06:00,0.04217,16830360.00000,194.79583
2017-07-14 19:06:05,0.04196,16830365.00000,194.79589
2017-07-14 19:06:10,0.04203,16830370.00000,194.79595
2017-07-14 19:06:15,0.04151,16830375.00000,194.79601
2017-07-14 19:06:20,0.04179,16830380.00000,194.79606
2017-07-14 19:06:25,0.04177,16830385.00000,194.79612
2017-07-14 19:06:30,0.04211,16830390.00000,194.79618
2017-07-14 19:06:35,0.04185,16830395.00000,194.79624
2017-07-14 19:06:40,0.04211,16830400.00000,194.79630
2017-07-14 19:06:45,0.04197,16830405.00000,194.79635
2017-07-14 19:06:50,0.04198,16830410.00000,194.79641
2017-07-14 19:06:55,0.04245,16830415.00000,194.79647
2017-07-14 19:07:00,0.04247,16830420.00000,194.79653
2017-07-14 19:07:05,0.04224,16830425.00000,194.79659
2017-07-14 19:07:10,0.04194,16830430.00000,194.79664
2017-07-14 19:07:15,0.04221,16830435.00000,194.79670
2017-07-14 19:07:20,0.04251,16830440.00000,194.79676
2017-07-14 19:07:25,0.04270,16830445.00000,194.79682
2017-07-14 19:07:30,0.04257,16830450.00000,194.79688
2017-07-14 19:07:35,0.04259,16830455.00000,194.79693
2017-07-14 19:07:40,0.04274,16830460.00000,194.79699
2017-07-14 19:07:45,0.04256,16830465.00000,194.79705
2017-07-14 19:07:50,0.04287,16830470.00000,194.79711
2017-07-14 19:07:55,0.04258,16830475.00000,194.79716
2017-07-14 19:08:00,0.04289,16830480.00000,194.79722
2017-07-14 19:08:05,0.04327,16830485.00000,194.79728
2017-07-14 19:08:10,0.04332,16830490.00000,194.79734
2017-07-14 19:08:15,0.04323,16830495.00000,194.79740
2017-07-14 19:08:20,0.04351,16830500.00000,194.79745
2017-07-14 19:08:25,0.04322,16830505.00000,194.79751
2017-07-14 19:08:30,0.04387,16830510.00000,194.79757
2017-07-14 19:08:35,0.04359,16830515.00000,194.79763
2017-07-14 19:08:40,0.04358,16830520.00000,194.79769
2017-07-14 19:08:45,0.04388,16830525.00000,194.79774
2017-07-14 19:08:50,0.04367,16830530.00000,194.79780
2017-07-14 19:08:55,0.04349,16830535.00000,194.79786
2017-07-14 19:09:00,0.04359,16830540.00000,194.79792
2017-07-14 19:09:05,0.04403,16830545.00000,194.79797
2017-07-14 19:09:10,0.04339,16830550.00000,194.79803
2017-07-14 19:09:15,0.04375,16830555.00000,194.79809
2017-07-14 19:09:20,0.04358,16830560.00000,194.79815
2017-07-14 19:09:25,0.04353,16830565.00000,194.79821
2017-07-14 19:09:30,0.04402,16830570.00000,194.79826
2017-07-14 19:09:35,0.04331,16830575.00000,194.79832
2017-07-14 19:09:40,0.04330,16830580.00000,194.79838
2017-07-14 19:09:45,0.04356,16830585.00000,194.79844
2017-07-14 19:09:50,0.04359,16830590.00000,194.79850
2017-07-14 19:09:55,0.04288,16830595.00000,194.79855
2017-07-14 19:10:00,0.04375,16830600.00000,194.79861
2017-07-14 19:10:05,0.04324,16830605.00000,194.79867
2017-07-14 19:10:10,0.04337,16830610.00000,194.79873
2017-07-14 19:10:15,0.04336,16830615.00000,194.79878
2017-07-14 19:10:20,0.04313,16830620.00000,194.79884
2017-07-14 19:10:25,0.04334,16830625.00000,194.79890
2017-07-14 19:10:30,0.04296,16830630.00000,194.79896
2017-07-14 19:10:35,0.04340,16830635.00000,194.79902
2017-07-14 19:10:40,0.04288,16830640.00000,194.79907
2017-07-14 19:10:45,0.04258,16830645.00000,194.79913
