TIMESTAMP,stage,logger_to_stream,logger_to_ground
2017-07-13 23:45:00,3.173738,0.8262619999999999,0.705866
2017-07-14 00:00:00,3.173738,0.8262619999999999,0.702818
2017-07-14 00:15:00,3.161546,0.8384539999999999,0.702818
2017-07-14 00:30:00,3.161546,0.8384539999999999,0.70358
2017-07-14 00:45:00,3.1493539999999998,0.850646,0.705866
2017-07-14 01:00:00,3.1493539999999998,0.850646,0.705866
2017-07-14 01:15:00,3.146306,0.853694,0.705866
2017-07-14 01:30:00,3.1432580000000003,0.8567419999999999,0.705866
2017-07-14 01:45:00,3.1402099999999997,0.85979,0.7089139999999999
2017-07-14 02:00:00,3.137162,0.8628379999999999,0.7089139999999999
2017-07-14 02:15:00,3.137162,0.8628379999999999,0.7089139999999999
2017-07-14 02:30:00,3.137162,0.8628379999999999,0.711962
2017-07-14 02:45:00,3.1252240000000002,0.8747759999999999,0.711962
2017-07-14 03:00:00,3.12878,0.8712199999999999,0.711708
2017-07-14 03:15:00,3.1252240000000002,0.8747759999999999,0.7150099999999999
2017-07-14 03:30:00,3.12497,0.8750300000000001,0.718058
2017-07-14 03:45:00,3.125986,0.8740139999999998,0.711708
2017-07-14 04:00:00,3.115826,0.884174,0.714248
2017-07-14 04:15:00,3.115826,0.884174,0.711962
2017-07-14 04:30:00,3.112778,0.887222,0.711962
2017-07-14 04:45:00,3.112778,0.887222,0.711962
2017-07-14 05:00:00,3.10973,0.8902699999999999,0.711962
2017-07-14 05:15:00,3.112778,0.887222,0.711962
2017-07-14 05:30:00,3.110238,0.8897619999999999,0.711962
2017-07-14 05:45:00,3.1005860000000003,0.8994139999999998,0.7150099999999999
2017-07-14 06:00:00,3.101602,0.8983979999999999,0.711708
2017-07-14 06:15:00,3.097792,0.902208,0.713486
2017-07-14 06:30:00,3.09449,0.9055099999999999,0.7150099999999999
2017-07-14 06:45:00,3.09449,0.9055099999999999,0.718058
2017-07-14 07:00:00,3.0952520000000003,0.9047479999999999,0.714756
2017-07-14 07:15:00,3.094998,0.905002,0.718058
2017-07-14 07:30:00,3.088648,0.911352,0.7150099999999999
2017-07-14 07:45:00,3.089156,0.910844,0.714756
2017-07-14 08:00:00,3.089664,0.910336,0.713232
2017-07-14 08:15:00,3.088902,0.9110979999999999,0.718058
2017-07-14 08:30:00,3.080266,0.9197339999999999,0.7139939999999999
2017-07-14 08:45:00,3.082552,0.9174479999999999,0.718058
