Date,melt_rate,melt_mmperh_smooth_6h,Qm3s,SOY,DOY
2018-07-15 04:00:00,0.109792,0.1438882500000017,0.03197516666666704,16862400.0,195.16666666666666
2018-07-15 04:15:00,0.102658,0.15329308333333502,0.03406512962963001,16863300.0,195.17708333333334
2018-07-15 04:30:00,0.11549200000000001,0.16465833333333502,0.03659074074074112,16864200.0,195.1875
2018-07-15 04:45:00,0.13290800000000003,0.18123541666666834,0.040274537037037414,16865100.0,195.19791666666666
2018-07-15 05:00:00,0.16249200000000003,0.2010000000000017,0.04466666666666705,16866000.0,195.20833333333334
2018-07-15 05:15:00,0.18325800000000003,0.22772566666666838,0.05060570370370408,16866900.0,195.21875
2018-07-15 05:30:00,0.186292,0.24837566666666835,0.055194592592592975,16867800.0,195.22916666666666
2018-07-15 05:45:00,0.17015800000000003,0.2627590000000017,0.05839088888888927,16868700.0,195.23958333333334
2018-07-15 06:00:00,0.18895800000000001,0.28010691666666837,0.06224598148148186,16869600.0,195.25
2018-07-15 06:15:00,0.20679200000000003,0.29678400000000177,0.0659520000000004,16870500.0,195.26041666666666
2018-07-15 06:30:00,0.247058,0.3140756666666684,0.06979459259259298,16871400.0,195.27083333333334
2018-07-15 06:45:00,0.29910800000000004,0.32764650000000173,0.07281033333333371,16872300.0,195.28125
2018-07-15 07:00:00,0.32525800000000005,0.3457700833333351,0.07683779629629668,16873200.0,195.29166666666666
2018-07-15 07:15:00,0.34775800000000007,0.38656941666666844,0.08590431481481521,16874100.0,195.30208333333334
2018-07-15 07:30:00,0.362808,0.41203608333333513,0.09156357407407448,16875000.0,195.3125
2018-07-15 07:45:00,0.48219200000000007,0.46799441666666847,0.10399875925925965,16875900.0,195.32291666666666
2018-07-15 08:00:00,0.5594080000000001,0.5189950833333351,0.11533224074074114,16876800.0,195.33333333333334
2018-07-15 08:15:00,0.7339080000000001,0.5800110833333351,0.12889135185185224,16877700.0,195.34375
2018-07-15 08:30:00,0.5799420000000001,0.6257006666666685,0.139044592592593,16878600.0,195.35416666666666
