"TOA5","SpareLogger","CR1000","88271","CR1000.Std.32.02","CPU:LC2_15min_allData.CR1","9483","Table1"
"TIMESTAMP","RECORD","BattV","PTemp_C","Stage","Freq","Amp","SNRat","NFreq","DRat","TR","TT","Digits","Lvl"
"TS","RN","Volts","Deg C","in","Hz","mV RMS","","Hz","","ohms","deg C","digits","ft"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-06-16 18:15:00",31866,14.1,5.571,9.07,2974,2.938,570,3103,0.672,7999,-0.946,8845.833,20.22
"2019-06-16 18:30:00",31867,14.12,5.485,9.66,2974,2.938,502.5,3087,0.68,7999,-0.946,8845.857,20.23
"2019-06-16 18:45:00",31868,14.1,5.548,7.503,2974,2.938,511.7,2833,0.672,7999,-0.946,8845.865,20.24
"2019-06-16 19:00:00",31869,14.1,5.7,10.54,2974,2.938,448.1,3076,0.68,7999,-0.946,8845.877,20.25
"2019-06-16 19:15:00",31870,14.05,5.44,10.48,2974,2.938,518.6,2837,0.672,7999,-0.946,8845.889,20.25
"2019-06-16 19:30:00",31871,14.05,5.14,9.33,2974,2.938,652.3,2788,0.672,7999,-0.947,8845.905,20.26
"2019-06-16 19:45:00",31872,14.04,4.728,8.58,2974,2.938,789.7,3139,0.672,7999,-0.946,8845.922,20.27
"2019-06-16 20:00:00",31873,13.95,4.385,8.86,2974,2.938,659.7,3264,0.68,7999,-0.946,8845.948,20.29
"2019-06-16 20:15:00",31874,13.98,4.213,7.68,2974,2.938,777.4,2757,0.672,7999,-0.946,8845.973,20.3
"2019-06-16 20:30:00",31875,14.04,4.385,9.3,2974,2.938,718.5,2775,0.68,7999,-0.946,8846,20.31
"2019-06-16 20:45:00",31876,13.94,4.728,8.54,2974,2.938,736.5,3257,0.68,7999,-0.946,8846.028,20.33
"2019-06-16 21:00:00",31877,13.95,4.708,9.13,2974,2.938,594.9,2813,0.672,7999,-0.946,8846.057,20.35
"2019-06-16 21:15:00",31878,13.94,4.708,9.24,2974,2.938,777.4,3147,0.68,7999,-0.946,8846.088,20.36
"2019-06-16 21:30:00",31879,13.88,4.708,8.92,2974,2.938,608.4,3272,0.68,7999,-0.946,8846.125,20.39
"2019-06-16 21:45:00",31880,13.9,4.493,8.74,2974,2.938,602.9,2798,0.68,7999,-0.946,8846.157,20.4
"2019-06-16 22:00:00",31881,13.87,4.365,8.77,2974,2.938,652.3,3118,0.672,7999,-0.946,8846.199,20.43
"2019-06-16 22:15:00",31882,13.88,4.236,8.61,2974,2.938,658.2,3118,0.672,7999,-0.946,8846.241,20.45
"2019-06-16 22:30:00",31883,13.87,4.084,7.354,2974,2.938,523.3,3279,0.672,7999,-0.946,8846.288,20.48
"2019-06-16 22:45:00",31884,13.95,3.85,7.087,2974,2.938,590.9,3268,0.68,7999,-0.946,8846.323,20.5
"2019-06-16 23:00:00",31885,14,3.486,9.09,2974,2.938,494.7,3089,0.672,7999,-0.946,8846.356,20.52
"2019-06-16 23:15:00",31886,13.97,3.185,5.534,2974,2.875,607,2791,0.68,7999,-0.946,8846.387,20.53
"2019-06-16 23:30:00",31887,14.03,3.014,9.87,2974,2.875,493.6,3260,0.68,7999,-0.946,8846.416,20.55
"2019-06-16 23:45:00",31888,13.99,3.079,9.75,2974,2.875,716.9,2758,0.672,7999,-0.946,8846.445,20.57
"2019-06-17 00:00:00",31889,13.66,2.844,8.69,2974,2.875,791.5,2717,0.68,7999,-0.947,8846.474,20.58
"2019-06-17 00:15:00",31890,13.4,2.503,6.647,2974,2.875,526.8,3392,0.68,7999,-0.947,8846.5,20.6
"2019-06-17 00:30:00",31891,13.34,2.182,5.998,2974,2.875,528,2826,0.68,7999,-0.947,8846.526,20.61
"2019-06-17 00:45:00",31892,13.31,2.011,7.548,2974,2.875,556.1,3420,0.672,7999,-0.947,8846.552,20.63
"2019-06-17 01:00:00",31893,13.28,1.947,5.318,2974,2.875,607,2780,0.68,7999,-0.947,8846.577,20.64
"2019-06-17 01:15:00",31894,13.26,1.884,7.858,2974,2.875,522.1,2830,0.68,7999,-0.947,8846.606,20.66
"2019-06-17 01:30:00",31895,13.24,1.841,8.04,2974,2.875,856,3177,0.68,7999,-0.947,8846.632,20.67
"2019-06-17 01:45:00",31896,13.23,1.798,8.74,2974,2.875,525.7,2827,0.68,7999,-0.947,8846.657,20.69
"2019-06-17 02:00:00",31897,13.23,1.692,11.34,2974,2.875,525.7,2823,0.68,7999,-0.947,8846.684,20.7
"2019-06-17 02:15:00",31898,13.22,1.649,9.33,2974,2.875,522.1,2830,0.68,7999,-0.947,8846.711,20.72
"2019-06-17 02:30:00",31899,13.21,1.586,10.22,2974,2.875,775.6,3175,0.68,7999,-0.947,8846.734,20.73
"2019-06-17 02:45:00",31900,13.21,1.543,10.03,2974,2.875,605.7,2774,0.68,7999,-0.947,8846.767,20.75
"2019-06-17 03:00:00",31901,13.2,1.5,9.16,2974,2.875,773.9,3177,0.68,7999,-0.947,8846.79,20.76
"2019-06-17 03:15:00",31902,13.2,1.48,10.03,2974,2.875,605.7,2781,0.68,7999,-0.947,8846.815,20.77
"2019-06-17 03:30:00",31903,13.2,1.48,9.63,2974,2.875,558.6,2809,0.672,7999,-0.947,8846.847,20.79
"2019-06-17 03:45:00",31904,13.2,1.5,8.36,2974,2.875,605.7,2782,0.68,7999,-0.947,8846.872,20.81
"2019-06-17 04:00:00",31905,13.19,1.565,9.98,2974,2.875,600.2,2763,0.68,7999,-0.947,8846.898,20.82
"2019-06-17 04:15:00",31906,13.19,1.606,11.31,2974,2.875,705.7,2732,0.672,7999,-0.947,8846.924,20.84
"2019-06-17 04:30:00",31907,13.19,1.672,4.787,2974,2.875,508.2,2810,0.68,7999,-0.947,8846.955,20.85
"2019-06-17 04:45:00",31908,13.19,1.755,10.53,2974,2.875,705.7,2746,0.68,7999,-0.948,8846.981,20.87
"2019-06-17 05:00:00",31909,13.19,1.861,11.17,2974,2.875,507.1,2810,0.672,7999,-0.947,8847.008,20.88
"2019-06-17 05:15:00",31910,13.18,1.755,10.01,2974,2.875,652.3,3172,0.68,7999,-0.948,8847.036,20.9
"2019-06-17 05:30:00",31911,13.2,1.606,144.3,2974,2.875,549.8,3139,0.68,7999,-0.947,8847.061,20.91
"2019-06-17 05:45:00",31912,13.2,1.543,144.3,2974,2.875,622.2,3156,0.672,7999,-0.948,8847.087,20.93
"2019-06-17 06:00:00",31913,13.18,1.523,12.11,2974,2.875,551.1,3139,0.68,7999,-0.948,8847.111,20.94
"2019-06-17 06:15:00",31914,13.2,1.755,144.3,2974,2.875,515.1,2806,0.68,7999,-0.948,8847.135,20.96
"2019-06-17 06:30:00",31915,13.19,1.841,9.9,2974,2.875,549.8,2788,0.68,7999,-0.948,8847.156,20.97
"2019-06-17 06:45:00",31916,13.19,1.841,9.98,2974,2.875,549.8,3135,0.68,7999,-0.948,8847.184,20.98
"2019-06-17 07:00:00",31917,13.19,1.927,10.49,2974,2.875,704.1,2721,0.68,7999,-0.948,8847.209,21
"2019-06-17 07:15:00",31918,13.2,1.99,11.58,2974,2.875,548.6,3143,0.68,7999,-0.948,8847.236,21.01
"2019-06-17 07:30:00",31919,13.21,2.162,10.69,2974,2.875,541.3,3142,0.68,7999,-0.948,8847.261,21.03
"2019-06-17 07:45:00",31920,13.22,2.374,10.26,2974,2.875,646.5,2732,0.68,7999,-0.948,8847.29,21.04
"2019-06-17 08:00:00",31921,13.23,2.46,9.16,2974,2.875,753.3,3432,0.672,7999,-0.948,8847.319,21.06
"2019-06-17 08:15:00",31922,13.24,2.48,11.05,2974,2.875,597.5,2753,0.68,7999,-0.948,8847.35,21.08
"2019-06-17 08:30:00",31923,13.25,2.48,11.3,2974,2.875,327.1,2855,0.672,7999,-0.948,8847.374,21.09
"2019-06-17 08:45:00",31924,13.26,2.523,9.92,2974,2.875,589.5,2746,0.68,7999,-0.948,8847.403,21.11
"2019-06-17 09:00:00",31925,13.27,2.544,8.98,2974,2.875,540,2768,0.68,7999,-0.948,8847.431,21.12
"2019-06-17 09:15:00",31926,13.28,2.566,9.63,2974,2.875,381.1,3105,0.672,7999,-0.948,8847.459,21.14
"2019-06-17 09:30:00",31927,13.29,2.63,9.75,2974,2.875,670.1,3206,0.68,7999,-0.948,8847.486,21.15
"2019-06-17 09:45:00",31928,13.3,2.672,8.17,2974,2.875,626.4,3405,0.68,7999,-0.948,8847.512,21.17
"2019-06-17 10:00:00",31929,13.31,2.652,8.95,2974,2.875,643.6,3404,0.672,7999,-0.949,8847.543,21.19
"2019-06-17 10:15:00",31930,13.32,3.099,8.17,2974,2.875,576.4,2749,0.68,7999,-0.949,8847.567,21.2
"2019-06-17 10:30:00",31931,13.34,3.249,7.657,2974,2.875,531.6,3383,0.672,7999,-0.949,8847.595,21.21
"2019-06-17 10:45:00",31932,13.37,3.443,6.686,2974,2.875,576.4,2732,0.68,7999,-0.949,8847.618,21.23
"2019-06-17 11:00:00",31933,13.48,3.784,8.74,2974,2.875,538.8,3156,0.68,7999,-0.949,8847.644,21.24
"2019-06-17 11:15:00",31934,13.89,4.042,9.19,2975,2.875,601.6,3252,0.68,7999,-0.949,8847.672,21.26
"2019-06-17 11:30:00",31935,13.98,3.764,8.83,2975,2.875,547.4,3182,0.68,7999,-0.949,8847.698,21.27
"2019-06-17 11:45:00",31936,13.87,4.084,8,2975,2.875,495.8,2768,0.68,7999,-0.949,8847.721,21.29
"2019-06-17 12:00:00",31937,13.9,4.342,10.84,2975,2.875,484.8,3157,0.68,7999,-0.949,8847.748,21.3
"2019-06-17 12:15:00",31938,13.94,4.213,9.98,2975,2.875,530.4,3248,0.68,7999,-0.949,8847.775,21.32
"2019-06-17 12:30:00",31939,13.98,4.15,8.48,2975,2.875,425.5,3136,0.68,7999,-0.949,8847.801,21.33
"2019-06-17 12:45:00",31940,13.92,4.514,6.898,2975,2.875,529.2,3193,0.68,7999,-0.949,8847.829,21.35
"2019-06-17 13:00:00",31941,13.9,4.665,8.18,2975,2.875,466.6,2778,0.672,7999,-0.949,8847.856,21.36
"2019-06-17 13:15:00",31942,13.92,4.685,7.414,2975,2.875,494.7,2749,0.68,7999,-0.949,8847.883,21.38
"2019-06-17 13:30:00",31943,13.95,4.728,8.6,2975,2.875,546.1,3199,0.68,7999,-0.949,8847.915,21.4
"2019-06-17 13:45:00",31944,14.02,4.859,7.119,2975,2.875,425.5,3135,0.672,7999,-0.949,8847.945,21.41
"2019-06-17 14:00:00",31945,14.03,4.988,10.19,2975,2.875,493.6,3189,0.672,7999,-0.949,8847.976,21.43
"2019-06-17 14:15:00",31946,14.05,5.031,11.72,2975,2.875,433.2,3148,0.672,7999,-0.949,8848.009,21.45
"2019-06-17 14:30:00",31947,14.08,5.097,7.444,2975,2.875,396,3139,0.68,7999,-0.949,8848.042,21.47
"2019-06-17 14:45:00",31948,14.11,5.117,9.07,2975,2.875,347.5,3129,0.672,7999,-0.949,8848.071,21.48
"2019-06-17 15:00:00",31949,14.11,5.14,8.42,2975,2.875,371,3136,0.68,7999,-0.95,8848.099,21.5
"2019-06-17 15:15:00",31950,14.11,5.225,8.39,2975,2.875,424.6,2770,0.68,7999,-0.95,8848.112,21.51
"2019-06-17 15:30:00",31951,14.1,5.246,11.78,2975,2.875,371,3135,0.672,7999,-0.95,8848.09,21.49
"2019-06-17 15:45:00",31952,14.1,5.203,7.636,2975,2.875,471.9,3170,0.672,7999,-0.95,8848.07,21.48
"2019-06-17 16:00:00",31953,14.1,5.268,9.19,2975,2.875,562.3,3222,0.672,7999,-0.95,8848.048,21.47
"2019-06-17 16:15:00",31954,14.11,5.397,7.414,2975,2.875,483.7,2760,0.672,7999,-0.95,8848.028,21.46
"2019-06-17 16:30:00",31955,14.11,5.528,8.05,2975,2.875,448.1,2756,0.68,7999,-0.95,8848.009,21.45
"2019-06-17 16:45:00",31956,14.11,5.571,13.05,2975,2.875,536.4,2732,0.68,7999,-0.95,8847.987,21.44
"2019-06-17 17:00:00",31957,14.11,5.506,10.96,2975,2.875,494.7,2742,0.68,7999,-0.95,8847.974,21.43
"2019-06-17 17:15:00",31958,14.11,5.377,11.37,2975,2.875,546.1,3201,0.68,7999,-0.95,8847.964,21.42
"2019-06-17 17:30:00",31959,14.12,5.334,9.53,2975,2.875,483.7,3166,0.672,7999,-0.95,8847.947,21.41
"2019-06-17 17:45:00",31960,14.12,5.268,9.04,2975,2.875,484.8,3175,0.68,7999,-0.95,8847.936,21.41
"2019-06-17 18:00:00",31961,14.12,5.311,8.48,2975,2.875,499.2,3166,0.68,7999,-0.95,8847.925,21.4
"2019-06-17 18:15:00",31962,14.12,5.354,9.48,2975,2.875,625,3278,0.68,7999,-0.95,8847.916,21.4
"2019-06-17 18:30:00",31963,14.12,5.225,8.12,2975,2.875,494.7,2745,0.68,7999,-0.95,8847.912,21.39
"2019-06-17 18:45:00",31964,14.14,5.14,7.887,2975,2.875,514,3202,0.68,7999,-0.95,8847.904,21.39
"2019-06-17 19:00:00",31965,14.14,5.16,9.42,2975,2.875,546.1,3219,0.68,7999,-0.95,8847.897,21.39
"2019-06-17 19:15:00",31966,14.14,5.203,9.33,2975,2.875,521,3191,0.68,7999,-0.95,8847.89,21.38
"2019-06-17 19:30:00",31967,14.1,5.225,7.296,2975,2.875,483.7,3167,0.68,7999,-0.95,8847.887,21.38
"2019-06-17 19:45:00",31968,14.09,5.16,8.6,2975,2.875,563.6,3208,0.68,7999,-0.95,8847.883,21.38
"2019-06-17 20:00:00",31969,14.07,5.182,7.651,2975,2.875,494.7,2760,0.68,7999,-0.949,8847.881,21.38
"2019-06-17 20:15:00",31970,14.01,5.117,8.48,2975,2.875,546.1,3216,0.68,7999,-0.949,8847.88,21.38
"2019-06-17 20:30:00",31971,14.03,4.923,10.37,2975,2.875,562.3,3241,0.68,7999,-0.949,8847.878,21.37
"2019-06-17 20:45:00",31972,13.99,4.794,8.83,2975,2.875,558.6,3255,0.68,7999,-0.949,8847.874,21.37
"2019-06-17 21:00:00",31973,13.94,4.751,9.72,2975,2.875,356.3,3121,0.68,7999,-0.949,8847.871,21.37
"2019-06-17 21:15:00",31974,13.93,4.6,8.54,2975,2.875,416,3139,0.68,7999,-0.949,8847.872,21.37
"2019-06-17 21:30:00",31975,13.87,4.127,9.48,2975,2.875,416,3279,0.68,7999,-0.949,8847.87,21.37
"2019-06-17 21:45:00",31976,13.86,3.741,6.939,2975,2.875,546.1,3192,0.68,7999,-0.949,8847.872,21.37
"2019-06-17 22:00:00",31977,13.85,3.569,8.23,2975,2.875,484.8,3164,0.68,7999,-0.948,8847.871,21.37
"2019-06-17 22:15:00",31978,13.84,3.486,4.978,2975,2.875,474,3289,0.68,7999,-0.948,8847.865,21.37
"2019-06-17 22:30:00",31979,13.92,3.443,9.64,2975,2.875,459.3,3275,0.68,7999,-0.948,8847.861,21.37
"2019-06-17 22:45:00",31980,13.91,3.4,8.87,2975,2.875,484.8,3278,0.68,7999,-0.948,8847.852,21.36
"2019-06-17 23:00:00",31981,13.93,3.314,7.66,2975,2.875,504.8,3275,0.68,7999,-0.948,8847.838,21.35
"2019-06-17 23:15:00",31982,13.98,3.122,9.08,2975,2.875,494.7,2760,0.68,7999,-0.948,8847.826,21.35
"2019-06-17 23:30:00",31983,14.01,2.993,5.171,2975,2.875,551.1,3265,0.68,7999,-0.948,8847.8,21.33
"2019-06-17 23:45:00",31984,14.02,2.907,8.33,2975,2.875,562.3,3189,0.68,7999,-0.948,8847.771,21.31
"2019-06-18 00:00:00",31985,13.98,2.93,7.09,2975,2.875,522.1,3268,0.68,7999,-0.948,8847.711,21.28
"2019-06-18 00:15:00",31986,13.68,2.822,8.63,2974,2.875,670.1,3238,0.68,7999,-0.948,8847.646,21.24
"2019-06-18 00:30:00",31987,13.42,2.672,7.563,2974,2.875,467.7,2789,0.68,7999,-0.948,8847.576,21.2
"2019-06-18 00:45:00",31988,13.36,2.544,8.68,2974,2.875,559.8,3396,0.68,7999,-0.948,8847.509,21.17
"2019-06-18 01:00:00",31989,13.32,2.523,8.04,2974,2.875,476.1,2795,0.672,7999,-0.949,8847.427,21.12
"2019-06-18 01:15:00",31990,13.29,2.438,8.39,2974,2.875,469.8,3120,0.672,7999,-0.949,8847.337,21.07
"2019-06-18 01:30:00",31991,13.27,2.311,8.32,2974,2.875,753.3,3220,0.68,7999,-0.949,8847.239,21.01
"2019-06-18 01:45:00",31992,13.26,2.203,5.377,2974,2.875,704.1,2708,0.68,7999,-0.949,8847.138,20.96
"2019-06-18 02:00:00",31993,13.24,2.225,7.385,2974,2.875,705.7,2711,0.68,7999,-0.95,8847.036,20.9
"2019-06-18 02:15:00",31994,13.23,2.182,7.725,2974,2.875,705.7,2707,0.68,7999,-0.95,8846.941,20.85
"2019-06-18 02:30:00",31995,13.23,2.182,8.06,2974,2.875,716.9,3430,0.68,7999,-0.95,8846.866,20.8
"2019-06-18 02:45:00",31996,13.22,2.182,8.82,2974,2.875,856,2689,0.68,7999,-0.951,8846.801,20.77
"2019-06-18 03:00:00",31997,13.21,2.162,7.326,2974,2.875,558.6,3115,0.68,7999,-0.951,8846.744,20.73
"2019-06-18 03:15:00",31998,13.21,2.203,8.48,2974,2.875,756.7,3168,0.68,7999,-0.951,8846.7,20.71
"2019-06-18 03:30:00",31999,13.21,2.203,8.2,2974,2.875,605.7,2796,0.68,7999,-0.951,8846.667,20.69
"2019-06-18 03:45:00",32000,13.2,2.203,7.976,2974,2.875,490.3,2833,0.68,7999,-0.951,8846.644,20.68
"2019-06-18 04:00:00",32001,13.2,2.245,7.267,2974,2.875,607,2799,0.68,7999,-0.951,8846.626,20.67
"2019-06-18 04:15:00",32002,13.2,2.245,7.725,2974,2.875,775.6,3185,0.68,7999,-0.951,8846.619,20.66
"2019-06-18 04:30:00",32003,13.19,2.203,7.533,2974,2.875,715.3,3147,0.68,7999,-0.951,8846.618,20.66
"2019-06-18 04:45:00",32004,13.19,2.182,8.01,2974,2.875,526.8,2824,0.68,7999,-0.951,8846.619,20.66
"2019-06-18 05:00:00",32005,13.19,2.139,7.533,2974,2.875,563.6,2807,0.68,7999,-0.951,8846.626,20.67
"2019-06-18 05:15:00",32006,13.19,2.096,7.681,2974,2.875,707.3,3152,0.68,7999,-0.951,8846.635,20.67
"2019-06-18 05:30:00",32007,13.19,2.139,8.01,2974,2.875,490.3,2838,0.68,7999,-0.95,8846.629,20.67
"2019-06-18 05:45:00",32008,13.19,2.182,7.267,2974,2.875,523.3,2827,0.68,7999,-0.95,8846.642,20.68
"2019-06-18 06:00:00",32009,13.19,2.203,8.21,2974,2.875,858,3185,0.68,7999,-0.95,8846.657,20.69
"2019-06-18 06:15:00",32010,13.19,2.203,7.504,2974,2.875,707.3,3157,0.68,7999,-0.95,8846.67,20.69
"2019-06-18 06:30:00",32011,13.19,2.139,8.57,2974,2.875,605.7,2778,0.68,7999,-0.95,8846.679,20.7
"2019-06-18 06:45:00",32012,13.2,2.076,8.01,2974,2.875,563.6,2806,0.68,7999,-0.949,8846.692,20.71
"2019-06-18 07:00:00",32013,13.2,2.076,7.74,2974,2.875,516.3,2827,0.68,7999,-0.949,8846.709,20.71
"2019-06-18 07:15:00",32014,13.2,2.096,8.27,2974,2.875,457.3,2846,0.68,7999,-0.949,8846.721,20.72
"2019-06-18 07:30:00",32015,13.21,2.162,8.15,2974,2.875,649.4,2779,0.68,7999,-0.949,8846.737,20.73
"2019-06-18 07:45:00",32016,13.22,2.225,6.381,2974,2.875,516.3,2826,0.68,7999,-0.949,8846.756,20.74
"2019-06-18 08:00:00",32017,13.23,2.352,7.681,2974,2.875,558.6,2807,0.68,7999,-0.949,8846.774,20.75
"2019-06-18 08:15:00",32018,13.23,2.417,7.415,2974,2.875,516.3,2820,0.68,7999,-0.949,8846.793,20.76
"2019-06-18 08:30:00",32019,13.24,2.503,8.14,2974,2.875,786.2,2739,0.68,7999,-0.948,8846.805,20.77
"2019-06-18 08:45:00",32020,13.25,2.609,6.5,2974,2.875,558.6,2809,0.68,7999,-0.948,8846.821,20.78
"2019-06-18 09:00:00",32021,13.26,2.715,6.736,2974,2.875,558.6,2796,0.672,7999,-0.948,8846.843,20.79
"2019-06-18 09:15:00",32022,13.27,2.758,7.563,2974,2.875,484.8,3104,0.68,7999,-0.948,8846.863,20.8
"2019-06-18 09:30:00",32023,13.28,2.779,5.998,2974,2.875,558.6,2791,0.68,7999,-0.948,8846.882,20.81
"2019-06-18 09:45:00",32024,13.3,2.801,6.677,2974,2.875,705.7,2749,0.68,7999,-0.948,8846.902,20.82
"2019-06-18 10:00:00",32025,13.31,2.907,6.854,2974,2.875,637.8,3157,0.68,7999,-0.948,8846.923,20.84
"2019-06-18 10:15:00",32026,13.33,2.971,7.742,2974,2.875,600.2,2782,0.68,7999,-0.948,8846.943,20.85
"2019-06-18 10:30:00",32027,13.37,3.057,8.21,2974,2.875,655.2,3386,0.68,7999,-0.948,8846.965,20.86
"2019-06-18 10:45:00",32028,13.43,3.206,7.333,2974,2.875,516.3,2814,0.68,7999,-0.947,8846.984,20.87
"2019-06-18 11:00:00",32029,14,3.271,7.625,2974,2.875,755,2707,0.68,7999,-0.947,8847.005,20.88
"2019-06-18 11:15:00",32030,13.93,3.314,7.097,2974,2.875,489.2,3266,0.68,7999,-0.947,8847.045,20.9
"2019-06-18 11:30:00",32031,13.92,3.377,8.05,2974,2.875,462.4,3273,0.672,7999,-0.947,8846.82,20.78
"2019-06-18 11:45:00",32032,13.95,3.463,8.81,2974,2.875,773.9,3189,0.68,7999,-0.947,8846.841,20.79
"2019-06-18 12:00:00",32033,13.93,3.612,5.276,2974,2.875,773.9,3266,0.672,7999,-0.947,8846.865,20.8
"2019-06-18 12:15:00",32034,13.95,3.764,6.815,2974,2.875,623.6,3259,0.68,7999,-0.947,8846.889,20.82
"2019-06-18 12:30:00",32035,14.02,4.064,9.6,2974,2.875,713.7,2746,0.68,7999,-0.947,8846.912,20.83
"2019-06-18 12:45:00",32036,13.96,4.365,8.06,2974,2.875,705.7,2724,0.68,7999,-0.947,8846.931,20.84
"2019-06-18 13:00:00",32037,13.92,4.451,8.12,2974,2.875,557.3,2788,0.68,7999,-0.947,8846.957,20.85
"2019-06-18 13:15:00",32038,13.92,4.299,9.42,2974,2.875,484.8,2816,0.672,7999,-0.947,8846.979,20.87
"2019-06-18 13:30:00",32039,13.93,4.17,5.525,2974,2.875,590.9,2772,0.68,7999,-0.947,8847.002,20.88
"2019-06-18 13:45:00",32040,13.98,4.236,8.74,2974,2.875,515.1,2813,0.672,7999,-0.947,8847.024,20.89
"2019-06-18 14:00:00",32041,14.06,4.471,6.381,2974,2.875,551.1,3139,0.68,7999,-0.947,8847.05,20.91
"2019-06-18 14:15:00",32042,14.06,4.728,8.83,2974,2.875,541.3,3133,0.672,7999,-0.947,8847.071,20.92
"2019-06-18 14:30:00",32043,13.99,4.945,9.64,2974,2.875,549.8,3125,0.672,7999,-0.947,8847.079,20.92
"2019-06-18 14:45:00",32044,13.95,5.16,10.1,2974,2.875,484.8,3109,0.68,7999,-0.947,8846.866,20.8
"2019-06-18 15:00:00",32045,13.99,5.182,9.66,2974,2.875,478.3,3112,0.68,7999,-0.947,8846.882,20.81
"2019-06-18 15:15:00",32046,14.01,5.16,9.92,2974,2.875,558.6,2785,0.68,7999,-0.947,8846.899,20.82
"2019-06-18 15:30:00",32047,14.11,5.16,10.37,2974,2.875,637.8,3157,0.68,7999,-0.947,8846.921,20.83
"2019-06-18 15:45:00",32048,14.05,5.291,9.66,2974,2.875,484.8,2816,0.68,7999,-0.948,8846.941,20.85
"2019-06-18 16:00:00",32049,14.05,5.311,10.28,2974,2.875,452.1,2830,0.68,7999,-0.948,8846.963,20.86
"2019-06-18 16:15:00",32050,14.1,5.311,10.06,2974,2.875,468.7,3129,0.68,7999,-0.948,8847.342,21.07
"2019-06-18 16:30:00",32051,13.98,5.334,10.06,2974,2.875,563.6,3212,0.672,7999,-0.948,8847.505,21.16
"2019-06-18 16:45:00",32052,14,5.614,10.53,2974,2.875,335.3,3102,0.68,7999,-0.948,8847.599,21.22
"2019-06-18 17:00:00",32053,14,5.463,9.64,2975,2.875,495.8,2777,0.68,7999,-0.948,8847.689,21.27
"2019-06-18 17:15:00",32054,14.11,5.334,10.99,2975,2.875,530.4,3194,0.672,7999,-0.948,8847.771,21.31
"2019-06-18 17:30:00",32055,13.96,5.44,11.19,2975,2.875,357.1,3125,0.68,7999,-0.948,8847.843,21.35
"2019-06-18 17:45:00",32056,14.1,5.377,11.81,2975,2.875,582.9,3212,0.68,7999,-0.948,8847.915,21.4
"2019-06-18 18:00:00",32057,14.1,5.354,10.84,2975,2.875,471.9,3180,0.68,7999,-0.948,8847.981,21.43
"2019-06-18 18:15:00",32058,13.9,5.311,11.22,2975,2.875,502.5,3243,0.68,7999,-0.948,8848.045,21.47
"2019-06-18 18:30:00",32059,14.37,5.074,8.54,2975,2.875,482.6,2756,0.672,7999,-0.948,8848.1,21.5
"2019-06-18 18:45:00",32060,14.37,4.966,9.17,2975,2.875,371,3136,0.68,7999,-0.948,8848.15,21.53
"2019-06-18 19:00:00",32061,14.32,4.771,9.72,2975,2.875,424.6,2760,0.68,7999,-0.948,8848.204,21.56
"2019-06-18 19:15:00",32062,14.29,4.557,10.88,2975,2.875,470.8,3180,0.68,7999,-0.948,8848.253,21.59
"2019-06-18 19:30:00",32063,14.28,4.385,10.37,2975,2.875,456.2,2749,0.68,7999,-0.948,8848.308,21.62
"2019-06-18 19:45:00",32064,14.3,4.236,7.769,2975,2.875,510.5,3206,0.68,7999,-0.949,8848.365,21.65
"2019-06-18 20:00:00",32065,14.26,4.107,7.651,2975,2.875,510.5,3211,0.68,7999,-0.948,8848.416,21.68
"2019-06-18 20:15:00",32066,14.22,3.935,8.92,2975,2.875,510.5,3219,0.68,7999,-0.949,8848.445,21.69
"2019-06-18 20:30:00",32067,13.84,3.741,8.95,2975,2.875,571.3,3285,0.68,7999,-0.949,8848.471,21.71
"2019-06-18 20:45:00",32068,13.84,3.569,10.03,2975,2.875,559.8,3289,0.68,7999,-0.949,8848.5,21.73
"2019-06-18 21:00:00",32069,13.83,3.506,6.608,2975,2.875,542.5,3290,0.68,7999,-0.949,8848.529,21.74
"2019-06-18 21:15:00",32070,13.84,3.463,5.807,2975,2.875,409.5,2746,0.68,7999,-0.949,8848.555,21.76
"2019-06-18 21:30:00",32071,13.85,3.42,10.32,2975,2.875,359.5,3287,0.68,7999,-0.949,8848.584,21.77
"2019-06-18 21:45:00",32072,13.83,3.4,8.78,2975,2.875,494.7,3174,0.68,7999,-0.949,8847.947,21.41
"2019-06-18 22:00:00",32073,13.83,3.357,9.31,2975,2.875,650.8,3289,0.672,7999,-0.949,8847.976,21.43
"2019-06-18 22:15:00",32074,13.89,3.314,7.63,2975,2.875,512.8,3280,0.68,7999,-0.949,8848.01,21.45
"2019-06-18 22:30:00",32075,13.96,3.228,8.93,2975,2.875,402.2,3269,0.68,7999,-0.95,8848.06,21.48
"2019-06-18 22:45:00",32076,13.96,3.057,9.34,2975,2.875,371.8,3272,0.68,7999,-0.95,8848.119,21.51
"2019-06-18 23:00:00",32077,13.97,2.907,10.52,2975,2.875,413.2,3274,0.68,7999,-0.95,8848.182,21.55
"2019-06-18 23:15:00",32078,13.6,2.779,9.07,2975,2.875,559.8,3349,0.68,7999,-0.95,8848.397,21.67
"2019-06-18 23:30:00",32079,13.42,2.672,9.41,2975,2.875,665.6,3269,0.68,7999,-0.95,8848.27,21.6
"2019-06-18 23:45:00",32080,13.37,2.587,8.33,2975,2.875,423.6,3395,0.68,7999,-0.95,8848.51,21.73
"2019-06-19 00:00:00",32081,13.32,2.523,10.1,2975,2.875,360.3,2782,0.68,7999,-0.95,8848.539,21.75
