Timestamp_UTC,water_level_above_bed,submerged_depth,ground_water_level_altitude,Patm_variability_mH2O,stream_stage,stream_distance_to_water_m,ablation_distance_to_ice_surface_m
2018-06-02T13:00:00,427.354480,274.124480,690.154480,-0.024480,NaN,NaN,NaN
2018-06-02T13:15:00,427.354480,274.124480,690.154480,-0.024480,NaN,NaN,NaN
2018-06-02T13:30:00,427.347340,274.117340,690.147340,-0.017340,NaN,NaN,NaN
2018-06-02T13:45:00,427.347340,274.117340,690.147340,-0.017340,NaN,NaN,NaN
2018-06-02T14:00:00,427.347340,274.117340,690.147340,-0.017340,NaN,NaN,NaN
2018-06-02T14:15:00,427.347340,274.117340,690.147340,-0.017340,NaN,NaN,NaN
2018-06-02T14:30:00,427.340200,274.110200,690.140200,-0.010200,NaN,NaN,NaN
2018-06-02T14:45:00,427.340200,274.110200,690.140200,-0.010200,NaN,NaN,NaN
2018-06-02T15:00:00,427.340200,274.110200,690.140200,-0.010200,NaN,NaN,NaN
2018-06-02T15:15:00,427.340200,274.110200,690.140200,-0.010200,NaN,NaN,NaN
2018-06-02T15:30:00,427.335100,274.105100,690.135100,-0.005100,NaN,NaN,NaN
2018-06-02T15:45:00,427.335100,274.105100,690.135100,-0.005100,NaN,NaN,NaN
2018-06-02T16:00:00,427.335100,274.105100,690.135100,-0.005100,NaN,NaN,NaN
2018-06-02T16:15:00,427.335100,274.105100,690.135100,-0.005100,NaN,NaN,NaN
2018-06-02T16:30:00,427.332040,274.102040,690.132040,-0.002040,NaN,NaN,NaN
2018-06-02T16:45:00,427.332040,274.102040,690.132040,-0.002040,NaN,NaN,NaN
2018-06-02T17:00:00,427.332040,274.102040,690.132040,-0.002040,NaN,NaN,NaN
2018-06-02T17:15:00,427.332040,274.102040,690.132040,-0.002040,NaN,NaN,NaN
2018-06-02T17:30:00,427.326940,274.096940,690.126940,0.003060,NaN,NaN,NaN
2018-06-02T17:45:00,427.326940,274.096940,690.126940,0.003060,NaN,NaN,NaN
2018-06-02T18:00:00,427.326940,274.096940,690.126940,0.003060,NaN,NaN,NaN
2018-06-02T18:15:00,427.326940,274.096940,690.126940,0.003060,NaN,NaN,NaN
2018-06-02T18:30:00,427.322860,274.092860,690.122860,0.007140,NaN,NaN,NaN
2018-06-02T18:45:00,427.322860,274.092860,690.122860,0.007140,NaN,NaN,NaN
2018-06-02T19:00:00,427.322860,274.092860,690.122860,0.007140,NaN,NaN,NaN
2018-06-02T19:15:00,427.322860,274.092860,690.122860,0.007140,NaN,NaN,NaN
2018-06-02T19:30:00,427.318780,274.088780,690.118780,0.011220,NaN,NaN,NaN
2018-06-02T19:45:00,427.318780,274.088780,690.118780,0.011220,NaN,NaN,NaN
2018-06-02T20:00:00,427.318780,274.088780,690.118780,0.011220,NaN,NaN,NaN
2018-06-02T20:15:00,427.318780,274.088780,690.118780,0.011220,NaN,NaN,NaN
2018-06-02T20:30:00,427.317760,274.087760,690.117760,0.012240,NaN,NaN,NaN
2018-06-02T20:45:00,427.317760,274.087760,690.117760,0.012240,NaN,NaN,NaN
2018-06-02T21:00:00,427.317760,274.087760,690.117760,0.012240,NaN,NaN,NaN
2018-06-02T21:15:00,427.317760,274.087760,690.117760,0.012240,NaN,NaN,NaN
2018-06-02T21:30:00,427.315720,274.085720,690.115720,0.014280,NaN,NaN,NaN
2018-06-02T21:45:00,427.315720,274.085720,690.115720,0.014280,NaN,NaN,NaN
2018-06-02T22:00:00,427.315720,274.085720,690.115720,0.014280,NaN,NaN,NaN
2018-06-02T22:15:00,427.315720,274.085720,690.115720,0.014280,NaN,NaN,NaN
2018-06-02T22:30:00,427.313680,274.083680,690.113680,0.016320,NaN,NaN,NaN
2018-06-02T22:45:00,427.313680,274.083680,690.113680,0.016320,NaN,NaN,NaN
2018-06-02T23:00:00,427.313680,274.083680,690.113680,0.016320,NaN,NaN,NaN
2018-06-02T23:15:00,427.313680,274.083680,690.113680,0.016320,NaN,NaN,NaN
2018-06-02T23:30:00,427.311640,274.081640,690.111640,0.018360,NaN,NaN,NaN
2018-06-02T23:45:00,427.311640,274.081640,690.111640,0.018360,NaN,NaN,NaN
2018-06-03T00:00:00,427.311640,274.081640,690.111640,0.018360,NaN,NaN,NaN
2018-06-03T00:15:00,427.311640,274.081640,690.111640,0.018360,NaN,NaN,NaN
2018-06-03T00:30:00,427.310620,274.080620,690.110620,0.019380,NaN,NaN,NaN
2018-06-03T00:45:00,427.310620,274.080620,690.110620,0.019380,NaN,NaN,NaN
2018-06-03T01:00:00,427.310620,274.080620,690.110620,0.019380,NaN,NaN,NaN
2018-06-03T01:15:00,427.310620,274.080620,690.110620,0.019380,NaN,NaN,NaN
2018-06-03T01:30:00,427.309600,274.079600,690.109600,0.020400,NaN,NaN,NaN
2018-06-03T01:45:00,427.309600,274.079600,690.109600,0.020400,NaN,NaN,NaN
2018-06-03T02:00:00,427.309600,274.079600,690.109600,0.020400,NaN,NaN,NaN
2018-06-03T02:15:00,427.309600,274.079600,690.109600,0.020400,NaN,NaN,NaN
2018-06-03T02:30:00,427.307560,274.077560,690.107560,0.022440,NaN,NaN,NaN
2018-06-03T02:45:00,427.307560,274.077560,690.107560,0.022440,NaN,NaN,NaN
2018-06-03T03:00:00,427.307560,274.077560,690.107560,0.022440,NaN,NaN,NaN
2018-06-03T03:15:00,427.307560,274.077560,690.107560,0.022440,NaN,NaN,NaN
2018-06-03T03:30:00,427.307560,274.077560,690.107560,0.022440,NaN,NaN,NaN
2018-06-03T03:45:00,427.307560,274.077560,690.107560,0.022440,NaN,NaN,NaN
2018-06-03T04:00:00,427.307560,274.077560,690.107560,0.022440,NaN,NaN,NaN
2018-06-03T04:15:00,427.307560,274.077560,690.107560,0.022440,NaN,NaN,NaN
2018-06-03T04:30:00,427.307560,274.077560,690.107560,0.022440,NaN,NaN,NaN
2018-06-03T04:45:00,427.307560,274.077560,690.107560,0.022440,NaN,NaN,NaN
2018-06-03T05:00:00,427.307560,274.077560,690.107560,0.022440,NaN,NaN,NaN
2018-06-03T05:15:00,427.307560,274.077560,690.107560,0.022440,NaN,NaN,NaN
2018-06-03T05:30:00,427.305520,274.075520,690.105520,0.024480,NaN,NaN,NaN
2018-06-03T05:45:00,427.305520,274.075520,690.105520,0.024480,NaN,NaN,NaN
2018-06-03T06:00:00,427.305520,274.075520,690.105520,0.024480,NaN,NaN,NaN
2018-06-03T06:15:00,427.305520,274.075520,690.105520,0.024480,NaN,NaN,NaN
2018-06-03T06:30:00,427.301440,274.071440,690.101440,0.028560,NaN,NaN,NaN
2018-06-03T06:45:00,427.301440,274.071440,690.101440,0.028560,NaN,NaN,NaN
2018-06-03T07:00:00,427.301440,274.071440,690.101440,0.028560,NaN,NaN,NaN
2018-06-03T07:15:00,427.301440,274.071440,690.101440,0.028560,NaN,NaN,NaN
2018-06-03T07:30:00,427.299400,274.069400,690.099400,0.030600,NaN,NaN,NaN
2018-06-03T07:45:00,427.299400,274.069400,690.099400,0.030600,NaN,NaN,NaN
2018-06-03T08:00:00,427.299400,274.069400,690.099400,0.030600,NaN,NaN,NaN
2018-06-03T08:15:00,427.299400,274.069400,690.099400,0.030600,NaN,NaN,NaN
2018-06-03T08:30:00,427.295320,274.065320,690.095320,0.034680,NaN,NaN,NaN
2018-06-03T08:45:00,427.295320,274.065320,690.095320,0.034680,NaN,NaN,NaN
2018-06-03T09:00:00,427.295320,274.065320,690.095320,0.034680,NaN,NaN,NaN
2018-06-03T09:15:00,427.295320,274.065320,690.095320,0.034680,NaN,NaN,NaN
2018-06-03T09:30:00,427.293280,274.063280,690.093280,0.036720,NaN,NaN,NaN
2018-06-03T09:45:00,427.293280,274.063280,690.093280,0.036720,NaN,NaN,NaN
2018-06-03T10:00:00,427.293280,274.063280,690.093280,0.036720,NaN,NaN,NaN
2018-06-03T10:15:00,427.293280,274.063280,690.093280,0.036720,NaN,NaN,NaN
2018-06-03T10:30:00,427.292260,274.062260,690.092260,0.037740,NaN,NaN,NaN
2018-06-03T10:45:00,427.292260,274.062260,690.092260,0.037740,NaN,NaN,NaN
2018-06-03T11:00:00,427.292260,274.062260,690.092260,0.037740,NaN,NaN,NaN
2018-06-03T11:15:00,427.292260,274.062260,690.092260,0.037740,NaN,NaN,NaN
2018-06-03T11:30:00,427.289200,274.059200,690.089200,0.040800,NaN,NaN,NaN
2018-06-03T11:45:00,427.289200,274.059200,690.089200,0.040800,NaN,NaN,NaN
2018-06-03T12:00:00,427.289200,274.059200,690.089200,0.040800,NaN,NaN,NaN
2018-06-03T12:15:00,427.289200,274.059200,690.089200,0.040800,NaN,NaN,NaN
2018-06-03T12:30:00,427.286140,274.056140,690.086140,0.043860,NaN,NaN,NaN
2018-06-03T12:45:00,427.286140,274.056140,690.086140,0.043860,NaN,NaN,NaN
2018-06-03T13:00:00,427.286140,274.056140,690.086140,0.043860,NaN,NaN,NaN
2018-06-03T13:15:00,427.286140,274.056140,690.086140,0.043860,NaN,NaN,NaN
2018-06-03T13:30:00,427.283080,274.053080,690.083080,0.046920,NaN,NaN,NaN
2018-06-03T13:45:00,427.283080,274.053080,690.083080,0.046920,NaN,NaN,NaN
2018-06-03T14:00:00,427.283080,274.053080,690.083080,0.046920,NaN,NaN,NaN
2018-06-03T14:15:00,427.283080,274.053080,690.083080,0.046920,NaN,NaN,NaN
2018-06-03T14:30:00,427.282060,274.052060,690.082060,0.047940,NaN,NaN,NaN
2018-06-03T14:45:00,427.282060,274.052060,690.082060,0.047940,NaN,NaN,NaN
2018-06-03T15:00:00,427.282060,274.052060,690.082060,0.047940,NaN,NaN,NaN
2018-06-03T15:15:00,427.282060,274.052060,690.082060,0.047940,NaN,NaN,NaN
2018-06-03T15:30:00,427.280020,274.050020,690.080020,0.049980,NaN,NaN,NaN
2018-06-03T15:45:00,427.280020,274.050020,690.080020,0.049980,NaN,NaN,NaN
2018-06-03T16:00:00,427.280020,274.050020,690.080020,0.049980,NaN,NaN,NaN
2018-06-03T16:15:00,427.280020,274.050020,690.080020,0.049980,NaN,NaN,NaN
2018-06-03T16:30:00,427.274920,274.044920,690.074920,0.055080,NaN,NaN,NaN
2018-06-03T16:45:00,427.274920,274.044920,690.074920,0.055080,NaN,NaN,NaN
2018-06-03T17:00:00,427.274920,274.044920,690.074920,0.055080,NaN,NaN,NaN
2018-06-03T17:15:00,427.274920,274.044920,690.074920,0.055080,NaN,NaN,NaN
2018-06-03T17:30:00,427.273900,274.043900,690.073900,0.056100,NaN,NaN,NaN
2018-06-03T17:45:00,427.273900,274.043900,690.073900,0.056100,NaN,NaN,NaN
2018-06-03T18:00:00,427.273900,274.043900,690.073900,0.056100,NaN,NaN,NaN
2018-06-03T18:15:00,427.273900,274.043900,690.073900,0.056100,NaN,NaN,NaN
2018-06-03T18:30:00,427.271860,274.041860,690.071860,0.058140,NaN,NaN,NaN
2018-06-03T18:45:00,427.271860,274.041860,690.071860,0.058140,NaN,NaN,NaN
2018-06-03T19:00:00,427.271860,274.041860,690.071860,0.058140,NaN,NaN,NaN
2018-06-03T19:15:00,427.271860,274.041860,690.071860,0.058140,NaN,NaN,NaN
2018-06-03T19:30:00,427.271860,274.041860,690.071860,0.058140,NaN,NaN,NaN
2018-06-03T19:45:00,427.271860,274.041860,690.071860,0.058140,NaN,NaN,NaN
2018-06-03T20:00:00,427.271860,274.041860,690.071860,0.058140,NaN,NaN,NaN
2018-06-03T20:15:00,427.271860,274.041860,690.071860,0.058140,NaN,NaN,NaN
2018-06-03T20:30:00,427.372880,274.142880,690.172880,0.057120,NaN,NaN,NaN
2018-06-03T20:45:00,427.372880,274.142880,690.172880,0.057120,NaN,NaN,NaN
2018-06-03T21:00:00,427.372880,274.142880,690.172880,0.057120,NaN,NaN,NaN
2018-06-03T21:15:00,427.372880,274.142880,690.172880,0.057120,NaN,NaN,NaN
2018-06-03T21:30:00,427.373900,274.143900,690.173900,0.056100,NaN,NaN,NaN
2018-06-03T21:45:00,427.373900,274.143900,690.173900,0.056100,NaN,NaN,NaN
2018-06-03T22:00:00,427.373900,274.143900,690.173900,0.056100,NaN,NaN,NaN
2018-06-03T22:15:00,427.373900,274.143900,690.173900,0.056100,NaN,NaN,NaN
2018-06-03T22:30:00,427.377980,274.147980,690.177980,0.052020,NaN,NaN,NaN
2018-06-03T22:45:00,427.377980,274.147980,690.177980,0.052020,NaN,NaN,NaN
2018-06-03T23:00:00,427.377980,274.147980,690.177980,0.052020,NaN,NaN,NaN
2018-06-03T23:15:00,427.377980,274.147980,690.177980,0.052020,NaN,NaN,NaN
2018-06-03T23:30:00,427.381040,274.151040,690.181040,0.048960,NaN,NaN,NaN
2018-06-03T23:45:00,427.381040,274.151040,690.181040,0.048960,NaN,NaN,NaN
2018-06-04T00:00:00,427.381040,274.151040,690.181040,0.048960,NaN,NaN,NaN
2018-06-04T00:15:00,427.381040,274.151040,690.181040,0.048960,NaN,NaN,NaN
2018-06-04T00:30:00,427.386140,274.156140,690.186140,0.043860,NaN,NaN,NaN
2018-06-04T00:45:00,427.386140,274.156140,690.186140,0.043860,NaN,NaN,NaN
2018-06-04T01:00:00,427.386140,274.156140,690.186140,0.043860,NaN,NaN,NaN
2018-06-04T01:15:00,427.386140,274.156140,690.186140,0.043860,NaN,NaN,NaN
2018-06-04T01:30:00,427.391240,274.161240,690.191240,0.038760,NaN,NaN,NaN
2018-06-04T01:45:00,427.391240,274.161240,690.191240,0.038760,NaN,NaN,NaN
2018-06-04T02:00:00,427.391240,274.161240,690.191240,0.038760,NaN,NaN,NaN
2018-06-04T02:15:00,427.391240,274.161240,690.191240,0.038760,NaN,NaN,NaN
2018-06-04T02:30:00,427.400420,274.170420,690.200420,0.029580,NaN,NaN,NaN
2018-06-04T02:45:00,427.400420,274.170420,690.200420,0.029580,NaN,NaN,NaN
2018-06-04T03:00:00,427.400420,274.170420,690.200420,0.029580,NaN,NaN,NaN
2018-06-04T03:15:00,427.400420,274.170420,690.200420,0.029580,NaN,NaN,NaN
2018-06-04T03:30:00,427.408580,274.178580,690.208580,0.021420,NaN,NaN,NaN
2018-06-04T03:45:00,427.408580,274.178580,690.208580,0.021420,NaN,NaN,NaN
2018-06-04T04:00:00,427.408580,274.178580,690.208580,0.021420,NaN,NaN,NaN
2018-06-04T04:15:00,427.408580,274.178580,690.208580,0.021420,NaN,NaN,NaN
2018-06-04T04:30:00,427.418780,274.188780,690.218780,0.011220,NaN,NaN,NaN
2018-06-04T04:45:00,427.418780,274.188780,690.218780,0.011220,NaN,NaN,NaN
2018-06-04T05:00:00,427.418780,274.188780,690.218780,0.011220,NaN,NaN,NaN
2018-06-04T05:15:00,427.418780,274.188780,690.218780,0.011220,NaN,NaN,NaN
2018-06-04T05:30:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-04T05:45:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-04T06:00:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-04T06:15:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-04T06:30:00,427.427960,274.197960,690.227960,0.002040,NaN,NaN,NaN
2018-06-04T06:45:00,427.427960,274.197960,690.227960,0.002040,NaN,NaN,NaN
2018-06-04T07:00:00,427.427960,274.197960,690.227960,0.002040,NaN,NaN,NaN
2018-06-04T07:15:00,427.427960,274.197960,690.227960,0.002040,NaN,NaN,NaN
2018-06-04T07:30:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T07:45:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T08:00:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T08:15:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T08:30:00,427.433060,274.203060,690.233060,-0.003060,NaN,NaN,NaN
2018-06-04T08:45:00,427.433060,274.203060,690.233060,-0.003060,NaN,NaN,NaN
2018-06-04T09:00:00,427.433060,274.203060,690.233060,-0.003060,NaN,NaN,NaN
2018-06-04T09:15:00,427.433060,274.203060,690.233060,-0.003060,NaN,NaN,NaN
2018-06-04T09:30:00,427.432040,274.202040,690.232040,-0.002040,NaN,NaN,NaN
2018-06-04T09:45:00,427.432040,274.202040,690.232040,-0.002040,NaN,NaN,NaN
2018-06-04T10:00:00,427.432040,274.202040,690.232040,-0.002040,NaN,NaN,NaN
2018-06-04T10:15:00,427.432040,274.202040,690.232040,-0.002040,NaN,NaN,NaN
2018-06-04T10:30:00,427.432040,274.202040,690.232040,-0.002040,NaN,NaN,NaN
2018-06-04T10:45:00,427.432040,274.202040,690.232040,-0.002040,NaN,NaN,NaN
2018-06-04T11:00:00,427.432040,274.202040,690.232040,-0.002040,NaN,NaN,NaN
2018-06-04T11:15:00,427.432040,274.202040,690.232040,-0.002040,NaN,NaN,NaN
2018-06-04T11:30:00,427.430000,274.200000,690.230000,0.000000,NaN,NaN,NaN
2018-06-04T11:45:00,427.430000,274.200000,690.230000,0.000000,NaN,NaN,NaN
2018-06-04T12:00:00,427.430000,274.200000,690.230000,0.000000,NaN,NaN,NaN
2018-06-04T12:15:00,427.430000,274.200000,690.230000,0.000000,NaN,NaN,NaN
2018-06-04T12:30:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T12:45:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T13:00:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T13:15:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T13:30:00,427.430000,274.200000,690.230000,0.000000,NaN,NaN,NaN
2018-06-04T13:45:00,427.430000,274.200000,690.230000,0.000000,NaN,NaN,NaN
2018-06-04T14:00:00,427.430000,274.200000,690.230000,0.000000,NaN,NaN,NaN
2018-06-04T14:15:00,427.430000,274.200000,690.230000,0.000000,NaN,NaN,NaN
2018-06-04T14:30:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T14:45:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T15:00:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T15:15:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T15:30:00,427.431020,274.201020,690.231020,-0.001020,NaN,NaN,NaN
2018-06-04T15:45:00,427.431020,274.201020,690.231020,-0.001020,NaN,NaN,NaN
2018-06-04T16:00:00,427.431020,274.201020,690.231020,-0.001020,NaN,NaN,NaN
2018-06-04T16:15:00,427.431020,274.201020,690.231020,-0.001020,NaN,NaN,NaN
2018-06-04T16:30:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-04T16:45:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-04T17:00:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-04T17:15:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-04T17:30:00,427.433060,274.203060,690.233060,-0.003060,NaN,NaN,NaN
2018-06-04T17:45:00,427.433060,274.203060,690.233060,-0.003060,NaN,NaN,NaN
2018-06-04T18:00:00,427.433060,274.203060,690.233060,-0.003060,NaN,NaN,NaN
2018-06-04T18:15:00,427.433060,274.203060,690.233060,-0.003060,NaN,NaN,NaN
2018-06-04T18:30:00,427.435100,274.205100,690.235100,-0.005100,NaN,NaN,NaN
2018-06-04T18:45:00,427.435100,274.205100,690.235100,-0.005100,NaN,NaN,NaN
2018-06-04T19:00:00,427.435100,274.205100,690.235100,-0.005100,NaN,NaN,NaN
2018-06-04T19:15:00,427.435100,274.205100,690.235100,-0.005100,NaN,NaN,NaN
2018-06-04T19:30:00,427.436120,274.206120,690.236120,-0.006120,NaN,NaN,NaN
2018-06-04T19:45:00,427.436120,274.206120,690.236120,-0.006120,NaN,NaN,NaN
2018-06-04T20:00:00,427.436120,274.206120,690.236120,-0.006120,NaN,NaN,NaN
2018-06-04T20:15:00,427.436120,274.206120,690.236120,-0.006120,NaN,NaN,NaN
2018-06-04T20:30:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-04T20:45:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-04T21:00:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-04T21:15:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-04T21:30:00,427.431020,274.201020,690.231020,-0.001020,NaN,NaN,NaN
2018-06-04T21:45:00,427.431020,274.201020,690.231020,-0.001020,NaN,NaN,NaN
2018-06-04T22:00:00,427.431020,274.201020,690.231020,-0.001020,NaN,NaN,NaN
2018-06-04T22:15:00,427.431020,274.201020,690.231020,-0.001020,NaN,NaN,NaN
2018-06-04T22:30:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T22:45:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T23:00:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T23:15:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T23:30:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-04T23:45:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-05T00:00:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-05T00:15:00,427.428980,274.198980,690.228980,0.001020,NaN,NaN,NaN
2018-06-05T00:30:00,427.426940,274.196940,690.226940,0.003060,NaN,NaN,NaN
2018-06-05T00:45:00,427.426940,274.196940,690.226940,0.003060,NaN,NaN,NaN
2018-06-05T01:00:00,427.426940,274.196940,690.226940,0.003060,NaN,NaN,NaN
2018-06-05T01:15:00,427.426940,274.196940,690.226940,0.003060,NaN,NaN,NaN
2018-06-05T01:30:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T01:45:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T02:00:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T02:15:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T02:30:00,427.425920,274.195920,690.225920,0.004080,NaN,NaN,NaN
2018-06-05T02:45:00,427.425920,274.195920,690.225920,0.004080,NaN,NaN,NaN
2018-06-05T03:00:00,427.425920,274.195920,690.225920,0.004080,NaN,NaN,NaN
2018-06-05T03:15:00,427.425920,274.195920,690.225920,0.004080,NaN,NaN,NaN
2018-06-05T03:30:00,427.430000,274.200000,690.230000,0.000000,NaN,NaN,NaN
2018-06-05T03:45:00,427.430000,274.200000,690.230000,0.000000,NaN,NaN,NaN
2018-06-05T04:00:00,427.430000,274.200000,690.230000,0.000000,NaN,NaN,NaN
2018-06-05T04:15:00,427.430000,274.200000,690.230000,0.000000,NaN,NaN,NaN
2018-06-05T04:30:00,427.435100,274.205100,690.235100,-0.005100,NaN,NaN,NaN
2018-06-05T04:45:00,427.435100,274.205100,690.235100,-0.005100,NaN,NaN,NaN
2018-06-05T05:00:00,427.435100,274.205100,690.235100,-0.005100,NaN,NaN,NaN
2018-06-05T05:15:00,427.435100,274.205100,690.235100,-0.005100,NaN,NaN,NaN
2018-06-05T05:30:00,427.433060,274.203060,690.233060,-0.003060,NaN,NaN,NaN
2018-06-05T05:45:00,427.433060,274.203060,690.233060,-0.003060,NaN,NaN,NaN
2018-06-05T06:00:00,427.433060,274.203060,690.233060,-0.003060,NaN,NaN,NaN
2018-06-05T06:15:00,427.433060,274.203060,690.233060,-0.003060,NaN,NaN,NaN
2018-06-05T06:30:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T06:45:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T07:00:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T07:15:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T07:30:00,427.436120,274.206120,690.236120,-0.006120,NaN,NaN,NaN
2018-06-05T07:45:00,427.436120,274.206120,690.236120,-0.006120,NaN,NaN,NaN
2018-06-05T08:00:00,427.436120,274.206120,690.236120,-0.006120,NaN,NaN,NaN
2018-06-05T08:15:00,427.436120,274.206120,690.236120,-0.006120,NaN,NaN,NaN
2018-06-05T08:30:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T08:45:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T09:00:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T09:15:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T09:30:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T09:45:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T10:00:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T10:15:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T10:30:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T10:45:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T11:00:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T11:15:00,427.434080,274.204080,690.234080,-0.004080,NaN,NaN,NaN
2018-06-05T11:30:00,427.431020,274.201020,690.231020,-0.001020,NaN,NaN,NaN
2018-06-05T11:45:00,427.431020,274.201020,690.231020,-0.001020,NaN,NaN,NaN
2018-06-05T12:00:00,427.431020,274.201020,690.231020,-0.001020,NaN,NaN,NaN
2018-06-05T12:15:00,427.431020,274.201020,690.231020,-0.001020,NaN,NaN,NaN
2018-06-05T12:30:00,427.427960,274.197960,690.227960,0.002040,NaN,NaN,NaN
2018-06-05T12:45:00,427.427960,274.197960,690.227960,0.002040,NaN,NaN,NaN
2018-06-05T13:00:00,427.427960,274.197960,690.227960,0.002040,NaN,NaN,NaN
2018-06-05T13:15:00,427.427960,274.197960,690.227960,0.002040,NaN,NaN,NaN
2018-06-05T13:30:00,427.425920,274.195920,690.225920,0.004080,NaN,NaN,NaN
2018-06-05T13:45:00,427.425920,274.195920,690.225920,0.004080,NaN,NaN,NaN
2018-06-05T14:00:00,427.425920,274.195920,690.225920,0.004080,NaN,NaN,NaN
2018-06-05T14:15:00,427.425920,274.195920,690.225920,0.004080,NaN,NaN,NaN
2018-06-05T14:30:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T14:45:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T15:00:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T15:15:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T15:30:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T15:45:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T16:00:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T16:15:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T16:30:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T16:45:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T17:00:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T17:15:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
2018-06-05T17:30:00,427.424900,274.194900,690.224900,0.005100,NaN,NaN,NaN
