"Plot Title: thincamp"
"#","Date Time, GMT+00:00","Wind Direction, ø (LGR S/N: 20074514, SEN S/N: 20071712, LBL: WindDir)","Wind Speed, m/s (LGR S/N: 20074514, SEN S/N: 20071737, LBL: WindVel)","Gust Speed, m/s (LGR S/N: 20074514, SEN S/N: 20071737, LBL: GustVel)","Temp, °C (LGR S/N: 20074514, SEN S/N: 20075022, LBL: Temp)","RH, % (LGR S/N: 20074514, SEN S/N: 20075022, LBL: RH)","Solar Radiation, W/m² (LGR S/N: 20074514, SEN S/N: 20082582, LBL: sol1)"
2343,08/02/18 00:15:00,202.2,0.00,1.51,0.632,98.200,10.6
2344,08/02/18 00:30:00,189.5,1.01,2.01,0.934,98.500,5.6
2345,08/02/18 00:45:00,183.9,1.51,2.01,0.797,98.600,3.1
2346,08/02/18 01:00:00,183.9,1.01,2.01,0.880,98.800,1.9
2347,08/02/18 01:15:00,183.9,0.50,2.01,0.825,98.800,1.9
2348,08/02/18 01:30:00,183.9,0.50,1.51,0.825,98.900,0.6
2349,08/02/18 01:45:00,183.9,0.50,1.51,0.550,99.000,0.6
2350,08/02/18 02:00:00,199.4,0.00,1.51,0.687,99.300,0.6
2351,08/02/18 02:15:00,203.6,0.00,0.00,0.660,99.900,0.6
2352,08/02/18 02:30:00,203.6,0.00,0.00,0.495,100.000,0.6
2353,08/02/18 02:45:00,203.6,0.00,0.00,0.467,100.000,0.6
2354,08/02/18 03:00:00,203.6,0.00,0.00,0.356,100.000,0.6
2355,08/02/18 03:15:00,203.6,0.00,0.50,0.384,100.000,0.6
2356,08/02/18 03:30:00,203.6,0.00,0.00,0.163,100.000,0.6
2357,08/02/18 03:45:00,203.6,0.00,0.00,0.107,100.000,0.6
2358,08/02/18 04:00:00,203.6,0.00,0.00,0.079,100.000,0.6
2359,08/02/18 04:15:00,203.6,0.00,0.50,0.107,100.000,0.6
2360,08/02/18 04:30:00,203.6,0.00,1.51,0.051,100.000,0.6
2361,08/02/18 04:45:00,216.2,1.01,2.52,-0.060,100.000,0.6
2362,08/02/18 05:00:00,244.3,1.01,2.52,-0.143,100.000,0.6
2363,08/02/18 05:15:00,244.3,0.50,1.51,-0.171,100.000,0.6
2364,08/02/18 05:30:00,244.3,0.50,1.51,-0.199,100.000,0.6
2365,08/02/18 05:45:00,244.3,0.50,1.51,-0.227,100.000,1.9
2366,08/02/18 06:00:00,244.3,0.00,1.51,-0.255,100.000,3.1
2367,08/02/18 06:15:00,244.3,0.00,0.00,-0.283,100.000,4.4
2368,08/02/18 06:30:00,244.3,0.00,0.00,-0.255,100.000,8.1
2369,08/02/18 06:45:00,244.3,0.00,0.00,-0.227,100.000,11.9
2370,08/02/18 07:00:00,244.3,0.00,0.00,-0.227,100.000,13.1
2371,08/02/18 07:15:00,244.3,0.00,0.00,-0.199,100.000,20.6
2372,08/02/18 07:30:00,244.3,0.00,0.00,-0.227,100.000,24.4
2373,08/02/18 07:45:00,244.3,0.00,0.00,-0.227,100.000,31.9
2374,08/02/18 08:00:00,244.3,0.00,0.00,-0.032,100.000,54.4
2375,08/02/18 08:15:00,244.3,0.00,0.00,0.051,100.000,63.1
2376,08/02/18 08:30:00,242.9,0.00,0.00,0.079,100.000,58.1
2377,08/02/18 08:45:00,241.5,0.00,0.00,0.051,100.000,45.6
2378,08/02/18 09:00:00,241.5,0.00,0.00,0.024,100.000,60.6
2379,08/02/18 09:15:00,241.5,0.00,0.00,-0.032,100.000,96.9
2380,08/02/18 09:30:00,241.5,0.00,0.00,-0.255,100.000,125.6
2381,08/02/18 09:45:00,241.5,0.50,3.52,-0.311,100.000,145.6
2382,08/02/18 10:00:00,241.5,2.01,3.02,-0.311,100.000,148.1
2383,08/02/18 10:15:00,241.5,1.51,3.02,-0.116,100.000,174.4
2384,08/02/18 10:30:00,241.5,0.50,2.01,0.107,100.000,191.9
2385,08/02/18 10:45:00,233.1,0.50,2.52,0.079,100.000,180.6
2386,08/02/18 11:00:00,233.1,0.50,2.01,0.439,100.000,238.1
2387,08/02/18 11:15:00,231.6,0.00,0.00,0.522,100.000,233.1
2388,08/02/18 11:30:00,231.6,0.00,0.00,1.262,99.000,268.1
2389,08/02/18 11:45:00,231.6,0.00,1.01,2.236,98.800,315.6
2390,08/02/18 12:00:00,231.6,0.00,0.00,2.450,99.300,328.1
2391,08/02/18 12:15:00,231.6,0.00,0.00,2.584,99.700,268.1
2392,08/02/18 12:30:00,231.6,0.00,0.00,1.317,99.000,313.1
2393,08/02/18 12:45:00,231.6,0.00,0.00,0.852,99.400,361.9
2394,08/02/18 13:00:00,220.4,0.00,1.51,0.632,99.200,398.1
2395,08/02/18 13:15:00,205.0,0.50,1.51,0.989,97.800,416.9
2396,08/02/18 13:30:00,205.0,0.50,1.51,0.907,96.700,356.9
2397,08/02/18 13:45:00,205.0,0.50,1.01,1.044,95.900,433.1
2398,08/02/18 14:00:00,205.0,0.50,1.51,1.262,93.900,504.4
2399,08/02/18 14:15:00,162.9,1.01,2.52,1.317,92.500,443.1
2400,08/02/18 14:30:00,120.7,1.01,2.52,1.071,92.700,366.9
2401,08/02/18 14:45:00,140.4,1.51,2.52,1.317,94.000,545.6
2402,08/02/18 15:00:00,141.8,2.01,4.03,1.071,92.700,391.9
2403,08/02/18 15:15:00,139.0,3.52,5.54,1.017,92.100,548.1
2404,08/02/18 15:30:00,151.6,4.03,5.54,1.371,91.400,651.9
2405,08/02/18 15:45:00,162.9,5.03,7.05,0.715,95.700,303.1
2406,08/02/18 16:00:00,179.7,5.03,7.55,0.715,95.800,383.1
2407,08/02/18 16:15:00,171.3,4.53,6.04,0.660,95.300,404.4
2408,08/02/18 16:30:00,162.9,4.53,6.04,0.660,95.000,438.1
2409,08/02/18 16:45:00,164.3,4.53,7.05,0.742,94.300,469.4
2410,08/02/18 17:00:00,161.5,5.03,7.05,0.577,95.700,341.9
2411,08/02/18 17:15:00,155.8,5.54,7.55,0.660,95.200,433.1
2412,08/02/18 17:30:00,153.0,5.54,7.55,0.962,93.800,581.9
2413,08/02/18 17:45:00,153.0,5.54,7.05,1.317,91.700,654.4
2414,08/02/18 18:00:00,155.8,5.54,7.05,1.317,90.500,626.9
2415,08/02/18 18:15:00,151.6,5.54,7.55,1.153,90.600,549.4
2416,08/02/18 18:30:00,150.2,5.03,7.05,1.317,89.800,524.4
2417,08/02/18 18:45:00,147.4,5.54,7.55,1.344,88.800,510.6
2418,08/02/18 19:00:00,151.6,5.54,8.05,1.126,89.200,518.1
2419,08/02/18 19:15:00,154.4,6.54,8.56,1.425,88.200,498.1
2420,08/02/18 19:30:00,157.2,6.04,8.05,1.480,87.500,463.1
2421,08/02/18 19:45:00,151.6,6.54,9.06,1.453,86.400,430.6
2422,08/02/18 20:00:00,153.0,5.54,8.05,1.017,88.100,129.4
2423,08/02/18 20:15:00,150.2,5.03,6.54,1.235,87.600,300.6
2424,08/02/18 20:30:00,153.0,5.54,7.05,1.615,85.600,428.1
2425,08/02/18 20:45:00,154.4,5.54,7.55,1.235,84.600,295.6
2426,08/02/18 21:00:00,151.6,6.04,8.05,1.317,83.900,344.4
2427,08/02/18 21:15:00,153.0,6.54,9.06,1.126,84.700,126.9
2428,08/02/18 21:30:00,154.4,7.55,9.56,0.989,85.100,224.4
2429,08/02/18 21:45:00,158.6,7.55,9.56,0.880,85.800,143.1
2430,08/02/18 22:00:00,155.8,6.54,9.06,0.687,87.600,61.9
2431,08/02/18 22:15:00,155.8,6.54,8.56,0.356,88.800,39.4
2432,08/02/18 22:30:00,157.2,7.05,9.06,0.907,87.800,50.6
2433,08/02/18 22:45:00,150.2,6.54,9.06,0.907,88.400,78.1
2434,08/02/18 23:00:00,151.6,7.05,9.06,0.797,89.700,55.6
2435,08/02/18 23:15:00,155.8,7.05,9.56,0.907,90.200,44.4
2436,08/02/18 23:30:00,157.2,7.55,9.56,1.017,90.100,38.1
2437,08/02/18 23:45:00,155.8,7.05,8.56,1.017,90.700,31.9
2438,08/03/18 00:00:00,155.8,7.05,9.06,1.153,89.800,21.9
2439,08/03/18 00:15:00,150.2,7.05,9.56,0.989,90.100,29.4
2440,08/03/18 00:30:00,146.0,6.54,9.06,0.852,90.300,14.4
2441,08/03/18 00:45:00,151.6,7.05,9.56,1.044,90.200,9.4
2442,08/03/18 01:00:00,148.8,7.05,9.56,0.989,90.700,4.4
2443,08/03/18 01:15:00,151.6,7.05,9.06,1.235,90.700,3.1
2444,08/03/18 01:30:00,154.4,7.05,9.56,1.208,90.700,0.6
2445,08/03/18 01:45:00,155.8,7.05,9.06,1.262,91.200,0.6
2446,08/03/18 02:00:00,157.2,7.05,9.56,1.507,90.400,0.6
2447,08/03/18 02:15:00,161.5,7.55,10.57,1.534,89.900,0.6
2448,08/03/18 02:30:00,162.9,7.55,10.57,1.615,89.700,0.6
2449,08/03/18 02:45:00,165.7,7.55,10.57,1.670,89.600,0.6
2450,08/03/18 03:00:00,168.5,8.05,10.57,1.615,90.200,0.6
2451,08/03/18 03:15:00,172.7,8.56,11.58,1.534,91.100,0.6
2452,08/03/18 03:30:00,174.1,9.06,12.08,1.425,92.400,0.6
2453,08/03/18 03:45:00,175.5,8.56,11.07,1.371,93.400,0.6
2454,08/03/18 04:00:00,171.3,8.05,11.58,1.262,94.000,0.6
2455,08/03/18 04:15:00,169.9,7.55,10.07,1.126,95.200,0.6
2456,08/03/18 04:30:00,161.5,7.05,9.56,1.044,96.000,0.6
2457,08/03/18 04:45:00,157.2,8.05,10.07,1.044,96.800,0.6
2458,08/03/18 05:00:00,154.4,7.05,9.56,1.017,97.100,0.6
2459,08/03/18 05:15:00,154.4,6.54,8.56,1.126,97.300,0.6
2460,08/03/18 05:30:00,157.2,6.54,8.56,1.262,97.100,1.9
2461,08/03/18 05:45:00,158.6,6.54,9.06,1.480,97.100,1.9
2462,08/03/18 06:00:00,157.2,6.54,8.56,1.344,97.300,5.6
2463,08/03/18 06:15:00,154.4,5.54,8.05,1.262,97.600,3.1
2464,08/03/18 06:30:00,158.6,5.54,7.55,1.289,98.000,3.1
2465,08/03/18 06:45:00,155.8,6.04,8.56,1.344,98.100,5.6
2466,08/03/18 07:00:00,153.0,7.05,9.06,1.371,98.300,15.6
2467,08/03/18 07:15:00,154.4,7.05,9.06,1.425,98.100,19.4
2468,08/03/18 07:30:00,151.6,7.55,10.07,1.561,97.900,18.1
2469,08/03/18 07:45:00,153.0,8.05,10.57,1.534,97.800,24.4
2470,08/03/18 08:00:00,154.4,7.05,9.56,1.643,97.500,15.6
2471,08/03/18 08:15:00,154.4,7.05,9.06,1.480,97.900,19.4
2472,08/03/18 08:30:00,162.9,7.05,9.06,1.697,97.600,23.1
2473,08/03/18 08:45:00,162.9,7.05,9.56,1.561,98.100,16.9
2474,08/03/18 09:00:00,161.5,6.54,8.56,1.480,98.300,34.4
2475,08/03/18 09:15:00,158.6,6.54,9.56,1.480,98.700,44.4
2476,08/03/18 09:30:00,158.6,6.54,8.56,1.588,98.900,46.9
2477,08/03/18 09:45:00,157.2,7.05,9.06,1.615,98.800,73.1
2478,08/03/18 10:00:00,160.0,7.05,9.56,1.724,98.600,59.4
2479,08/03/18 10:15:00,161.5,7.05,9.56,1.778,98.400,80.6
2480,08/03/18 10:30:00,161.5,7.05,9.06,1.724,98.400,53.1
2481,08/03/18 10:45:00,160.0,6.54,8.56,1.778,98.400,43.1
2482,08/03/18 11:00:00,160.0,6.04,9.06,1.778,98.400,55.6
2483,08/03/18 11:15:00,160.0,6.54,8.56,1.751,98.700,54.4
2484,08/03/18 11:30:00,157.2,6.54,8.56,1.425,98.700,40.6
2485,08/03/18 11:45:00,158.6,6.04,8.56,1.615,98.600,49.4
2486,08/03/18 12:00:00,162.9,6.04,8.05,1.913,98.500,69.4
2487,08/03/18 12:15:00,162.9,6.04,8.56,1.832,98.600,86.9
2488,08/03/18 12:30:00,162.9,6.54,9.06,1.940,98.500,84.4
2489,08/03/18 12:45:00,162.9,6.54,8.56,2.021,98.900,110.6
2490,08/03/18 13:00:00,167.1,7.05,9.56,2.047,98.900,103.1
2491,08/03/18 13:15:00,161.5,6.04,8.56,1.670,99.000,100.6
2492,08/03/18 13:30:00,158.6,6.54,9.06,1.697,99.000,79.4
2493,08/03/18 13:45:00,155.8,6.54,9.06,1.751,99.100,93.1
2494,08/03/18 14:00:00,155.8,7.05,8.56,1.832,98.900,98.1
2495,08/03/18 14:15:00,153.0,7.05,9.06,1.751,98.600,69.4
2496,08/03/18 14:30:00,151.6,6.54,9.06,1.886,98.500,76.9
2497,08/03/18 14:45:00,151.6,7.05,9.56,2.101,98.500,63.1
2498,08/03/18 15:00:00,150.2,6.54,9.06,2.074,98.300,55.6
2499,08/03/18 15:15:00,151.6,6.54,9.56,2.209,98.000,68.1
2500,08/03/18 15:30:00,151.6,6.54,8.56,2.155,97.800,80.6
2501,08/03/18 15:45:00,150.2,6.54,9.06,2.155,98.200,70.6
2502,08/03/18 16:00:00,148.8,6.54,8.05,2.101,98.100,69.4
2503,08/03/18 16:15:00,150.2,6.54,8.56,2.316,97.900,61.9
2504,08/03/18 16:30:00,144.6,6.04,7.55,2.155,97.400,78.1
2505,08/03/18 16:45:00,141.8,6.04,8.05,2.262,96.900,86.9
2506,08/03/18 17:00:00,141.8,6.04,8.05,2.530,96.900,89.4
2507,08/03/18 17:15:00,144.6,6.04,8.05,2.477,95.700,69.4
2508,08/03/18 17:30:00,141.8,6.54,9.06,2.744,95.300,76.9
2509,08/03/18 17:45:00,144.6,7.05,9.06,2.717,94.500,104.4
2510,08/03/18 18:00:00,141.8,6.04,8.56,2.770,93.500,113.1
2511,08/03/18 18:15:00,139.0,6.04,8.05,2.637,93.600,90.6
2512,08/03/18 18:30:00,140.4,6.04,8.56,2.930,92.800,96.9
2513,08/03/18 18:45:00,140.4,6.04,9.06,2.956,91.800,69.4
2514,08/03/18 19:00:00,139.0,6.04,7.55,2.690,92.400,60.6
2515,08/03/18 19:15:00,137.6,6.54,8.05,2.823,91.600,58.1
2516,08/03/18 19:30:00,137.6,6.04,8.05,2.850,91.900,60.6
2517,08/03/18 19:45:00,137.6,5.54,8.05,3.009,91.700,48.1
2518,08/03/18 20:00:00,137.6,5.54,7.05,2.850,91.600,34.4
2519,08/03/18 20:15:00,140.4,5.54,7.55,3.063,90.900,35.6
2520,08/03/18 20:30:00,137.6,5.54,8.05,2.850,91.400,34.4
2521,08/03/18 20:45:00,134.8,6.04,8.56,3.221,90.400,48.1
2522,08/03/18 21:00:00,132.0,6.54,9.06,3.406,90.500,53.1
2523,08/03/18 21:15:00,129.2,6.54,9.06,3.195,90.100,73.1
2524,08/03/18 21:30:00,130.6,6.04,9.06,3.327,89.600,95.6
2525,08/03/18 21:45:00,134.8,6.54,8.56,3.168,89.500,75.6
2526,08/03/18 22:00:00,136.2,6.04,8.56,3.485,88.800,65.6
2527,08/03/18 22:15:00,140.4,6.04,8.05,3.168,89.400,50.6
2528,08/03/18 22:30:00,141.8,6.04,8.05,3.089,89.700,48.1
2529,08/03/18 22:45:00,141.8,6.04,8.05,3.195,89.300,41.9
2530,08/03/18 23:00:00,140.4,6.04,8.05,3.670,88.300,43.1
2531,08/03/18 23:15:00,140.4,6.54,8.56,3.670,87.600,25.6
2532,08/03/18 23:30:00,132.0,6.54,8.56,3.880,86.600,24.4
2533,08/03/18 23:45:00,132.0,6.54,8.56,3.722,86.600,18.1
2534,08/04/18 00:00:00,134.8,6.54,9.56,3.696,86.800,15.6
2535,08/04/18 00:15:00,137.6,6.04,8.05,3.591,87.300,13.1
2536,08/04/18 00:30:00,139.0,6.04,8.05,3.696,87.300,9.4
2537,08/04/18 00:45:00,137.6,6.54,9.06,4.089,85.100,5.6
2538,08/04/18 01:00:00,133.4,7.55,10.07,4.428,84.000,4.4
2539,08/04/18 01:15:00,137.6,7.05,9.56,3.512,86.400,3.1
2540,08/04/18 01:30:00,139.0,6.54,8.56,3.089,87.600,3.1
2541,08/04/18 01:45:00,143.2,6.54,8.56,3.433,87.700,0.6
2542,08/04/18 02:00:00,141.8,6.04,8.56,2.877,89.100,0.6
2543,08/04/18 02:15:00,140.4,6.04,8.05,2.956,89.200,0.6
2544,08/04/18 02:30:00,141.8,6.54,9.06,2.797,89.800,0.6
2545,08/04/18 02:45:00,141.8,6.54,9.06,2.664,90.300,0.6
2546,08/04/18 03:00:00,143.2,6.54,8.56,2.690,90.400,0.6
2547,08/04/18 03:15:00,144.6,6.54,8.05,2.503,90.800,0.6
2548,08/04/18 03:30:00,141.8,6.04,8.05,2.584,90.600,0.6
2549,08/04/18 03:45:00,140.4,5.54,7.05,2.557,90.900,0.6
2550,08/04/18 04:00:00,141.8,5.54,8.05,2.637,90.700,0.6
2551,08/04/18 04:15:00,146.0,6.04,8.56,2.956,89.600,0.6
2552,08/04/18 04:30:00,144.6,6.04,8.05,2.664,90.400,0.6
2553,08/04/18 04:45:00,144.6,6.04,8.05,2.770,90.300,0.6
2554,08/04/18 05:00:00,146.0,6.04,8.05,2.930,90.400,0.6
2555,08/04/18 05:15:00,140.4,6.04,8.05,2.956,90.500,1.9
2556,08/04/18 05:30:00,139.0,6.54,8.56,3.116,90.000,3.1
2557,08/04/18 05:45:00,141.8,6.04,7.55,2.717,90.900,5.6
2558,08/04/18 06:00:00,146.0,6.04,7.55,2.850,90.300,9.4
2559,08/04/18 06:15:00,144.6,5.54,7.05,2.744,90.200,11.9
2560,08/04/18 06:30:00,148.8,6.04,7.55,3.142,89.300,15.6
2561,08/04/18 06:45:00,148.8,5.54,7.55,2.690,90.300,25.6
2562,08/04/18 07:00:00,143.2,5.54,7.55,3.089,89.800,41.9
2563,08/04/18 07:15:00,139.0,5.54,7.55,3.380,89.500,54.4
2564,08/04/18 07:30:00,140.4,6.04,9.06,3.168,90.100,54.4
2565,08/04/18 07:45:00,144.6,6.04,8.05,2.877,90.900,46.9
2566,08/04/18 08:00:00,141.8,5.03,7.05,3.142,89.400,35.6
2567,08/04/18 08:15:00,147.4,6.04,8.05,3.195,89.600,44.4
2568,08/04/18 08:30:00,144.6,6.04,8.05,3.354,89.100,48.1
2569,08/04/18 08:45:00,147.4,6.54,9.06,3.670,87.800,71.9
2570,08/04/18 09:00:00,154.4,7.05,9.56,3.775,86.100,73.1
2571,08/04/18 09:15:00,154.4,5.54,8.05,3.063,87.700,88.1
2572,08/04/18 09:30:00,146.0,6.54,9.06,3.380,86.400,203.1
2573,08/04/18 09:45:00,147.4,6.54,9.06,3.380,85.000,168.1
2574,08/04/18 10:00:00,144.6,6.54,9.56,3.354,84.100,199.4
2575,08/04/18 10:15:00,144.6,6.54,8.56,3.301,83.700,150.6
2576,08/04/18 10:30:00,144.6,6.54,8.56,3.459,83.300,163.1
2577,08/04/18 10:45:00,140.4,6.54,9.06,3.380,82.800,141.9
2578,08/04/18 11:00:00,141.8,6.54,8.56,3.301,82.700,179.4
2579,08/04/18 11:15:00,141.8,6.54,8.05,3.009,84.100,203.1
2580,08/04/18 11:30:00,144.6,6.54,8.56,3.036,84.200,230.6
2581,08/04/18 11:45:00,144.6,6.54,8.56,2.930,84.400,295.6
2582,08/04/18 12:00:00,143.2,6.54,8.56,3.380,82.300,461.9
2583,08/04/18 12:15:00,143.2,6.04,8.05,3.221,83.200,419.4
2584,08/04/18 12:30:00,141.8,6.04,8.05,3.670,81.500,576.9
2585,08/04/18 12:45:00,143.2,6.04,8.05,3.617,81.100,573.1
2586,08/04/18 13:00:00,143.2,6.04,8.05,3.512,81.900,374.4
2587,08/04/18 13:15:00,143.2,6.04,7.55,3.749,80.100,405.6
2588,08/04/18 13:30:00,143.2,6.04,8.05,3.670,81.000,435.6
2589,08/04/18 13:45:00,144.6,5.54,8.05,3.880,80.000,380.6
2590,08/04/18 14:00:00,144.6,5.54,8.05,3.775,80.100,450.6
2591,08/04/18 14:15:00,144.6,6.04,8.05,3.459,81.700,495.6
2592,08/04/18 14:30:00,144.6,5.03,7.05,3.406,82.300,511.9
2593,08/04/18 14:45:00,146.0,5.54,7.05,3.380,82.500,319.4
2594,08/04/18 15:00:00,144.6,5.54,7.55,3.274,82.900,380.6
2595,08/04/18 15:15:00,146.0,5.54,7.55,3.089,83.800,438.1
2596,08/04/18 15:30:00,146.0,5.54,7.05,3.301,83.200,590.6
2597,08/04/18 15:45:00,144.6,5.03,6.54,3.142,83.800,561.9
2598,08/04/18 16:00:00,143.2,4.53,6.04,3.142,84.000,560.6
2599,08/04/18 16:15:00,144.6,5.03,7.05,3.301,83.700,390.6
2600,08/04/18 16:30:00,143.2,5.03,6.54,3.775,81.500,685.6
2601,08/04/18 16:45:00,144.6,4.53,6.54,3.722,81.600,544.4
2602,08/04/18 17:00:00,143.2,4.53,6.04,3.643,81.300,591.9
2603,08/04/18 17:15:00,139.0,5.03,7.05,3.906,80.100,193.1
2604,08/04/18 17:30:00,132.0,7.05,9.06,4.141,79.800,274.4
2605,08/04/18 17:45:00,134.8,6.54,8.56,4.402,77.900,628.1
2606,08/04/18 18:00:00,133.4,6.04,8.05,4.220,78.700,565.6
2607,08/04/18 18:15:00,132.0,6.04,8.05,4.063,79.500,239.4
2608,08/04/18 18:30:00,132.0,6.04,7.55,4.246,78.900,508.1
2609,08/04/18 18:45:00,130.6,6.04,8.05,4.454,77.700,503.1
2610,08/04/18 19:00:00,129.2,5.54,8.56,4.402,78.400,359.4
2611,08/04/18 19:15:00,134.8,5.54,7.55,4.402,77.800,461.9
2612,08/04/18 19:30:00,133.4,5.54,8.05,4.350,78.500,409.4
2613,08/04/18 19:45:00,133.4,6.04,8.05,3.932,80.000,340.6
2614,08/04/18 20:00:00,130.6,7.05,9.06,4.246,78.700,378.1
2615,08/04/18 20:15:00,130.6,7.05,9.56,4.402,77.800,385.6
2616,08/04/18 20:30:00,130.6,6.54,9.06,4.428,78.300,360.6
2617,08/04/18 20:45:00,136.2,6.04,9.56,3.722,80.800,328.1
2618,08/04/18 21:00:00,140.4,5.54,7.55,3.670,81.300,295.6
2619,08/04/18 21:15:00,139.0,6.04,8.56,4.011,79.900,286.9
2620,08/04/18 21:30:00,140.4,5.54,8.05,3.564,81.800,263.1
2621,08/04/18 21:45:00,141.8,6.04,8.56,3.670,80.900,235.6
2622,08/04/18 22:00:00,141.8,5.54,8.05,3.538,81.800,214.4
2623,08/04/18 22:15:00,141.8,5.03,7.05,3.670,81.400,194.4
2624,08/04/18 22:30:00,140.4,5.03,7.05,3.801,80.700,163.1
2625,08/04/18 22:45:00,137.6,6.04,8.05,3.880,80.900,115.6
2626,08/04/18 23:00:00,139.0,6.04,8.05,3.722,81.000,124.4
2627,08/04/18 23:15:00,139.0,6.04,8.05,3.775,80.900,53.1
2628,08/04/18 23:30:00,136.2,6.04,8.05,3.827,80.300,53.1
2629,08/04/18 23:45:00,137.6,6.54,8.56,3.538,81.200,40.6
2630,08/05/18 00:00:00,137.6,6.54,8.56,3.827,80.500,43.1
2631,08/05/18 00:15:00,134.8,6.54,8.56,3.591,81.500,48.1
2632,08/05/18 00:30:00,133.4,6.54,9.06,3.617,81.600,31.9
2633,08/05/18 00:45:00,132.0,6.04,9.06,3.722,80.700,20.6
2634,08/05/18 01:00:00,134.8,6.04,8.56,3.142,82.300,10.6
2635,08/05/18 01:15:00,136.2,6.04,8.56,3.722,80.600,5.6
2636,08/05/18 01:30:00,133.4,5.54,7.55,3.485,81.500,3.1
2637,08/05/18 01:45:00,139.0,6.54,9.56,3.564,81.900,1.9
2638,08/05/18 02:00:00,140.4,7.05,9.06,3.248,82.600,0.6
2639,08/05/18 02:15:00,137.6,7.55,9.56,3.301,81.800,0.6
2640,08/05/18 02:30:00,133.4,7.05,9.06,3.617,80.400,0.6
2641,08/05/18 02:45:00,134.8,6.54,9.06,3.380,81.100,0.6
2642,08/05/18 03:00:00,140.4,6.04,8.05,3.195,81.900,0.6
2643,08/05/18 03:15:00,134.8,6.04,8.56,3.248,81.400,0.6
2644,08/05/18 03:30:00,133.4,7.05,10.07,3.221,81.400,0.6
2645,08/05/18 03:45:00,134.8,8.05,10.07,2.744,82.800,0.6
2646,08/05/18 04:00:00,136.2,7.55,10.07,2.823,82.900,0.6
2647,08/05/18 04:15:00,134.8,8.56,11.07,3.009,81.800,0.6
2648,08/05/18 04:30:00,134.8,8.05,10.57,2.877,82.200,0.6
2649,08/05/18 04:45:00,139.0,8.05,11.07,3.009,81.800,0.6
2650,08/05/18 05:00:00,139.0,9.06,13.09,2.637,81.900,1.9
2651,08/05/18 05:15:00,136.2,10.07,13.09,2.717,80.300,3.1
2652,08/05/18 05:30:00,134.8,10.57,13.09,2.530,80.000,4.4
2653,08/05/18 05:45:00,134.8,9.06,12.08,2.423,80.900,5.6
2654,08/05/18 06:00:00,134.8,8.56,11.58,2.209,81.200,6.9
2655,08/05/18 06:15:00,136.2,9.06,11.58,2.209,80.900,8.1
2656,08/05/18 06:30:00,136.2,8.56,11.07,2.236,80.200,10.6
2657,08/05/18 06:45:00,133.4,8.56,11.58,2.396,78.800,13.1
2658,08/05/18 07:00:00,132.0,9.06,11.07,2.128,79.000,14.4
2659,08/05/18 07:15:00,132.0,9.56,13.09,1.994,79.000,24.4
2660,08/05/18 07:30:00,133.4,10.57,13.09,2.370,76.600,34.4
2661,08/05/18 07:45:00,134.8,9.56,12.58,1.967,77.800,51.9
2662,08/05/18 08:00:00,134.8,10.07,13.59,1.805,77.200,73.1
2663,08/05/18 08:15:00,130.6,10.57,13.59,1.805,76.000,91.9
2664,08/05/18 08:30:00,129.2,10.57,13.09,1.832,75.800,115.6
2665,08/05/18 08:45:00,130.6,11.07,14.09,2.021,74.500,140.6
2666,08/05/18 09:00:00,132.0,10.57,13.09,1.859,75.500,158.1
2667,08/05/18 09:15:00,134.8,9.56,13.59,1.913,75.700,176.9
2668,08/05/18 09:30:00,134.8,9.56,13.59,1.994,75.700,196.9
2669,08/05/18 09:45:00,133.4,10.57,13.59,2.101,75.200,219.4
2670,08/05/18 10:00:00,133.4,10.57,13.59,2.209,74.800,240.6
2671,08/05/18 10:15:00,134.8,9.56,13.09,2.236,75.700,261.9
2672,08/05/18 10:30:00,133.4,9.06,12.58,2.316,75.300,284.4
2673,08/05/18 10:45:00,134.8,9.56,12.08,2.343,75.400,305.6
2674,08/05/18 11:00:00,133.4,9.56,13.09,2.396,75.600,328.1
2675,08/05/18 11:15:00,133.4,9.56,12.58,2.530,75.300,351.9
2676,08/05/18 11:30:00,133.4,9.56,13.09,2.637,75.000,374.4
2677,08/05/18 11:45:00,133.4,9.56,12.08,2.717,75.300,393.1
2678,08/05/18 12:00:00,133.4,8.05,11.07,2.823,75.800,418.1
2679,08/05/18 12:15:00,133.4,7.55,10.07,2.983,75.900,440.6
2680,08/05/18 12:30:00,133.4,7.05,9.56,3.036,76.400,459.4
2681,08/05/18 12:45:00,134.8,7.05,9.56,3.036,76.900,475.6
2682,08/05/18 13:00:00,136.2,7.05,10.07,3.195,76.200,493.1
2683,08/05/18 13:15:00,136.2,7.05,10.07,3.116,77.100,509.4
2684,08/05/18 13:30:00,133.4,6.04,9.06,3.036,78.000,526.9
2685,08/05/18 13:45:00,130.6,7.05,9.06,3.248,77.000,536.9
2686,08/05/18 14:00:00,133.4,8.05,10.57,3.380,76.100,551.9
2687,08/05/18 14:15:00,133.4,7.55,10.07,3.327,77.200,564.4
2688,08/05/18 14:30:00,134.8,7.55,9.56,3.221,78.100,574.4
2689,08/05/18 14:45:00,136.2,7.05,9.06,3.116,79.300,583.1
2690,08/05/18 15:00:00,134.8,7.05,9.06,3.248,79.000,589.4
2691,08/05/18 15:15:00,136.2,6.54,9.56,3.301,79.600,596.9
2692,08/05/18 15:30:00,133.4,7.55,10.57,3.433,78.300,598.1
2693,08/05/18 15:45:00,136.2,7.05,9.56,3.168,80.200,594.4
