Day (2012),Borehole 4 (m),Borehole 6 (m),Borehole 7 (m),FOXX Velocity (m/a),25N1 Velocity (m/a),FOXX Bed Separation (m),25N1 Bed Separation (m),Temperature (*C),Moulin 3 Dday,Moulin 3 (m),Moulin 4 Dday,Moulin 4 (m)
199.71875,646.8401615,670.4235,659.8919996,131.4469745,124.1669214,0.218632026,0.095946468,5.17424,212.9895833,557.8720404,,
199.7291667,646.488365,670.3011364,659.8071423,133.7655979,126.1092851,0.21867785,0.095865431,5.170440013,212.9930556,556.5005117,,
199.7395833,646.172258,670.2195602,659.7321678,136.5577034,128.0701393,0.218738667,0.095834769,5.178079964,212.9965278,555.1101648,,
199.75,645.896939,670.086999,659.6629578,139.2134734,129.8602664,0.218826348,0.095803407,5.172359945,213,553.7324153,,
199.7604167,645.5553395,670.0564079,659.6110486,141.2437505,130.9607871,0.218873758,0.095789752,5.162839921,213.0034722,552.2207368,,
199.7708333,645.31571,670.0564077,659.5508979,142.386003,131.4937204,0.218863554,0.095776277,5.153319909,213.0069444,550.7072931,,
199.78125,645.0352925,669.964635,659.4998093,143.2327405,131.4689812,0.218838041,0.095768112,5.145719902,213.0104167,549.0681621,,
199.7916667,644.775269,669.9136501,659.4511915,143.6931231,131.0322834,0.218954155,0.095798595,5.124759939,213.0138889,547.4949716,,
199.8020833,644.581526,669.8728621,659.4091648,143.8880039,130.6526425,0.219114601,0.095793223,5.105719964,213.0173611,545.8726231,,
199.8125,644.326601,669.821877,659.366313,144.0752284,130.0807035,0.219165364,0.095804029,5.088639958,213.0208333,544.2100058,,
199.8229167,644.09207,669.7606949,659.3094504,144.324481,129.5091544,0.21915646,0.095925402,5.102079738,213.0243056,542.4629157,,
199.8333333,643.857539,669.730104,659.2591791,144.193645,128.4406102,0.219139572,0.096039192,5.086999709,213.0277778,540.657679,,
199.84375,643.6357542,669.70971,659.1998406,143.5748343,127.4257596,0.219217039,0.096061189,5.066439721,213.03125,538.9045266,,
199.8541667,643.408871,669.6536264,659.1479178,142.4954097,125.7099717,0.219267739,0.09610388,5.05935966,213.0347222,537.1730016,,
199.8645833,643.1896355,669.6128385,659.0844545,140.5224481,123.5958199,0.21939737,0.096165689,5.042799613,213.0381944,535.3598931,,
199.875,642.960203,669.577149,659.0201647,138.7133084,121.6957738,0.219503544,0.096216424,5.017079619,213.0416667,533.5571316,,
199.8854167,642.756263,669.515967,658.9484541,136.5040235,119.4417673,0.219627686,0.096306067,5.001079668,213.0451389,531.6496919,,
199.8958333,642.501338,669.5159668,658.8652002,134.5978654,116.9096368,0.219761801,0.096408469,4.986999655,213.0486111,529.9270014,,
199.90625,642.3330875,669.464982,658.776172,132.7405323,114.3855806,0.219916895,0.096492572,4.96719968,213.0520833,528.0548383,,
199.9166667,642.113852,669.454785,658.6945588,130.4505795,112.1609685,0.220099654,0.096580989,4.958839631,213.0555556,526.1732175,,
199.9270833,641.909912,669.4292925,658.6310793,128.042372,110.1907722,0.220259293,0.096684503,4.944759625,213.0590278,524.2831945,,
199.9375,641.726366,669.413997,658.5585285,125.7705613,107.8231904,0.220453529,0.096759538,4.926919607,213.0625,522.3908453,,
199.9479167,641.5479185,669.3936029,658.4867993,123.4103642,104.6377355,0.220695106,0.09682979,4.903399609,213.0659722,520.4581339,,
199.9583333,641.389865,669.4139965,658.4010502,121.2065683,101.6000546,0.220984276,0.09684696,4.874479652,213.0694444,518.4923878,,
199.96875,641.226713,669.3477165,658.3317883,118.6215385,99.27355549,0.221305262,0.096890874,4.851399658,213.0729167,516.2784103,,
199.9791667,641.094152,669.383406,658.2757171,115.4258089,96.65772395,0.221644809,0.096922253,4.832199646,213.0763889,514.1674219,,
199.9895833,640.992182,669.4190954,658.2262411,111.5770902,93.99528634,0.221951594,0.096962456,4.809159645,213.0798611,511.9870036,,
200,640.931,669.4496865,658.1907824,108.2655906,91.24135858,0.222322504,0.097040072,4.787999682,213.0833333,509.6545347,,
200.0104167,640.82903,669.4700805,658.1726405,105.2842269,88.8801964,0.222642123,0.097132855,4.783999597,213.0868056,507.4635417,,
200.0208333,640.788242,669.4955731,658.1627448,102.6782523,86.86712466,0.223025022,0.097235863,4.764759609,213.0902778,505.3426909,,
200.03125,640.7907913,669.5414595,658.1544984,99.91474491,84.96060612,0.223355205,0.097298224,4.745559585,213.09375,503.2493112,,
200.0416667,640.767848,669.5873459,658.1660434,97.03939888,83.23786214,0.223595002,0.097331547,4.71871956,213.0972222,501.0275215,,
200.0520833,640.8647195,669.6000923,658.1998533,94.29796501,81.22813631,0.223838984,0.097347362,4.699479524,213.1006944,499.0086033,,
200.0625,640.944596,669.668922,658.2468563,91.62107444,79.49593567,0.224049318,0.097341867,4.674519536,213.1041667,497.2485469,,
200.0729167,641.0108765,669.7555965,658.322718,88.79025153,77.63606676,0.22428257,0.097295076,4.657159511,213.1076389,495.4200937,,
200.0833333,641.114546,669.8320742,658.411769,86.13351736,75.65678675,0.224503474,0.097171258,4.603519755,213.1111111,493.6541003,,
200.09375,641.2522055,669.903453,658.523901,83.45933394,73.65469006,0.22464517,0.097056167,4.59175976,213.1145833,491.8055356,,
200.1041667,641.379668,669.9544379,658.6574607,80.88032853,71.95122076,0.224721647,0.096851329,4.572159748,213.1180556,489.939212,,
200.1145833,641.573411,670.0564079,658.7992538,78.84398587,70.31162707,0.224726155,0.096594479,4.540959845,213.1215278,488.4133179,,
200.125,641.777351,670.137984,658.9616425,76.39682951,68.63962951,0.224790165,0.096294093,4.530679856,213.125,486.886002,,
200.1354167,641.9787418,670.2042648,659.1388517,74.67000457,67.05228779,0.224825994,0.095973272,4.521919795,213.1284722,485.5131209,,
200.1458333,642.215822,670.2807423,659.3193397,72.30358617,65.57286293,0.224777699,0.095599065,4.495839795,213.1319444,484.0611411,,
200.15625,642.470747,670.3827118,659.5096976,70.65428344,64.53604767,0.224638209,0.095212064,4.477359819,213.1354167,482.6772065,,
200.1666667,642.725672,670.4744847,659.7214569,68.85759325,63.22050235,0.224419244,0.094759157,4.458879843,213.1388889,481.4331338,,
200.1770833,643.000991,670.5815533,659.9414292,66.95023475,61.76860566,0.224232279,0.094295567,4.440359898,213.1423611,480.3200495,,
200.1875,643.245719,670.678425,660.1564319,65.61817425,60.64611979,0.223992651,0.093848497,4.431199916,213.1458333,479.1549058,,
200.1979167,643.551629,670.8058877,660.3771738,63.96717454,59.64885871,0.223725007,0.093386256,4.436879903,213.1493056,478.2039472,,
200.2083333,643.796357,670.8925626,660.5962412,62.21486205,58.52461425,0.2234298,0.092886629,4.440599895,213.1527778,477.2844707,,
200.21875,644.081873,671.055714,660.8152815,60.70381567,57.27012857,0.223021574,0.092336434,4.442079901,213.15625,476.421454,,
200.2291667,644.418374,671.1270929,661.0318248,60.13462764,56.33308531,0.22255877,0.091742082,4.443439862,213.1597222,475.7403746,,
200.2395833,644.714087,671.2953434,661.2417559,60.01892112,55.43601308,0.22206131,0.091070985,4.436719886,213.1631944,474.7470854,,
200.25,644.948618,671.361624,661.4426079,59.05230526,54.77828136,0.221495479,0.090343274,4.435639874,213.1666667,474.0939458,,
200.2604167,645.28172,671.5400717,661.6294457,58.30949331,54.33988902,0.221008158,0.08956249,4.428799923,213.1701389,473.5018565,,
200.2708333,645.546842,671.5961555,661.8137949,57.28596563,53.68139226,0.220459722,0.088771392,4.423839995,213.1736111,473.0824496,,
200.28125,645.8204615,671.7440112,661.9923648,56.99597476,53.51180347,0.219948404,0.087997969,4.428240007,213.1770833,472.5315681,,
200.2916667,646.172258,671.8510797,662.1635118,57.19595486,53.35237437,0.219436989,0.087220797,4.436360031,213.1805556,471.9800311,,
200.3020833,646.4220845,671.9326558,662.3288832,57.18278996,53.41077098,0.218906213,0.086448207,4.44820005,213.1840278,471.2922932,,
200.3125,646.671911,671.973444,662.4893034,57.41228689,53.38236384,0.2184312,0.085725537,4.46196005,213.1875,470.8070563,,
200.3229167,646.9803703,672.0958081,662.6406609,58.08757492,53.3069117,0.217948787,0.085067658,4.470040073,213.1909722,470.2376962,,
200.3333333,647.202155,672.1773839,662.7887155,58.83652915,53.82357855,0.217514957,0.08452017,4.477880115,213.1944444,469.6752567,,
200.34375,647.4417845,672.25896,662.9318232,59.74532275,54.47276558,0.217117768,0.084005181,4.495280091,213.1979167,469.1941952,,
200.3541667,647.712005,672.3303388,663.0732745,60.53913851,55.18118599,0.216769993,0.083539094,4.499280079,213.2013889,468.6872687,,
200.3645833,647.905748,672.383873,663.2056693,61.60807343,56.02447501,0.216487663,0.083138071,4.510880085,213.2048611,468.0544503,,
200.375,648.119885,672.4374075,663.330654,62.36860516,56.83582626,0.216188116,0.08282571,4.522480048,213.2083333,467.370063,,
200.3854167,648.3309629,672.4917917,663.4482303,62.64721273,57.61934796,0.215913037,0.082490365,4.530280012,213.2118056,466.65595,,
200.3958333,648.5053316,672.547875,663.5633323,63.68720796,58.35982559,0.215648854,0.082168125,4.534280097,213.2152778,465.8997123,,
200.40625,648.6797003,672.6005595,663.6669177,64.12494486,58.69382612,0.215470023,0.0818593,4.555440048,213.21875,465.1522016,,
200.4166667,648.854069,672.6362489,663.7581665,64.45841125,59.27345995,0.215360325,0.081595311,4.555640048,213.2222222,464.2467005,,
200.4270833,648.9993762,672.6617415,663.8403686,65.22251421,60.22042658,0.215259132,0.081377049,4.56344003,213.2256944,463.3031952,,
200.4375,649.119191,672.656643,663.9151692,65.96114684,61.21153782,0.21522897,0.081151109,4.569360025,213.2291667,462.2496694,,
200.4479167,649.2262595,672.6719384,663.9792814,67.21164099,62.21074402,0.215300915,0.08089399,4.575480025,213.2326389,461.1735226,,
200.4583333,649.333328,672.7178249,664.0285969,68.54459541,63.64755771,0.215431487,0.080724124,4.572400037,213.2361111,460.091688,,
200.46875,649.4174533,672.6923325,664.063117,69.40396184,65.22869686,0.215611457,0.080605791,4.571240043,213.2395833,459.1082479,,
200.4791667,649.455692,672.687234,664.0902394,70.10737688,66.7422629,0.215832442,0.080541619,4.579600007,213.2430556,457.9481626,,
200.4895833,649.5219725,672.6821355,664.1042114,71.74385012,68.34299721,0.216197737,0.080521261,4.584200064,213.2465278,457.1375375,,
200.5,649.537268,672.636249,664.1083208,75.81064886,68.10852146,0.216623037,0.080566478,4.600600052,213.25,456.0397486,,
200.5104167,649.4913815,672.6311504,664.0992801,80.03586245,67.79676469,0.217151305,0.080706955,4.613280028,213.2534722,455.1493962,,
200.5208333,649.506677,672.5852641,664.0729797,84.6394537,67.87617732,0.217839584,0.080864652,4.624119979,213.2569444,454.3567146,,
200.53125,649.4403965,672.534279,664.0302408,87.90671207,68.22516182,0.218612861,0.081024853,4.627359992,213.2604167,453.6216786,,
200.5416667,649.384313,672.4527033,663.971884,90.99978465,69.08546731,0.219429153,0.081181271,4.634560004,213.2638889,452.9796769,,
200.5520833,649.282343,672.3915209,663.8937979,93.66310992,70.53089057,0.220355045,0.081379205,4.643759974,213.2673611,452.4474053,,
200.5625,649.149782,672.299748,663.7926919,95.47394996,72.76316096,0.221252222,0.08153534,4.64731998,213.2708333,451.8834607,,
200.5729167,649.017221,672.2028763,663.6652736,96.55887856,75.25343672,0.222107611,0.081639664,4.652799944,213.2743056,451.4470576,,
200.5833333,648.823478,672.0958078,663.5271582,97.56257865,77.57232669,0.222892234,0.081671013,4.658239933,213.2777778,451.1054134,,
200.59375,648.629735,672.014232,663.3808099,98.99501303,79.93689566,0.223613288,0.081673756,4.663919915,213.28125,451.0875743,,
200.6041667,648.385007,671.8918684,663.2237597,101.3389812,82.40766209,0.224411753,0.081700184,4.660039927,213.2847222,451.0376806,,
200.6145833,648.079097,671.7542091,663.067518,103.5446994,85.13577056,0.225337752,0.081686044,4.663839933,213.2881944,451.1024917,,
200.625,647.793581,671.606352,662.9055054,106.0956626,87.8179978,0.226755175,0.081387464,4.667639939,213.2916667,451.2982902,,
200.6354167,647.4953188,671.4508472,662.7410104,108.9286245,90.31817996,0.228210165,0.081113859,4.675279952,213.2951389,451.5533243,,
200.6458333,647.140973,671.3208355,662.5756775,111.4827569,93.06729499,0.22964689,0.080869627,4.677199994,213.2986111,451.8191271,,
200.65625,646.753487,671.1729795,662.4210238,114.0550375,96.18181113,0.230911925,0.080709973,4.68671997,213.3020833,452.4680458,,
200.6666667,646.366001,671.0455174,662.2712929,117.398752,99.18435133,0.232081762,0.08062513,4.686719994,213.3055556,453.000802,,
200.6770833,645.9759658,670.8874638,662.1264862,119.8423515,101.8207655,0.233065752,0.080586434,4.696239994,213.3090278,453.8139292,,
200.6875,645.62162,670.749804,661.9882505,122.0312859,104.4743623,0.233831547,0.080698353,4.705759988,213.3125,454.5982646,,
200.6979167,645.21374,670.6019472,661.8565875,123.810453,107.0730528,0.234468553,0.080849786,4.7096,213.3159722,455.54623,,
200.7083333,644.795663,670.4948787,661.7224457,125.7298509,108.9738369,0.235059353,0.080966231,4.713400025,213.3194444,456.4873066,,
200.71875,644.4540635,670.3776135,661.6006394,128.305622,110.7075185,0.235646732,0.081051378,4.724840025,213.3229167,457.4719784,,
200.7291667,644.051282,670.2195605,661.4870557,130.8935018,112.671738,0.236217775,0.081080844,4.738160013,213.3263889,458.4134288,,
200.7395833,643.6688945,670.1507302,661.3792268,131.8671577,114.4674067,0.236642177,0.081129337,4.742000079,213.3298611,459.0421996,,
200.75,643.27631,670.036014,661.2796232,128.8855895,119.4081929,0.236954751,0.081175945,4.761040061,213.3333333,459.8630628,,
200.7604167,642.9653015,669.9442411,661.1709584,124.7685745,124.1172338,0.237135627,0.081190272,4.762960025,213.3368056,460.5143897,,
200.7708333,642.623702,669.8728616,661.0696966,120.8922065,128.7518113,0.237087543,0.08121952,4.759160055,213.3402778,461.3477474,,
200.78125,642.2922995,669.7861875,660.975839,118.607043,132.5712069,0.236877325,0.081273144,4.761080055,213.34375,462.0960678,,
200.7916667,642.001685,669.7199073,660.8827997,116.3793252,135.5408234,0.23666128,0.081330522,4.761080055,213.3472222,462.9732457,,
200.8020833,641.756957,669.6332324,660.7650528,115.3893138,137.4070087,0.236288167,0.081367502,4.761080061,213.3506944,463.5418947,,
200.8125,641.451047,669.556755,660.653886,115.6120605,137.4414867,0.235908673,0.081533591,4.764960067,213.3541667,464.2671145,,
200.8229167,641.196122,669.5261639,660.5633005,116.4744301,137.2215396,0.235540062,0.081784281,4.769000043,213.3576389,464.9171403,,
200.8333333,640.951394,669.4955727,660.469416,117.0594607,137.0123005,0.23528119,0.082032701,4.769280075,213.3611111,465.7644977,,
200.84375,640.6913705,669.4088985,660.3763502,117.0758178,136.3425448,0.235087095,0.082296157,4.773640062,213.3645833,466.3481156,,
200.8541667,640.461938,669.373209,660.2742192,115.97518,135.0164116,0.234849062,0.082585203,4.766640102,213.3680556,467.247408,,
200.8645833,640.2732935,669.3426181,660.1819669,114.4263074,132.9588713,0.234479475,0.082902763,4.769600096,213.3715278,467.6710069,,
200.875,640.054058,669.332421,660.0897097,112.8180841,130.9000765,0.233574511,0.083469166,4.772640102,213.375,468.3630959,,
200.8854167,639.8552165,669.3247733,659.9793243,110.8329637,128.6311727,0.232550493,0.083994551,4.779520065,213.3784722,468.8411679,,
200.8958333,639.625784,669.261042,659.8788181,109.2282758,126.2486309,0.231586159,0.084539592,4.778760047,213.3819444,469.5079439,,
200.90625,639.4779275,669.261042,659.7939602,107.6209899,123.3900377,0.23077443,0.085016785,4.774160041,213.3854167,470.0154904,,
200.9166667,639.350465,669.261042,659.6983871,104.9043081,120.7152952,0.229960241,0.085417527,4.771519992,213.3888889,470.6676077,,
200.9270833,639.1108355,669.2559435,659.5912732,102.9866697,118.2189701,0.229256925,0.085709711,4.763119949,213.3923611,471.1720983,,
200.9375,639.013964,669.2457465,659.4923931,101.0478209,115.3488845,0.228696286,0.085862096,4.745199949,213.3958333,471.5580267,,
200.9479167,638.8763045,669.2661406,659.4042204,99.37173211,112.2137492,0.228150627,0.085974289,4.738719927,213.3993056,471.9174762,,
200.9583333,638.748842,669.281436,659.3292289,97.6826952,109.6642468,0.227545412,0.086048697,4.732559879,213.4027778,472.4643061,,
200.96875,638.657069,669.291633,659.2575308,95.59935082,107.2773426,0.226922696,0.086125406,4.713319855,213.40625,473.1816846,,
200.9791667,638.575493,669.312027,659.1792365,92.58756123,104.3818004,0.226256068,0.086207625,4.697879782,213.4097222,473.7210635,,
200.9895833,638.5296065,669.3069284,659.1273131,89.90210837,101.5650548,0.225609715,0.086248823,4.669119812,213.4131944,474.2892004,,
201,638.514311,669.352815,659.0910482,89.1447508,96.89249052,0.224998215,0.086283526,4.647959781,213.4166667,475.0041499,,
201.0104167,638.493917,669.3885045,659.0638491,89.53380832,92.6730325,0.224414513,0.086288584,4.607759805,213.4201389,475.7221256,,
201.0208333,638.504114,669.4343909,659.0597279,89.35066246,88.39632925,0.223956107,0.086276507,4.582759842,213.4236111,476.6888599,,
201.03125,638.5576482,669.475179,659.0704428,88.11019264,84.31426082,0.22360636,0.086243731,4.563479836,213.4270833,477.7419874,,
201.0416667,638.595887,669.556755,659.1042355,87.13433079,80.76879517,0.223217956,0.086219463,4.546119836,213.4305556,479.260033,,
201.0520833,638.7258988,669.6026414,659.1586321,85.44616044,77.62015003,0.222912697,0.086162267,4.530719836,213.4340278,481.4526893,,
201.0625,638.810024,669.668922,659.234455,83.14235884,75.28938295,0.222603433,0.086007121,4.515319818,213.4375,483.6623319,,
201.0729167,638.962979,669.7403012,659.3242843,80.59648749,72.93169157,0.222316419,0.085815742,4.488399805,213.4409722,486.0031662,,
201.0833333,639.085343,669.8320739,659.4083407,78.58094459,70.59616146,0.221992073,0.08567899,4.461319842,213.4444444,489.2494346,,
201.09375,639.2459457,669.9391425,659.5228818,76.70534762,68.79749203,0.221627009,0.085583254,4.441799847,213.4479167,492.150035,,
201.1041667,639.483026,670.0156199,659.6588381,75.26147718,67.40924567,0.221158516,0.085447268,4.429599823,213.4513889,494.5051084,,
201.1145833,639.697163,670.1583779,659.8104378,73.96914157,66.188702,0.220625174,0.085163271,4.421159765,213.4548611,496.2581607,,
201.125,639.972482,670.280742,659.9892098,72.79185086,64.67709515,0.220124949,0.084796822,4.400879759,213.4583333,497.1460413,,
201.1354167,640.196816,670.4133032,660.1753772,71.87924087,63.41818278,0.21972463,0.084458527,4.382399771,213.4618056,498.3996263,,
201.1458333,640.4874305,670.5458643,660.3672904,70.26570125,62.06393209,0.219274496,0.084047296,4.363919802,213.4652778,498.5573664,,
201.15625,640.7627495,670.6427355,660.565771,68.88386602,61.10069314,0.218787884,0.083626252,4.349239808,213.46875,498.876615,,
201.1666667,641.002379,670.7447057,660.7675231,68.02748428,59.94908623,0.218374828,0.083223703,4.340319855,213.4722222,499.106385,,
201.1770833,641.3337815,670.8721677,660.9667823,66.83505873,58.69013223,0.218013688,0.08280783,4.334919879,213.4756944,499.164355,,
201.1875,641.593805,670.994532,661.1586097,65.791191,57.86996576,0.217685927,0.082404991,4.329279897,213.4791667,499.333867,,
201.1979167,641.8716733,671.1066992,661.3438311,64.4155313,57.36958538,0.217406458,0.082054869,4.331199933,213.4826389,499.2608827,,
201.2083333,642.15464,671.2494573,661.5224485,62.63897394,56.60908364,0.217214156,0.081760964,4.327399998,213.4861111,499.3295726,,
201.21875,642.4452545,671.3335825,661.6977559,61.10984401,55.87065922,0.217031912,0.081496723,4.340360034,213.4895833,499.4020359,,
201.2291667,642.725672,671.4635935,661.872223,60.49908282,55.39415182,0.216920827,0.081237102,4.362359996,213.4930556,499.4616583,,
201.2395833,642.9958925,671.5247759,662.0376217,60.67051823,54.62798268,0.216846705,0.081007309,4.367040063,213.4965278,499.8826643,,
201.25,643.255916,671.64714,662.1980683,60.97916404,54.18429539,0.216841694,0.080749735,4.381160045,213.5,500.099207,,
201.2604167,643.5363335,671.7134205,662.3576776,60.66462591,53.88545544,0.216853803,0.080513271,4.39528002,213.5034722,500.2483526,,
201.2708333,643.816751,671.8102921,662.5123369,60.38211878,53.63073342,0.216807177,0.080258732,4.414959994,213.5069444,500.7032648,,
201.28125,644.0538313,671.8561785,662.6694503,60.79635955,54.00757576,0.21677589,0.080005007,4.430559994,213.5104167,500.7061561,,
201.2916667,644.3011085,671.9326558,662.8199699,61.05130994,54.25935549,0.216763598,0.079752057,4.442280043,213.5138889,501.0146694,,
201.3020833,644.5585828,671.9836409,662.9704767,61.47929211,54.74480772,0.216718778,0.079540672,4.457760043,213.5173611,501.1975405,,
201.3125,644.826254,672.05502,663.116859,61.93774897,55.04188242,0.216650676,0.07933128,4.473160043,213.5208333,501.3118097,,
201.3229167,645.060785,672.1162021,663.2607623,62.24487087,55.31698503,0.216530307,0.079099416,4.479040055,213.5243056,501.7917337,,
201.3333333,645.244331,672.177384,663.3947875,62.02859096,55.63274193,0.21642344,0.078828409,4.492560073,213.5277778,502.8664378,,
201.34375,645.4814113,672.2385661,663.5246918,62.47411466,55.8292376,0.216362771,0.078501735,4.509920061,213.53125,503.4784803,,
201.3541667,645.662408,672.248763,663.6480097,62.77455929,55.89649535,0.216374432,0.078169564,4.523440061,213.5347222,504.7220019,,
201.3645833,645.845954,672.299748,663.7737852,63.46298236,56.44156103,0.216478302,0.078009654,4.531280104,213.5381944,505.828622,,
201.375,646.0295,672.36093,663.8806462,63.81160145,57.52044186,0.216577026,0.07797519,4.548600122,213.5416667,506.8231719,,
201.3854167,646.1671595,672.4068165,663.9801033,63.77009908,58.28560702,0.216582734,0.077947054,4.569760134,213.5451389,507.998649,,
201.3958333,646.304819,672.4425059,664.0729797,64.62320707,59.2983184,0.216603176,0.077975412,4.589000097,213.5486111,509.3534834,,
201.40625,646.4424785,672.4527031,664.1494142,65.04771221,60.30745327,0.2166785,0.078021001,4.598720104,213.5520833,510.8917139,,
201.4166667,646.559744,672.3915212,664.2126961,65.32500214,61.61025611,0.216739382,0.078028749,4.61224014,213.5555556,512.4280652,,
201.4270833,646.6940045,672.473097,664.2669359,66.15970344,63.02223964,0.216826728,0.078045994,4.627640105,213.5590278,513.5759891,,
201.4375,646.729694,672.4578015,664.3096691,66.88859328,64.2797844,0.216903457,0.078004393,4.63948013,213.5625,514.6914637,,
201.4479167,646.763684,672.4272104,664.3417184,68.33537673,65.59177677,0.216943951,0.077901473,4.655400155,213.5659722,515.665264,,
201.4583333,646.814669,672.391521,664.3548666,69.84762405,67.1216606,0.216893825,0.077744133,4.673280112,213.5694444,516.7507231,,
201.46875,646.835063,672.3762255,664.360619,71.2759816,68.8916709,0.216859872,0.077536864,4.68356007,213.5729167,517.4775001,,
201.4791667,646.794275,672.3201422,664.3524014,72.84069656,70.78078874,0.216713884,0.077294196,4.678639996,213.5763889,518.28376,,
201.4895833,646.8095705,672.309945,664.3261047,74.08028358,72.97283113,0.216509546,0.077057842,4.664440058,213.5798611,518.7874709,,
201.5,646.773881,672.238566,664.2850155,75.105597,74.90198473,0.216234744,0.076823963,4.663760065,213.5833333,519.2551824,,
201.5104167,646.733093,672.1518913,664.222558,76.87947813,76.73813614,0.215937899,0.076549486,4.657440053,213.5868056,519.4853874,,
201.5208333,646.610729,672.0958077,664.1395518,79.09843932,78.78194758,0.215660167,0.076249203,4.643520084,213.5902778,520.0184665,,
201.53125,646.478168,671.993838,664.0294188,80.82410331,80.7179517,0.215324921,0.075973919,4.635440085,213.59375,520.1601497,,
201.5416667,646.345607,671.942853,663.8987297,82.72461884,82.78660413,0.214951815,0.075724369,4.623960061,213.5972222,520.3872075,,
201.5520833,646.090682,671.7898981,663.7565224,84.34759204,84.89383789,0.214654141,0.075464502,4.612640007,213.6006944,520.5670945,,
201.5625,645.92753,671.6369426,663.5970393,86.08905106,87.13033901,0.214322137,0.075223333,4.591760007,213.6041667,520.8439423,,
201.5729167,645.6573095,671.4992833,663.4301421,88.30205831,89.66243681,0.214014024,0.074966655,4.569240007,213.6076389,521.1327756,,
201.5833333,645.3717935,671.3820175,663.2550064,90.92704127,92.35365044,0.213637571,0.074703699,4.556279977,213.6111111,521.2141696,,
201.59375,645.0658835,671.2239645,663.0749192,92.66357857,94.67505425,0.213235296,0.074474765,4.535799971,213.6145833,521.3356861,,
201.6041667,644.734481,671.0761084,662.8849443,95.21008142,97.62414859,0.212864603,0.074253202,4.522959946,213.6180556,521.1218828,,
201.6145833,644.377586,670.9282517,662.6957716,97.8321843,100.3656103,0.212462744,0.074022338,4.506279945,213.6215278,521.0253988,,
201.625,643.949312,670.780395,662.5115143,100.701785,102.9803684,0.212046726,0.073759206,4.489439927,213.625,520.8682925,,
201.6354167,643.572023,670.6325382,662.3395783,104.3711697,105.9395373,0.211693749,0.073495643,4.464879902,213.6284722,520.6022562,,
201.6458333,643.113158,670.4948787,662.1750307,107.5415924,108.7506645,0.211362094,0.073233537,4.438279908,213.6319444,520.3848639,,
201.65625,642.6797855,670.3725154,662.0129363,110.584114,111.3377118,0.211022055,0.072981218,4.415599933,213.6354167,520.0165175,,
201.6666667,642.277004,670.1889696,661.8541187,114.1330021,113.7330238,0.210759389,0.072768492,4.392840005,213.6388889,519.8798227,,
201.6770833,641.8716733,670.0589578,661.7076318,116.9909057,116.3888823,0.210464892,0.072608583,4.379559944,213.6423611,519.7258269,,
201.6875,641.491835,669.934044,661.5693635,119.7158196,118.9271234,0.210192627,0.072521552,4.352959932,213.6458333,519.4725839,,
201.6979167,641.0584625,669.8116798,661.422853,121.9816873,121.091392,0.209975875,0.072530209,4.330119945,213.6493056,519.2484988,,
201.7083333,640.594499,669.6893156,661.2845624,124.5587904,123.0059212,0.209829604,0.072593806,4.313039914,213.6527778,519.110286,,
201.71875,640.3038845,669.5618535,661.149554,127.1029333,124.480852,0.209726938,0.072716533,4.29023992,213.65625,518.753033,,
201.7291667,639.921497,669.4751792,661.0137119,129.3763146,125.8174425,0.209735651,0.072901229,4.273119896,213.6597222,518.6580608,,
201.7395833,639.5467573,669.3757586,660.8827997,131.1531895,126.942447,0.209828408,0.073094401,4.254079976,213.6631944,518.2026069,,
201.75,639.187313,669.261042,660.7576419,133.2469294,128.1768996,0.209945271,0.073324757,4.248519951,213.6666667,517.9227045,,
201.7604167,638.8559105,669.1903004,660.6324753,134.7435548,129.1477424,0.2101322,0.073588579,4.233439987,213.6701389,517.4777435,,
201.7708333,638.48372,669.1195587,660.5171824,135.8611305,129.9750668,0.210366693,0.073907087,4.231600006,213.6736111,517.1567529,,
201.78125,638.198204,669.0488171,660.3994112,136.8514635,130.4059167,0.210631062,0.074229862,4.2338,213.6770833,517.0331855,,
201.7916667,637.892294,668.9780755,660.2791612,137.5110559,130.784004,0.210976374,0.074535355,4.232319976,213.6805556,516.9217503,,
201.8020833,637.6246228,668.9073338,660.1580793,138.7396775,131.0095856,0.211248096,0.0748581,4.23080003,213.6840278,516.9046038,,
201.8125,637.321262,668.832768,660.0476982,139.5302089,130.8888146,0.211552776,0.075192637,4.242600037,213.6875,516.9584267,,
201.8229167,637.0790832,668.802177,659.9406054,139.8165386,130.5112727,0.211916429,0.075517504,4.248760012,213.6909722,517.061842,,
201.8333333,636.811412,668.7409948,659.8326823,139.5446633,129.7031448,0.212337274,0.075837429,4.252800012,213.6944444,517.0206346,,
201.84375,636.5309945,668.700207,659.7156895,139.404417,128.891968,0.212782533,0.0761274,4.25680003,213.6979167,516.999841,,
201.8541667,636.250577,668.6594192,659.5945691,138.5833025,127.2022632,0.213252493,0.076405028,4.266400082,213.7013889,517.1553706,,
201.8645833,636.046637,668.6237296,659.4833289,137.3515704,125.3757903,0.213697426,0.076697786,4.274520101,213.7048611,517.2519644,,
201.875,635.842697,668.598237,659.3654889,136.0379526,123.4516646,0.214175997,0.076978332,4.284680101,213.7083333,517.442558,,
201.8854167,635.5826735,668.5523506,659.2443447,133.8228912,121.3316775,0.214655911,0.077245095,4.29312015,213.7118056,517.6539005,,
