Day (2011),Borehole 4 (m),Borehole 6 (m),Borehole 7 (m),FOXX velocity (m/a),FOXX bed seperation (m),Temperature (*C),FOXX  Moulin Dday,FOXX moulin (m)
,,,,,,,253.4340278,NaN
,,,,,,,253.4375,NaN
,,,,,,,253.4409722,NaN
,,,,,,,253.4444444,NaN
,,,,,,,253.4479167,NaN
,,,,,,,253.4513889,NaN
,,,,,,,253.4548611,NaN
,,,,,,,253.4583333,NaN
,,,,,,,253.4618056,NaN
,,,,,,,253.4652778,NaN
,,,,,,,253.46875,NaN
,,,,,,,253.4722222,NaN
,,,,,,,253.4756944,NaN
,,,,,,,253.4791667,NaN
,,,,,,,253.4826389,NaN
,,,,,,,253.4861111,NaN
,,,,,,,253.4895833,NaN
,,,,,,,253.4930556,NaN
,,,,,,,253.4965278,NaN
,,,,,,,253.5,NaN
,,,,,,,253.5034722,NaN
,,,,,,,253.5069444,NaN
,,,,,,,253.5104167,NaN
,,,,,,,253.5138889,NaN
,,,,,,,253.5173611,NaN
,,,,,,,253.5208333,NaN
,,,,,,,253.5243056,NaN
,,,,,,,253.5277778,NaN
,,,,,,,253.53125,NaN
,,,,,,,253.5347222,NaN
,,,,,,,253.5381944,NaN
,,,,,,,253.5416667,NaN
,,,,,,,253.5451389,NaN
,,,,,,,253.5486111,NaN
,,,,,,,253.5520833,NaN
,,,,,,,253.5555556,NaN
,,,,,,,253.5590278,NaN
,,,,,,,253.5625,NaN
,,,,,,,253.5659722,NaN
,,,,,,,253.5694444,NaN
,,,,,,,253.5729167,NaN
,,,,,,,253.5763889,NaN
,,,,,,,253.5798611,NaN
,,,,,,,253.5833333,NaN
,,,,,,,253.5868056,NaN
,,,,,,,253.5902778,NaN
,,,,,,,253.59375,NaN
,,,,,,,253.5972222,NaN
,,,,,,,253.6006944,NaN
,,,,,,,253.6041667,NaN
,,,,,,,253.6076389,NaN
,,,,,,,253.6111111,NaN
,,,,,,,253.6145833,NaN
,,,,,,,253.6180556,NaN
,,,,,,,253.6215278,NaN
,,,,,,,253.625,NaN
,,,,,,,253.6284722,NaN
,,,,,,,253.6319444,NaN
,,,,,,,253.6354167,NaN
,,,,,,,253.6388889,NaN
,,,,,,,253.6423611,NaN
,,,,,,,253.6458333,NaN
,,,,,,,253.6493056,NaN
,,,,,,,253.6527778,NaN
,,,,,,,253.65625,NaN
,,,,,,,253.6597222,NaN
,,,,,,,253.6631944,NaN
,,,,,,,253.6666667,NaN
,,,,,,,253.6701389,NaN
,,,,,,,253.6736111,NaN
,,,,,,,253.6770833,NaN
,,,,,,,253.6805556,NaN
,,,,,,,253.6840278,NaN
,,,,,,,253.6875,NaN
,,,,,,,253.6909722,NaN
,,,,,,,253.6944444,NaN
,,,,,,,253.6979167,NaN
,,,,,,,253.7013889,NaN
,,,,,,,253.7048611,NaN
,,,,,,,253.7083333,NaN
,,,,,,,253.7118056,NaN
,,,,,,,253.7152778,NaN
,,,,,,,253.71875,NaN
,,,,,,,253.7222222,NaN
,,,,,,,253.7256944,NaN
,,,,,,,253.7291667,NaN
,,,,,,,253.7326389,NaN
,,,,,,,253.7361111,NaN
,,,,,,,253.7395833,NaN
,,,,,,,253.7430556,NaN
,,,,,,,253.7465278,NaN
,,,,,,,253.75,NaN
,,,,,,,253.7534722,NaN
,,,,,,,253.7569444,NaN
,,,,,,,253.7604167,NaN
,,,,,,,253.7638889,NaN
,,,,,,,253.7673611,NaN
,,,,,,,253.7708333,NaN
,,,,,,,253.7743056,NaN
,,,,,,,253.7777778,NaN
,,,,,,,253.78125,NaN
,,,,,,,253.7847222,NaN
,,,,,,,253.7881944,NaN
,,,,,,,253.7916667,NaN
,,,,,,,253.7951389,NaN
,,,,,,,253.7986111,NaN
,,,,,,,253.8020833,NaN
,,,,,,,253.8055556,NaN
,,,,,,,253.8090278,NaN
,,,,,,,253.8125,NaN
,,,,,,,253.8159722,NaN
,,,,,,,253.8194444,NaN
,,,,,,,253.8229167,NaN
,,,,,,,253.8263889,NaN
,,,,,,,253.8298611,NaN
,,,,,,,253.8333333,NaN
,,,,,,,253.8368056,NaN
,,,,,,,253.8402778,NaN
,,,,,,,253.84375,NaN
,,,,,,,253.8472222,NaN
,,,,,,,253.8506944,NaN
,,,,,,,253.8541667,NaN
,,,,,,,253.8576389,NaN
,,,,,,,253.8611111,NaN
,,,,,,,253.8645833,NaN
,,,,,,,253.8680556,NaN
,,,,,,,253.8715278,NaN
,,,,,,,253.875,NaN
,,,,,,,253.8784722,NaN
,,,,,,,253.8819444,NaN
,,,,,,,253.8854167,NaN
,,,,,,,253.8888889,NaN
,,,,,,,253.8923611,NaN
,,,,,,,253.8958333,NaN
,,,,,,,253.8993056,NaN
,,,,,,,253.9027778,NaN
,,,,,,,253.90625,NaN
,,,,,,,253.9097222,NaN
,,,,,,,253.9131944,NaN
,,,,,,,253.9166667,NaN
,,,,,,,253.9201389,NaN
,,,,,,,253.9236111,NaN
,,,,,,,253.9270833,NaN
,,,,,,,253.9305556,NaN
,,,,,,,253.9340278,NaN
,,,,,,,253.9375,NaN
,,,,,,,253.9409722,NaN
,,,,,,,253.9444444,NaN
,,,,,,,253.9479167,NaN
,,,,,,,253.9513889,NaN
,,,,,,,253.9548611,NaN
,,,,,,,253.9583333,NaN
,,,,,,,253.9618056,NaN
,,,,,,,253.9652778,NaN
,,,,,,,253.96875,NaN
,,,,,,,253.9722222,NaN
,,,,,,,253.9756944,NaN
,,,,,,,253.9791667,NaN
,,,,,,,253.9826389,NaN
,,,,,,,253.9861111,NaN
,,,,,,,253.9895833,NaN
,,,,,,,253.9930556,NaN
,,,,,,,253.9965278,NaN
,,,,,,,254,NaN
,,,,,,,254.0034722,NaN
,,,,,,,254.0069444,NaN
,,,,,,,254.0104167,NaN
,,,,,,,254.0138889,NaN
,,,,,,,254.0173611,NaN
,,,,,,,254.0208333,NaN
,,,,,,,254.0243056,NaN
,,,,,,,254.0277778,NaN
,,,,,,,254.03125,NaN
,,,,,,,254.0347222,NaN
,,,,,,,254.0381944,NaN
,,,,,,,254.0416667,NaN
,,,,,,,254.0451389,NaN
,,,,,,,254.0486111,NaN
,,,,,,,254.0520833,NaN
,,,,,,,254.0555556,NaN
,,,,,,,254.0590278,NaN
,,,,,,,254.0625,NaN
,,,,,,,254.0659722,NaN
,,,,,,,254.0694444,NaN
,,,,,,,254.0729167,NaN
,,,,,,,254.0763889,NaN
,,,,,,,254.0798611,NaN
,,,,,,,254.0833333,NaN
,,,,,,,254.0868056,NaN
,,,,,,,254.0902778,NaN
,,,,,,,254.09375,NaN
,,,,,,,254.0972222,NaN
,,,,,,,254.1006944,NaN
,,,,,,,254.1041667,NaN
,,,,,,,254.1076389,NaN
,,,,,,,254.1111111,NaN
,,,,,,,254.1145833,NaN
,,,,,,,254.1180556,NaN
,,,,,,,254.1215278,NaN
,,,,,,,254.125,NaN
,,,,,,,254.1284722,NaN
,,,,,,,254.1319444,NaN
,,,,,,,254.1354167,NaN
,,,,,,,254.1388889,NaN
,,,,,,,254.1423611,NaN
,,,,,,,254.1458333,NaN
,,,,,,,254.1493056,NaN
,,,,,,,254.1527778,NaN
,,,,,,,254.15625,NaN
,,,,,,,254.1597222,NaN
,,,,,,,254.1631944,NaN
,,,,,,,254.1666667,NaN
,,,,,,,254.1701389,NaN
,,,,,,,254.1736111,NaN
,,,,,,,254.1770833,NaN
,,,,,,,254.1805556,NaN
,,,,,,,254.1840278,NaN
,,,,,,,254.1875,NaN
,,,,,,,254.1909722,NaN
,,,,,,,254.1944444,NaN
,,,,,,,254.1979167,NaN
,,,,,,,254.2013889,NaN
,,,,,,,254.2048611,NaN
,,,,,,,254.2083333,NaN
,,,,,,,254.2118056,NaN
,,,,,,,254.2152778,NaN
,,,,,,,254.21875,NaN
,,,,,,,254.2222222,NaN
,,,,,,,254.2256944,NaN
,,,,,,,254.2291667,NaN
,,,,,,,254.2326389,NaN
,,,,,,,254.2361111,NaN
,,,,,,,254.2395833,NaN
,,,,,,,254.2430556,NaN
,,,,,,,254.2465278,NaN
,,,,,,,254.25,NaN
,,,,,,,254.2534722,NaN
,,,,,,,254.2569444,NaN
,,,,,,,254.2604167,NaN
,,,,,,,254.2638889,NaN
,,,,,,,254.2673611,NaN
,,,,,,,254.2708333,NaN
,,,,,,,254.2743056,NaN
,,,,,,,254.2777778,NaN
,,,,,,,254.28125,NaN
,,,,,,,254.2847222,NaN
,,,,,,,254.2881944,NaN
,,,,,,,254.2916667,NaN
,,,,,,,254.2951389,NaN
,,,,,,,254.2986111,NaN
,,,,,,,254.3020833,NaN
,,,,,,,254.3055556,NaN
,,,,,,,254.3090278,NaN
,,,,,,,254.3125,NaN
,,,,,,,254.3159722,NaN
,,,,,,,254.3194444,NaN
,,,,,,,254.3229167,NaN
,,,,,,,254.3263889,NaN
,,,,,,,254.3298611,NaN
,,,,,,,254.3333333,NaN
,,,,,,,254.3368056,NaN
,,,,,,,254.3402778,NaN
,,,,,,,254.34375,NaN
,,,,,,,254.3472222,NaN
,,,,,,,254.3506944,NaN
,,,,,,,254.3541667,NaN
,,,,,,,254.3576389,NaN
,,,,,,,254.3611111,NaN
,,,,,,,254.3645833,NaN
,,,,,,,254.3680556,NaN
,,,,,,,254.3715278,NaN
,,,,,,,254.375,NaN
,,,,,,,254.3784722,NaN
,,,,,,,254.3819444,NaN
,,,,,,,254.3854167,NaN
,,,,,,,254.3888889,NaN
,,,,,,,254.3923611,NaN
,,,,,,,254.3958333,NaN
,,,,,,,254.3993056,NaN
,,,,,,,254.4027778,NaN
,,,,,,,254.40625,NaN
,,,,,,,254.4097222,NaN
,,,,,,,254.4131944,NaN
,,,,,,,254.4166667,NaN
,,,,,,,254.4201389,NaN
,,,,,,,254.4236111,NaN
,,,,,,,254.4270833,NaN
,,,,,,,254.4305556,NaN
,,,,,,,254.4340278,NaN
,,,,,,,254.4375,NaN
,,,,,,,254.4409722,NaN
,,,,,,,254.4444444,NaN
,,,,,,,254.4479167,NaN
,,,,,,,254.4513889,NaN
,,,,,,,254.4548611,NaN
,,,,,,,254.4583333,NaN
,,,,,,,254.4618056,NaN
,,,,,,,254.4652778,NaN
,,,,,,,254.46875,NaN
,,,,,,,254.4722222,NaN
,,,,,,,254.4756944,NaN
,,,,,,,254.4791667,NaN
,,,,,,,254.4826389,NaN
,,,,,,,254.4861111,NaN
,,,,,,,254.4895833,NaN
,,,,,,,254.4930556,NaN
,,,,,,,254.4965278,NaN
,,,,,,,254.5,NaN
,,,,,,,254.5034722,NaN
,,,,,,,254.5069444,NaN
,,,,,,,254.5104167,NaN
,,,,,,,254.5138889,NaN
,,,,,,,254.5173611,NaN
,,,,,,,254.5208333,NaN
,,,,,,,254.5243056,NaN
,,,,,,,254.5277778,NaN
,,,,,,,254.53125,NaN
,,,,,,,254.5347222,NaN
,,,,,,,254.5381944,NaN
,,,,,,,254.5416667,NaN
,,,,,,,254.5451389,NaN
,,,,,,,254.5486111,NaN
,,,,,,,254.5520833,NaN
,,,,,,,254.5555556,NaN
,,,,,,,254.5590278,NaN
,,,,,,,254.5625,NaN
,,,,,,,254.5659722,NaN
,,,,,,,254.5694444,NaN
,,,,,,,254.5729167,NaN
,,,,,,,254.5763889,NaN
,,,,,,,254.5798611,NaN
,,,,,,,254.5833333,NaN
,,,,,,,254.5868056,NaN
,,,,,,,254.5902778,NaN
,,,,,,,254.59375,NaN
,,,,,,,254.5972222,NaN
,,,,,,,254.6006944,NaN
,,,,,,,254.6041667,NaN
,,,,,,,254.6076389,NaN
,,,,,,,254.6111111,NaN
,,,,,,,254.6145833,NaN
,,,,,,,254.6180556,NaN
,,,,,,,254.6215278,NaN
,,,,,,,254.625,NaN
,,,,,,,254.6284722,NaN
,,,,,,,254.6319444,NaN
,,,,,,,254.6354167,NaN
,,,,,,,254.6388889,NaN
,,,,,,,254.6423611,NaN
,,,,,,,254.6458333,NaN
,,,,,,,254.6493056,NaN
,,,,,,,254.6527778,NaN
,,,,,,,254.65625,NaN
,,,,,,,254.6597222,NaN
,,,,,,,254.6631944,NaN
,,,,,,,254.6666667,NaN
,,,,,,,254.6701389,NaN
,,,,,,,254.6736111,NaN
,,,,,,,254.6770833,NaN
,,,,,,,254.6805556,NaN
,,,,,,,254.6840278,NaN
,,,,,,,254.6875,NaN
,,,,,,,254.6909722,NaN
,,,,,,,254.6944444,NaN
,,,,,,,254.6979167,NaN
,,,,,,,254.7013889,NaN
,,,,,,,254.7048611,NaN
,,,,,,,254.7083333,NaN
,,,,,,,254.7118056,NaN
,,,,,,,254.7152778,NaN
,,,,,,,254.71875,NaN
,,,,,,,254.7222222,NaN
,,,,,,,254.7256944,NaN
,,,,,,,254.7291667,NaN
,,,,,,,254.7326389,NaN
,,,,,,,254.7361111,NaN
,,,,,,,254.7395833,NaN
,,,,,,,254.7430556,NaN
,,,,,,,254.7465278,NaN
,,,,,,,254.75,NaN
,,,,,,,254.7534722,NaN
,,,,,,,254.7569444,NaN
,,,,,,,254.7604167,NaN
,,,,,,,254.7638889,NaN
,,,,,,,254.7673611,NaN
,,,,,,,254.7708333,NaN
,,,,,,,254.7743056,NaN
,,,,,,,254.7777778,NaN
,,,,,,,254.78125,NaN
,,,,,,,254.7847222,NaN
,,,,,,,254.7881944,NaN
,,,,,,,254.7916667,NaN
,,,,,,,254.7951389,NaN
,,,,,,,254.7986111,NaN
,,,,,,,254.8020833,NaN
,,,,,,,254.8055556,NaN
,,,,,,,254.8090278,NaN
,,,,,,,254.8125,NaN
,,,,,,,254.8159722,NaN
,,,,,,,254.8194444,NaN
,,,,,,,254.8229167,NaN
,,,,,,,254.8263889,NaN
,,,,,,,254.8298611,NaN
,,,,,,,254.8333333,NaN
,,,,,,,254.8368056,NaN
,,,,,,,254.8402778,NaN
,,,,,,,254.84375,NaN
,,,,,,,254.8472222,NaN
,,,,,,,254.8506944,NaN
,,,,,,,254.8541667,NaN
,,,,,,,254.8576389,NaN
,,,,,,,254.8611111,NaN
,,,,,,,254.8645833,NaN
,,,,,,,254.8680556,NaN
,,,,,,,254.8715278,NaN
,,,,,,,254.875,NaN
,,,,,,,254.8784722,NaN
,,,,,,,254.8819444,NaN
,,,,,,,254.8854167,NaN
,,,,,,,254.8888889,NaN
,,,,,,,254.8923611,NaN
,,,,,,,254.8958333,NaN
,,,,,,,254.8993056,NaN
,,,,,,,254.9027778,NaN
,,,,,,,254.90625,NaN
,,,,,,,254.9097222,NaN
,,,,,,,254.9131944,NaN
,,,,,,,254.9166667,NaN
,,,,,,,254.9201389,NaN
,,,,,,,254.9236111,NaN
,,,,,,,254.9270833,NaN
,,,,,,,254.9305556,NaN
,,,,,,,254.9340278,NaN
,,,,,,,254.9375,NaN
,,,,,,,254.9409722,NaN
,,,,,,,254.9444444,NaN
,,,,,,,254.9479167,NaN
,,,,,,,254.9513889,NaN
,,,,,,,254.9548611,NaN
,,,,,,,254.9583333,NaN
,,,,,,,254.9618056,NaN
,,,,,,,254.9652778,NaN
,,,,,,,254.96875,NaN
,,,,,,,254.9722222,NaN
,,,,,,,254.9756944,NaN
,,,,,,,254.9791667,NaN
,,,,,,,254.9826389,NaN
,,,,,,,254.9861111,NaN
,,,,,,,254.9895833,NaN
,,,,,,,254.9930556,NaN
,,,,,,,254.9965278,NaN
,,,,,,,255,NaN
,,,,,,,255.0034722,NaN
,,,,,,,255.0069444,NaN
,,,,,,,255.0104167,NaN
,,,,,,,255.0138889,NaN
,,,,,,,255.0173611,NaN
,,,,,,,255.0208333,NaN
,,,,,,,255.0243056,NaN
,,,,,,,255.0277778,NaN
,,,,,,,255.03125,NaN
,,,,,,,255.0347222,NaN
,,,,,,,255.0381944,NaN
,,,,,,,255.0416667,NaN
,,,,,,,255.0451389,NaN
,,,,,,,255.0486111,NaN
,,,,,,,255.0520833,NaN
,,,,,,,255.0555556,NaN
,,,,,,,255.0590278,NaN
,,,,,,,255.0625,NaN
,,,,,,,255.0659722,NaN
,,,,,,,255.0694444,NaN
,,,,,,,255.0729167,NaN
,,,,,,,255.0763889,NaN
,,,,,,,255.0798611,NaN
,,,,,,,255.0833333,NaN
,,,,,,,255.0868056,NaN
,,,,,,,255.0902778,NaN
,,,,,,,255.09375,NaN
,,,,,,,255.0972222,NaN
,,,,,,,255.1006944,NaN
,,,,,,,255.1041667,NaN
,,,,,,,255.1076389,NaN
,,,,,,,255.1111111,NaN
,,,,,,,255.1145833,NaN
,,,,,,,255.1180556,NaN
,,,,,,,255.1215278,NaN
,,,,,,,255.125,NaN
,,,,,,,255.1284722,NaN
,,,,,,,255.1319444,NaN
,,,,,,,255.1354167,NaN
,,,,,,,255.1388889,NaN
,,,,,,,255.1423611,NaN
,,,,,,,255.1458333,NaN
,,,,,,,255.1493056,NaN
,,,,,,,255.1527778,NaN
,,,,,,,255.15625,NaN
,,,,,,,255.1597222,NaN
,,,,,,,255.1631944,NaN
,,,,,,,255.1666667,NaN
,,,,,,,255.1701389,NaN
,,,,,,,255.1736111,NaN
,,,,,,,255.1770833,NaN
,,,,,,,255.1805556,NaN
,,,,,,,255.1840278,NaN
,,,,,,,255.1875,NaN
,,,,,,,255.1909722,NaN
,,,,,,,255.1944444,NaN
,,,,,,,255.1979167,NaN
,,,,,,,255.2013889,NaN
,,,,,,,255.2048611,NaN
,,,,,,,255.2083333,NaN
,,,,,,,255.2118056,NaN
,,,,,,,255.2152778,NaN
,,,,,,,255.21875,NaN
,,,,,,,255.2222222,NaN
,,,,,,,255.2256944,NaN
,,,,,,,255.2291667,NaN
,,,,,,,255.2326389,NaN
,,,,,,,255.2361111,NaN
,,,,,,,255.2395833,NaN
,,,,,,,255.2430556,NaN
,,,,,,,255.2465278,NaN
,,,,,,,255.25,NaN
,,,,,,,255.2534722,NaN
,,,,,,,255.2569444,NaN
,,,,,,,255.2604167,NaN
,,,,,,,255.2638889,NaN
,,,,,,,255.2673611,NaN
,,,,,,,255.2708333,NaN
,,,,,,,255.2743056,NaN
,,,,,,,255.2777778,NaN
,,,,,,,255.28125,NaN
,,,,,,,255.2847222,NaN
,,,,,,,255.2881944,NaN
,,,,,,,255.2916667,NaN
,,,,,,,255.2951389,NaN
,,,,,,,255.2986111,NaN
,,,,,,,255.3020833,NaN
,,,,,,,255.3055556,NaN
,,,,,,,255.3090278,NaN
,,,,,,,255.3125,NaN
,,,,,,,255.3159722,NaN
,,,,,,,255.3194444,NaN
,,,,,,,255.3229167,NaN
,,,,,,,255.3263889,NaN
,,,,,,,255.3298611,NaN
,,,,,,,255.3333333,NaN
,,,,,,,255.3368056,NaN
,,,,,,,255.3402778,NaN
,,,,,,,255.34375,NaN
,,,,,,,255.3472222,NaN
,,,,,,,255.3506944,NaN
,,,,,,,255.3541667,NaN
,,,,,,,255.3576389,NaN
,,,,,,,255.3611111,NaN
,,,,,,,255.3645833,NaN
,,,,,,,255.3680556,NaN
,,,,,,,255.3715278,NaN
,,,,,,,255.375,NaN
,,,,,,,255.3784722,NaN
,,,,,,,255.3819444,NaN
,,,,,,,255.3854167,NaN
,,,,,,,255.3888889,NaN
,,,,,,,255.3923611,NaN
,,,,,,,255.3958333,NaN
,,,,,,,255.3993056,NaN
,,,,,,,255.4027778,NaN
,,,,,,,255.40625,NaN
,,,,,,,255.4097222,NaN
,,,,,,,255.4131944,NaN
,,,,,,,255.4166667,NaN
,,,,,,,255.4201389,NaN
,,,,,,,255.4236111,NaN
,,,,,,,255.4270833,NaN
,,,,,,,255.4305556,NaN
,,,,,,,255.4340278,NaN
,,,,,,,255.4375,NaN
,,,,,,,255.4409722,NaN
,,,,,,,255.4444444,NaN
,,,,,,,255.4479167,NaN
,,,,,,,255.4513889,NaN
,,,,,,,255.4548611,NaN
,,,,,,,255.4583333,NaN
,,,,,,,255.4618056,NaN
,,,,,,,255.4652778,NaN
,,,,,,,255.46875,NaN
,,,,,,,255.4722222,NaN
,,,,,,,255.4756944,NaN
,,,,,,,255.4791667,NaN
,,,,,,,255.4826389,NaN
,,,,,,,255.4861111,NaN
,,,,,,,255.4895833,NaN
,,,,,,,255.4930556,NaN
,,,,,,,255.4965278,NaN
,,,,,,,255.5,NaN
,,,,,,,255.5034722,NaN
,,,,,,,255.5069444,NaN
,,,,,,,255.5104167,NaN
,,,,,,,255.5138889,NaN
,,,,,,,255.5173611,NaN
,,,,,,,255.5208333,NaN
,,,,,,,255.5243056,NaN
,,,,,,,255.5277778,NaN
,,,,,,,255.53125,NaN
,,,,,,,255.5347222,NaN
,,,,,,,255.5381944,NaN
,,,,,,,255.5416667,NaN
,,,,,,,255.5451389,NaN
,,,,,,,255.5486111,NaN
,,,,,,,255.5520833,NaN
,,,,,,,255.5555556,NaN
,,,,,,,255.5590278,NaN
,,,,,,,255.5625,NaN
,,,,,,,255.5659722,NaN
,,,,,,,255.5694444,NaN
,,,,,,,255.5729167,NaN
,,,,,,,255.5763889,NaN
,,,,,,,255.5798611,NaN
,,,,,,,255.5833333,NaN
,,,,,,,255.5868056,NaN
,,,,,,,255.5902778,NaN
,,,,,,,255.59375,NaN
,,,,,,,255.5972222,NaN
,,,,,,,255.6006944,NaN
,,,,,,,255.6041667,NaN
,,,,,,,255.6076389,NaN
,,,,,,,255.6111111,NaN
,,,,,,,255.6145833,NaN
,,,,,,,255.6180556,NaN
,,,,,,,255.6215278,NaN
,,,,,,,255.625,NaN
,,,,,,,255.6284722,NaN
,,,,,,,255.6319444,NaN
,,,,,,,255.6354167,NaN
,,,,,,,255.6388889,NaN
,,,,,,,255.6423611,NaN
,,,,,,,255.6458333,NaN
,,,,,,,255.6493056,NaN
,,,,,,,255.6527778,NaN
,,,,,,,255.65625,NaN
,,,,,,,255.6597222,NaN
,,,,,,,255.6631944,NaN
,,,,,,,255.6666667,NaN
,,,,,,,255.6701389,NaN
,,,,,,,255.6736111,NaN
,,,,,,,255.6770833,NaN
,,,,,,,255.6805556,NaN
,,,,,,,255.6840278,NaN
,,,,,,,255.6875,NaN
,,,,,,,255.6909722,NaN
,,,,,,,255.6944444,NaN
,,,,,,,255.6979167,NaN
,,,,,,,255.7013889,NaN
,,,,,,,255.7048611,NaN
,,,,,,,255.7083333,NaN
,,,,,,,255.7118056,NaN
,,,,,,,255.7152778,NaN
,,,,,,,255.71875,NaN
,,,,,,,255.7222222,NaN
,,,,,,,255.7256944,NaN
,,,,,,,255.7291667,NaN
,,,,,,,255.7326389,NaN
,,,,,,,255.7361111,NaN
,,,,,,,255.7395833,NaN
,,,,,,,255.7430556,NaN
,,,,,,,255.7465278,NaN
,,,,,,,255.75,NaN
,,,,,,,255.7534722,NaN
,,,,,,,255.7569444,NaN
,,,,,,,255.7604167,NaN
,,,,,,,255.7638889,NaN
,,,,,,,255.7673611,NaN
,,,,,,,255.7708333,NaN
,,,,,,,255.7743056,NaN
,,,,,,,255.7777778,NaN
,,,,,,,255.78125,NaN
,,,,,,,255.7847222,NaN
,,,,,,,255.7881944,NaN
,,,,,,,255.7916667,NaN
,,,,,,,255.7951389,NaN
,,,,,,,255.7986111,NaN
,,,,,,,255.8020833,NaN
,,,,,,,255.8055556,NaN
,,,,,,,255.8090278,NaN
,,,,,,,255.8125,NaN
,,,,,,,255.8159722,NaN
,,,,,,,255.8194444,NaN
,,,,,,,255.8229167,NaN
,,,,,,,255.8263889,NaN
,,,,,,,255.8298611,NaN
,,,,,,,255.8333333,NaN
,,,,,,,255.8368056,NaN
,,,,,,,255.8402778,NaN
,,,,,,,255.84375,NaN
,,,,,,,255.8472222,NaN
,,,,,,,255.8506944,NaN
,,,,,,,255.8541667,NaN
,,,,,,,255.8576389,NaN
,,,,,,,255.8611111,NaN
,,,,,,,255.8645833,NaN
,,,,,,,255.8680556,NaN
,,,,,,,255.8715278,NaN
,,,,,,,255.875,NaN
,,,,,,,255.8784722,NaN
,,,,,,,255.8819444,NaN
,,,,,,,255.8854167,NaN
,,,,,,,255.8888889,NaN
,,,,,,,255.8923611,NaN
,,,,,,,255.8958333,NaN
,,,,,,,255.8993056,NaN
,,,,,,,255.9027778,NaN
,,,,,,,255.90625,NaN
,,,,,,,255.9097222,NaN
,,,,,,,255.9131944,NaN
,,,,,,,255.9166667,NaN
,,,,,,,255.9201389,NaN
,,,,,,,255.9236111,NaN
,,,,,,,255.9270833,NaN
,,,,,,,255.9305556,NaN
,,,,,,,255.9340278,NaN
,,,,,,,255.9375,NaN
,,,,,,,255.9409722,NaN
,,,,,,,255.9444444,NaN
,,,,,,,255.9479167,NaN
,,,,,,,255.9513889,NaN
,,,,,,,255.9548611,NaN
,,,,,,,255.9583333,NaN
,,,,,,,255.9618056,NaN
,,,,,,,255.9652778,NaN
,,,,,,,255.96875,NaN
,,,,,,,255.9722222,NaN
,,,,,,,255.9756944,NaN
,,,,,,,255.9791667,NaN
,,,,,,,255.9826389,NaN
,,,,,,,255.9861111,NaN
,,,,,,,255.9895833,NaN
,,,,,,,255.9930556,NaN
,,,,,,,255.9965278,NaN
,,,,,,,256,NaN
,,,,,,,256.0034722,NaN
,,,,,,,256.0069444,NaN
,,,,,,,256.0104167,NaN
,,,,,,,256.0138889,NaN
,,,,,,,256.0173611,NaN
,,,,,,,256.0208333,NaN
,,,,,,,256.0243056,NaN
,,,,,,,256.0277778,NaN
,,,,,,,256.03125,NaN
,,,,,,,256.0347222,NaN
,,,,,,,256.0381944,NaN
,,,,,,,256.0416667,NaN
,,,,,,,256.0451389,NaN
,,,,,,,256.0486111,NaN
,,,,,,,256.0520833,NaN
,,,,,,,256.0555556,NaN
,,,,,,,256.0590278,NaN
,,,,,,,256.0625,NaN
,,,,,,,256.0659722,NaN
,,,,,,,256.0694444,NaN
,,,,,,,256.0729167,NaN
,,,,,,,256.0763889,NaN
,,,,,,,256.0798611,NaN
,,,,,,,256.0833333,NaN
,,,,,,,256.0868056,NaN
,,,,,,,256.0902778,NaN
,,,,,,,256.09375,NaN
,,,,,,,256.0972222,NaN
,,,,,,,256.1006944,NaN
,,,,,,,256.1041667,NaN
,,,,,,,256.1076389,NaN
,,,,,,,256.1111111,NaN
,,,,,,,256.1145833,NaN
,,,,,,,256.1180556,NaN
,,,,,,,256.1215278,NaN
,,,,,,,256.125,NaN
,,,,,,,256.1284722,NaN
,,,,,,,256.1319444,NaN
,,,,,,,256.1354167,NaN
,,,,,,,256.1388889,NaN
,,,,,,,256.1423611,NaN
,,,,,,,256.1458333,NaN
,,,,,,,256.1493056,NaN
,,,,,,,256.1527778,NaN
,,,,,,,256.15625,NaN
,,,,,,,256.1597222,NaN
,,,,,,,256.1631944,NaN
,,,,,,,256.1666667,NaN
,,,,,,,256.1701389,NaN
,,,,,,,256.1736111,NaN
,,,,,,,256.1770833,NaN
,,,,,,,256.1805556,NaN
,,,,,,,256.1840278,NaN
,,,,,,,256.1875,NaN
,,,,,,,256.1909722,NaN
,,,,,,,256.1944444,NaN
,,,,,,,256.1979167,NaN
,,,,,,,256.2013889,NaN
,,,,,,,256.2048611,NaN
,,,,,,,256.2083333,NaN
,,,,,,,256.2118056,NaN
,,,,,,,256.2152778,NaN
,,,,,,,256.21875,NaN
,,,,,,,256.2222222,NaN
,,,,,,,256.2256944,NaN
,,,,,,,256.2291667,NaN
,,,,,,,256.2326389,NaN
,,,,,,,256.2361111,NaN
,,,,,,,256.2395833,NaN
,,,,,,,256.2430556,NaN
,,,,,,,256.2465278,NaN
,,,,,,,256.25,NaN
,,,,,,,256.2534722,NaN
,,,,,,,256.2569444,NaN
,,,,,,,256.2604167,NaN
,,,,,,,256.2638889,NaN
,,,,,,,256.2673611,NaN
,,,,,,,256.2708333,NaN
,,,,,,,256.2743056,NaN
,,,,,,,256.2777778,NaN
,,,,,,,256.28125,NaN
,,,,,,,256.2847222,NaN
,,,,,,,256.2881944,NaN
,,,,,,,256.2916667,NaN
,,,,,,,256.2951389,NaN
